eventID,time,lat,lon,depth_min,depth_max,gear,krill_m3,zoop_m3,n_taxa,date,cruise,bird_km2,krillbird_km2,effort_km2,mammal_km,whale_km
511,2006-10-12 15:09:00+00:00,38.0568,-123.183,1.0,56.0,Hoop Net,3.5213,30.6618,12,2006-10-12 00:00:00+00:00,13,17.5,15.83335,,2.3333000000000004,
512,2006-10-12 16:20:00+00:00,38.0541,-123.2778,1.0,48.0,Hoop Net,0.8819999999999999,5.547,15,2006-10-12 00:00:00+00:00,13,15.238071428571429,11.904757142857141,,2.59998,
513,2006-10-12 17:15:00+00:00,38.0514,-123.3726,1.0,45.0,Hoop Net,1.1944,5.6071,15,2006-10-12 00:00:00+00:00,13,10.66666,8.66666,,1.1666750000000001,
514,2006-10-12 18:06:00+00:00,38.0488,-123.4677,1.0,49.0,Hoop Net,4.684,40.8112,19,2006-10-12 00:00:00+00:00,13,12.66666,12.2222,,17.0,
515,2006-10-12 19:05:00+00:00,38.0461,-123.563,1.0,58.0,Hoop Net,6.1726,34.2344,30,2006-10-12 00:00:00+00:00,13,13.3333,13.3333,,,
516,2006-10-12 19:26:00+00:00,38.0474,-123.5152,1.0,55.0,Hoop Net,2.4196,18.8731,14,2006-10-12 00:00:00+00:00,13,17.77776666666667,16.66665,,0.5,
517,2006-10-13 17:55:00+00:00,37.7221,-123.233,1.0,49.0,Hoop Net,1.0213,16.5797,34,2006-10-13 00:00:00+00:00,13,14.444400000000002,12.2222,,1.6665999999999999,
518,2006-10-13 19:02:00+00:00,37.7246,-123.1378,1.0,59.0,Hoop Net,2.1056,21.7665,27,2006-10-13 00:00:00+00:00,13,13.888866666666667,9.999975000000001,,10.5,
519,2006-10-13 20:12:00+00:00,37.7234,-123.1853,1.0,60.0,Hoop Net,4.649500000000001,44.8592,28,2006-10-13 00:00:00+00:00,13,11.666625000000002,12.2222,,1.49995,
520,2006-10-13 21:32:00+00:00,37.727,-123.0429,1.0,23.0,Hoop Net,0.6513,19.541,23,2006-10-13 00:00:00+00:00,13,13.888883333333332,6.6666,,6.799980000000001,
521,2006-10-13 22:32:00+00:00,37.7307,-122.8954,1.0,42.0,Hoop Net,1.808,13.024000000000001,15,2006-10-13 00:00:00+00:00,13,84.66666000000001,74.44443333333334,,2.5238,0.5555666666666667
522,2006-10-13 23:57:00+00:00,37.7343,-122.748,1.0,29.0,Hoop Net,0.8209,5.3266,12,2006-10-13 00:00:00+00:00,13,116.66662500000001,74.16665,,1.16665,0.83335
523,2006-10-11 20:49:56+00:00,37.8844,-123.414,1.0,128.0,Tucker Net,2.0917,2.326,4,2006-10-11 00:00:00+00:00,13,18.333325000000002,12.222233333333334,,12.05556666666667,0.5
524,2006-10-11 20:49:56+00:00,37.8844,-123.414,128.0,185.0,Tucker Net,15.323299999999998,15.3233,3,2006-10-11 00:00:00+00:00,13,18.333325000000002,12.222233333333334,,12.05556666666667,0.5
525,2006-10-11 20:49:56+00:00,37.8844,-123.414,1.0,185.0,Tucker Net,15.326600000000003,15.326600000000001,3,2006-10-11 00:00:00+00:00,13,18.333325000000002,12.222233333333334,,12.05556666666667,0.5
527,2006-10-12 19:58:55+00:00,38.0487,-123.5145,1.0,114.0,Tucker Net,5.102,5.3393,3,2006-10-12 00:00:00+00:00,13,17.77776666666667,16.66665,,0.5,
528,2006-10-12 19:58:55+00:00,38.0487,-123.5145,114.0,200.0,Tucker Net,1.3695,1.3695,3,2006-10-12 00:00:00+00:00,13,17.77776666666667,16.66665,,0.5,
529,2006-10-12 19:58:55+00:00,38.0487,-123.5145,1.0,200.0,Tucker Net,6.3636,6.4316,4,2006-10-12 00:00:00+00:00,13,17.77776666666667,16.66665,,0.5,
530,2006-10-12 23:23:40+00:00,37.8923,-123.1361,1.0,60.0,Tucker Net,1.288,1.3228,3,2006-10-12 00:00:00+00:00,13,13.3334,13.3334,,0.6666,
531,2006-10-12 23:23:40+00:00,37.8923,-123.1361,60.0,68.0,Tucker Net,0.1366,0.1514,5,2006-10-12 00:00:00+00:00,13,13.3334,13.3334,,0.6666,
532,2006-10-12 23:23:40+00:00,37.8923,-123.1361,1.0,68.0,Tucker Net,1.2191,1.2277,4,2006-10-12 00:00:00+00:00,13,13.3334,13.3334,,0.6666,
533,2006-10-13 19:32:55+00:00,37.7245,-123.1567,1.0,100.0,Tucker Net,1.1577,1.3586,6,2006-10-13 00:00:00+00:00,13,11.666625000000002,12.2222,,1.49995,
534,2006-10-13 19:32:55+00:00,37.7245,-123.1567,100.0,200.0,Tucker Net,3.915,4.078200000000001,4,2006-10-13 00:00:00+00:00,13,11.666625000000002,12.2222,,1.49995,
535,2006-10-13 19:32:55+00:00,37.7245,-123.1567,1.0,200.0,Tucker Net,4.474500000000001,5.2429,5,2006-10-13 00:00:00+00:00,13,11.666625000000002,12.2222,,1.49995,
536,2006-10-13 22:48:13+00:00,37.7293,-122.8968,1.0,47.0,Tucker Net,7.93,7.9662,3,2006-10-13 00:00:00+00:00,13,84.66666000000001,74.44443333333334,,2.5238,0.5555666666666667
537,2006-10-13 22:48:13+00:00,37.7293,-122.8968,47.0,47.0,Tucker Net,3.7685999999999997,3.8054,3,2006-10-13 00:00:00+00:00,13,84.66666000000001,74.44443333333334,,2.5238,0.5555666666666667
550,2007-05-26 01:03:00+00:00,37.7111,-123.3465,1.0,37.0,Hoop Net,0.6709,10.0842,28,2007-05-26 00:00:00+00:00,14,2.77775,2.77775,,,
551,2007-05-26 02:24:00+00:00,37.7547,-123.3605,1.0,70.0,Hoop Net,0.039,9.6424,30,2007-05-26 00:00:00+00:00,14,9.99995,2.592566666666667,,0.3333,
552,2007-05-26 03:37:00+00:00,37.7983,-123.3747,1.0,42.0,Hoop Net,1.1373000000000002,9.0447,35,2007-05-26 00:00:00+00:00,14,9.99995,2.592566666666667,,0.3333,
553,2007-05-26 05:15:00+00:00,37.8855,-123.4029,1.0,44.0,Hoop Net,11.3882,70.908,26,2007-05-26 00:00:00+00:00,14,63.88885,74.07406666666665,,0.3333,
554,2007-05-26 07:28:00+00:00,37.9726,-123.4311,1.0,37.0,Hoop Net,0.5227999999999999,13.2446,39,2007-05-26 00:00:00+00:00,14,95.83332500000002,95.55555,,,
555,2007-05-26 09:38:00+00:00,38.0598,-123.4594,1.0,36.0,Hoop Net,0.38439999999999996,47.0655,37,2007-05-26 00:00:00+00:00,14,45.37033333333333,52.2222,,,
556,2007-05-26 11:50:00+00:00,38.1469,-123.4878,1.0,24.0,Hoop Net,3.1852000000000005,55.7539,38,2007-05-26 00:00:00+00:00,14,3.3333000000000004,3.703666666666667,,,
557,2007-05-26 13:05:00+00:00,38.234,-123.5162,1.0,35.0,Hoop Net,0.11560000000000001,6.1583,23,2007-05-26 00:00:00+00:00,14,6.666633333333333,4.4444,,,
558,2007-05-26 15:47:00+00:00,38.4953,-123.602,1.0,40.0,Hoop Net,0.0786,7.5847,30,2007-05-26 00:00:00+00:00,14,2.77775,3.3333,,,
559,2007-05-26 16:55:00+00:00,38.4082,-123.5734,1.0,30.0,Hoop Net,0.1321,10.8579,30,2007-05-26 00:00:00+00:00,14,5.27775,3.3333,,,
560,2007-05-26 18:02:00+00:00,38.3211,-123.5448,1.0,25.0,Hoop Net,4.3553999999999995,11.0125,27,2007-05-26 00:00:00+00:00,14,8.888866666666667,3.3333,,,
561,2007-05-26 19:12:00+00:00,38.234,-123.5162,1.0,34.0,Hoop Net,1.2047,18.0574,28,2007-05-26 00:00:00+00:00,14,6.666633333333333,4.4444,,,
562,2007-05-26 20:29:00+00:00,38.1469,-123.4878,1.0,24.0,Hoop Net,1.057,2.1859,20,2007-05-26 00:00:00+00:00,14,3.3333000000000004,3.703666666666667,,,
563,2007-05-26 22:00:00+00:00,38.0598,-123.4594,1.0,37.0,Hoop Net,0.0366,2.9673,25,2007-05-26 00:00:00+00:00,14,38.024655555555555,40.694425,,,
564,2007-05-26 23:21:00+00:00,37.9726,-123.4311,1.0,28.0,Hoop Net,0.17080000000000004,11.0396,43,2007-05-26 00:00:00+00:00,14,74.44443333333335,74.07406666666667,,,
565,2007-05-27 00:52:00+00:00,37.8855,-123.4029,1.0,33.0,Hoop Net,2.4666,2.7617000000000003,18,2007-05-27 00:00:00+00:00,14,63.88885,74.07406666666665,,0.3333,
566,2007-05-27 02:03:00+00:00,37.7983,-123.3747,1.0,34.0,Hoop Net,7.7206,39.8159,24,2007-05-27 00:00:00+00:00,14,9.99995,2.592566666666667,,0.3333,
567,2007-05-27 03:20:00+00:00,37.7111,-123.3465,1.0,58.0,Hoop Net,1.6828,27.362800000000004,33,2007-05-27 00:00:00+00:00,14,2.77775,2.77775,,,
568,2007-05-27 15:09:00+00:00,38.0461,-123.563,1.0,50.0,Hoop Net,1.2429000000000001,7.3529,39,2007-05-27 00:00:00+00:00,14,35.555499999999995,32.59256666666666,,,
569,2007-05-27 16:05:00+00:00,38.0488,-123.4677,1.0,62.0,Hoop Net,0.1651,18.1161,39,2007-05-27 00:00:00+00:00,14,29.81476666666666,27.40738333333333,,1.0,
570,2007-05-27 16:55:00+00:00,38.0474,-123.5152,1.0,43.0,Hoop Net,0.1667,6.9887,29,2007-05-27 00:00:00+00:00,14,42.22217499999999,39.722199999999994,,,
571,2007-05-27 18:18:00+00:00,38.0515,-123.3726,1.0,46.0,Hoop Net,0.3161,1.6104,26,2007-05-27 00:00:00+00:00,14,15.111079999999998,13.999979999999999,,,
572,2007-05-27 19:22:00+00:00,38.0541,-123.2778,1.0,40.0,Hoop Net,6.1891,7.4998,17,2007-05-27 00:00:00+00:00,14,3.3333,2.5925666666666665,,0.3333,0.3333
573,2007-05-27 20:25:00+00:00,38.0568,-123.183,1.0,26.0,Hoop Net,10.3602,20.6676,28,2007-05-27 00:00:00+00:00,14,3.518500000000001,2.77775,,0.66665,0.66665
574,2007-05-28 17:59:00+00:00,37.882,-123.475,1.0,25.0,Hoop Net,1.6744999999999999,2.5164,15,2007-05-28 00:00:00+00:00,14,5.833325,2.2222,,0.66665,
575,2007-05-28 19:29:00+00:00,37.8833,-123.4276,1.0,35.0,Hoop Net,5.7435,7.542,22,2007-05-28 00:00:00+00:00,14,9.33332,8.518500000000001,,0.66665,
576,2007-05-28 20:22:00+00:00,37.8846,-123.3801,1.0,29.0,Hoop Net,6.9389,10.1384,20,2007-05-28 00:00:00+00:00,14,12.063471428571429,10.444420000000001,,45.5,0.6667
577,2007-05-28 21:24:00+00:00,37.8873,-123.2849,1.0,37.0,Hoop Net,5.7596,24.671499999999998,33,2007-05-28 00:00:00+00:00,14,8.1944125,9.99998,,0.5,0.3333
578,2007-05-28 22:20:00+00:00,37.8899,-123.19,1.0,74.0,Hoop Net,10.3271,27.5974,33,2007-05-28 00:00:00+00:00,14,5.555537500000001,7.222200000000001,,0.73334,0.8889
579,2007-05-28 23:50:00+00:00,37.8925,-123.095,1.0,43.0,Hoop Net,57.6082,93.1632,18,2007-05-28 00:00:00+00:00,14,1.388875,1.1111,,0.7500249999999999,0.5555666666666667
580,2007-05-29 18:28:00+00:00,37.7343,-122.748,1.0,24.0,Hoop Net,370.39430000000004,817.5956,27,2007-05-29 00:00:00+00:00,14,121.11110000000001,121.11110000000001,,,
581,2007-05-29 19:36:00+00:00,37.7307,-122.8954,1.0,49.0,Hoop Net,12.8643,113.21799999999999,33,2007-05-29 00:00:00+00:00,14,15.740716666666666,10.2222,,1.0,0.66665
582,2007-05-29 20:27:00+00:00,37.7286,-123.002,1.0,59.0,Hoop Net,49.90600000000001,116.736,31,2007-05-29 00:00:00+00:00,14,14.7222,4.814800000000001,,0.4444333333333333,0.3333
583,2007-05-29 21:09:00+00:00,37.7273,-123.0653,1.0,25.0,Hoop Net,35.4661,117.4032,16,2007-05-29 00:00:00+00:00,14,3.1110800000000003,1.33332,,1.0,0.4444333333333333
584,2007-05-29 22:21:00+00:00,37.7246,-123.1378,1.0,49.0,Hoop Net,15.584900000000001,48.030699999999996,20,2007-05-29 00:00:00+00:00,14,3.88885,1.33332,,1.08335,0.7778
585,2007-05-29 23:12:00+00:00,37.7234,-123.1853,1.0,15.0,Hoop Net,8.367600000000001,9.7254,18,2007-05-29 00:00:00+00:00,14,3.9682142857142857,1.4814666666666667,,1.0,0.83335
586,2007-05-30 00:13:00+00:00,37.7221,-123.233,1.0,33.0,Hoop Net,17.1679,42.4606,21,2007-05-30 00:00:00+00:00,14,4.074033333333333,1.55554,,0.8888666666666666,0.5
587,2007-05-30 19:31:00+00:00,37.3558,-122.4594,1.0,15.0,Hoop Net,38.522,135.0454,33,2007-05-30 00:00:00+00:00,14,146.11110000000002,146.11110000000002,,2.7777333333333334,0.8332999999999999
588,2007-05-30 20:40:00+00:00,37.3525,-122.6061,1.0,48.0,Hoop Net,111.1395,440.6206,27,2007-05-30 00:00:00+00:00,14,60.66664000000001,60.22220000000001,,1.9333000000000002,0.6666333333333333
589,2007-05-30 22:12:00+00:00,37.3492,-122.7528,1.0,36.0,Hoop Net,3.2314,23.4976,24,2007-05-30 00:00:00+00:00,14,4.166650000000001,2.9629333333333334,,0.583325,0.5
590,2007-05-30 23:11:00+00:00,37.347,-122.8473,1.0,23.0,Hoop Net,0.3656,21.465700000000002,21,2007-05-30 00:00:00+00:00,14,7.0370333333333335,6.666650000000001,,0.5,0.6667
591,2007-05-31 00:26:00+00:00,37.3447,-122.942,1.0,39.0,Hoop Net,10.7129,140.66,23,2007-05-31 00:00:00+00:00,14,7.77775,6.666650000000001,,0.5,
592,2007-05-31 01:21:00+00:00,37.3459,-122.8945,1.0,41.0,Hoop Net,8.2379,47.0659,17,2007-05-31 00:00:00+00:00,14,7.77775,6.666650000000001,,0.4444333333333333,
593,2007-05-27 03:41:00+00:00,37.7286,-123.3556,1.0,114.0,Tucker Net,2.5213,2.8112,7,2007-05-27 00:00:00+00:00,14,2.2222,2.77775,,0.3333,
594,2007-05-27 03:41:00+00:00,37.7286,-123.3556,114.0,229.0,Tucker Net,0.06380000000000001,0.1023,5,2007-05-27 00:00:00+00:00,14,2.2222,2.77775,,0.3333,
595,2007-05-27 03:41:00+00:00,37.7286,-123.3556,1.0,229.0,Tucker Net,0.8015000000000001,0.876,6,2007-05-27 00:00:00+00:00,14,2.2222,2.77775,,0.3333,
596,2007-05-27 06:47:00+00:00,37.8548,-123.4221,1.0,114.0,Tucker Net,7.2440999999999995,7.2441,2,2007-05-27 00:00:00+00:00,14,11.851799999999999,1.66665,,0.3333,
597,2007-05-27 06:47:00+00:00,37.8548,-123.4221,114.0,229.0,Tucker Net,0.44799999999999995,0.5722,8,2007-05-27 00:00:00+00:00,14,11.851799999999999,1.66665,,0.3333,
598,2007-05-27 06:47:00+00:00,37.8548,-123.4221,1.0,229.0,Tucker Net,2.3143,2.4872,5,2007-05-27 00:00:00+00:00,14,11.851799999999999,1.66665,,0.3333,
599,2007-05-29 01:53:00+00:00,37.8927,-123.2122,41.0,50.0,Tucker Net,2.6253,2.6568,5,2007-05-29 00:00:00+00:00,14,5.694425000000001,7.499975000000001,,0.666675,0.83335
600,2007-05-29 01:53:00+00:00,37.8927,-123.2122,1.0,50.0,Tucker Net,5.3777,5.4336,5,2007-05-29 00:00:00+00:00,14,5.694425000000001,7.499975000000001,,0.666675,0.83335
601,2007-05-29 02:47:00+00:00,37.8867,-123.299,1.0,42.0,Tucker Net,0.8188,0.8239,4,2007-05-29 00:00:00+00:00,14,10.2777375,10.9259,,0.4444333333333333,0.3333
602,2007-05-29 02:47:00+00:00,37.8867,-123.299,42.0,60.0,Tucker Net,0.2569,0.2704,6,2007-05-29 00:00:00+00:00,14,10.2777375,10.9259,,0.4444333333333333,0.3333
603,2007-05-29 02:47:00+00:00,37.8867,-123.299,1.0,60.0,Tucker Net,3.3985000000000003,3.4144,4,2007-05-29 00:00:00+00:00,14,10.2777375,10.9259,,0.4444333333333333,0.3333
604,2007-05-29 03:52:00+00:00,37.8848,-123.3998,1.0,45.0,Tucker Net,7.2139,7.2139,3,2007-05-29 00:00:00+00:00,14,13.703683333333332,12.777750000000001,,45.5,0.6667
605,2007-05-29 03:52:00+00:00,37.8848,-123.3998,45.0,76.0,Tucker Net,1.8553,1.8717,4,2007-05-29 00:00:00+00:00,14,13.703683333333332,12.777750000000001,,45.5,0.6667
606,2007-05-29 03:52:00+00:00,37.8848,-123.3998,1.0,76.0,Tucker Net,2.5167,2.5404,4,2007-05-29 00:00:00+00:00,14,13.703683333333332,12.777750000000001,,45.5,0.6667
607,2007-05-29 04:45:00+00:00,37.8825,-123.4781,1.0,84.0,Tucker Net,24.170199999999998,24.2761,4,2007-05-29 00:00:00+00:00,14,5.833325,2.2222,,0.66665,
608,2007-05-29 04:45:00+00:00,37.8825,-123.4781,84.0,200.0,Tucker Net,0.20650000000000002,0.2545,5,2007-05-29 00:00:00+00:00,14,5.833325,2.2222,,0.66665,
609,2007-05-29 04:45:00+00:00,37.8825,-123.4781,1.0,200.0,Tucker Net,0.6059,0.6296,4,2007-05-29 00:00:00+00:00,14,5.833325,2.2222,,0.66665,
610,2007-05-29 06:05:00+00:00,37.8825,-123.4781,1.0,1.0,Tucker Net,0.9437999999999999,0.969,3,2007-05-29 00:00:00+00:00,14,5.833325,2.2222,,0.66665,
611,2007-05-29 07:23:00+00:00,37.9671,-123.4421,1.0,114.0,Tucker Net,4.0474,4.0817,5,2007-05-29 00:00:00+00:00,14,6.666666666666667,2.2222,,0.66665,
612,2007-05-29 07:23:00+00:00,37.9671,-123.4421,114.0,229.0,Tucker Net,0.21079999999999996,0.2888,8,2007-05-29 00:00:00+00:00,14,6.666666666666667,2.2222,,0.66665,
613,2007-05-29 07:23:00+00:00,37.9671,-123.4421,1.0,229.0,Tucker Net,2.1881000000000004,2.2358000000000002,4,2007-05-29 00:00:00+00:00,14,6.666666666666667,2.2222,,0.66665,
623,2007-05-30 00:54:00+00:00,37.7369,-123.2517,1.0,128.0,Tucker Net,1.0807,1.1604,5,2007-05-30 00:00:00+00:00,14,4.259216666666666,1.33332,,0.3333,0.3333
624,2007-05-30 00:54:00+00:00,37.7369,-123.2517,128.0,257.0,Tucker Net,0.3635,0.5078,6,2007-05-30 00:00:00+00:00,14,4.259216666666666,1.33332,,0.3333,0.3333
625,2007-05-30 00:54:00+00:00,37.7369,-123.2517,1.0,257.0,Tucker Net,1.0950000000000002,1.167,4,2007-05-30 00:00:00+00:00,14,4.259216666666666,1.33332,,0.3333,0.3333
626,2007-05-30 02:34:00+00:00,37.7346,-123.1804,1.0,114.0,Tucker Net,3.6389,3.7041,7,2007-05-30 00:00:00+00:00,14,3.611075,1.4285571428571429,,0.9333400000000001,0.7778
627,2007-05-30 02:34:00+00:00,37.7346,-123.1804,114.0,229.0,Tucker Net,3.9957000000000003,4.1169,5,2007-05-30 00:00:00+00:00,14,3.611075,1.4285571428571429,,0.9333400000000001,0.7778
628,2007-05-30 02:34:00+00:00,37.7346,-123.1804,1.0,229.0,Tucker Net,6.5359,6.5840000000000005,4,2007-05-30 00:00:00+00:00,14,3.611075,1.4285571428571429,,0.9333400000000001,0.7778
629,2007-05-30 03:58:00+00:00,37.8157,-123.2131,1.0,40.0,Tucker Net,11.218300000000001,11.218300000000001,3,2007-05-30 00:00:00+00:00,14,2.7777500000000006,1.2962833333333335,,0.583325,0.6666666666666666
630,2007-05-30 03:58:00+00:00,37.8157,-123.2131,40.0,40.0,Tucker Net,6.8808,6.8808,4,2007-05-30 00:00:00+00:00,14,2.7777500000000006,1.2962833333333335,,0.583325,0.6666666666666666
631,2007-05-30 03:58:00+00:00,37.8157,-123.2131,1.0,40.0,Tucker Net,12.249699999999999,12.2497,3,2007-05-30 00:00:00+00:00,14,2.7777500000000006,1.2962833333333335,,0.583325,0.6666666666666666
632,2007-05-30 05:19:00+00:00,37.7812,-123.1366,1.0,22.0,Tucker Net,28.473399999999998,28.473399999999998,3,2007-05-30 00:00:00+00:00,14,3.4567555555555556,1.388875,,0.9444500000000001,0.666675
633,2007-05-30 05:19:00+00:00,37.7812,-123.1366,22.0,45.0,Tucker Net,16.974899999999998,16.974899999999998,3,2007-05-30 00:00:00+00:00,14,3.4567555555555556,1.388875,,0.9444500000000001,0.666675
634,2007-05-30 05:19:00+00:00,37.7812,-123.1366,1.0,45.0,Tucker Net,48.2549,48.2549,3,2007-05-30 00:00:00+00:00,14,3.4567555555555556,1.388875,,0.9444500000000001,0.666675
635,2007-05-30 06:55:00+00:00,37.8103,-122.9157,1.0,17.0,Tucker Net,1.9261000000000001,1.9261000000000001,4,2007-05-30 00:00:00+00:00,14,13.111079999999998,5.555525,,0.7777666666666666,0.5555333333333333
636,2007-05-30 06:55:00+00:00,37.8103,-122.9157,17.0,35.0,Tucker Net,2.564,2.564,3,2007-05-30 00:00:00+00:00,14,13.111079999999998,5.555525,,0.7777666666666666,0.5555333333333333
637,2007-05-30 06:55:00+00:00,37.8103,-122.9157,1.0,35.0,Tucker Net,10.142599999999998,10.1596,4,2007-05-30 00:00:00+00:00,14,13.111079999999998,5.555525,,0.7777666666666666,0.5555333333333333
638,2007-05-30 07:51:00+00:00,37.7284,-122.9021,1.0,30.0,Tucker Net,15.529800000000002,15.529800000000002,3,2007-05-30 00:00:00+00:00,14,15.740716666666666,10.2222,,1.0,0.66665
639,2007-05-30 07:51:00+00:00,37.7284,-122.9021,25.0,30.0,Tucker Net,39.506099999999996,39.506099999999996,3,2007-05-30 00:00:00+00:00,14,15.740716666666666,10.2222,,1.0,0.66665
640,2007-05-30 07:51:00+00:00,37.7284,-122.9021,1.0,25.0,Tucker Net,39.864000000000004,39.864,3,2007-05-30 00:00:00+00:00,14,15.740716666666666,10.2222,,1.0,0.66665
641,2007-05-30 12:05:00+00:00,37.6418,-123.0866,1.0,100.0,Tucker Net,9.914100000000001,10.1269,5,2007-05-30 00:00:00+00:00,14,2.2222,1.1111,,0.5,0.3333
642,2007-05-30 12:05:00+00:00,37.6418,-123.0866,100.0,200.0,Tucker Net,3.0596999999999994,3.2026999999999997,3,2007-05-30 00:00:00+00:00,14,2.2222,1.1111,,0.5,0.3333
643,2007-05-30 12:05:00+00:00,37.6418,-123.0866,1.0,200.0,Tucker Net,3.4361000000000006,3.6081,4,2007-05-30 00:00:00+00:00,14,2.2222,1.1111,,0.5,0.3333
644,2007-05-30 13:46:00+00:00,37.5444,-123.0147,1.0,84.0,Tucker Net,0.4492,0.6106,5,2007-05-30 00:00:00+00:00,14,1.1111,1.1111,,0.5,0.5555666666666667
645,2007-05-30 13:46:00+00:00,37.5444,-123.0147,84.0,169.0,Tucker Net,1.8494000000000002,1.8816,4,2007-05-30 00:00:00+00:00,14,1.1111,1.1111,,0.5,0.5555666666666667
646,2007-05-30 13:46:00+00:00,37.5444,-123.0147,1.0,169.0,Tucker Net,3.451200000000001,3.4879000000000002,4,2007-05-30 00:00:00+00:00,14,1.1111,1.1111,,0.5,0.5555666666666667
647,2007-05-31 02:28:00+00:00,37.3459,-122.9112,1.0,114.0,Tucker Net,2.8213999999999997,2.8982,6,2007-05-31 00:00:00+00:00,14,7.77775,6.666650000000001,,0.4444333333333333,
648,2007-05-31 02:28:00+00:00,37.3459,-122.9112,114.0,229.0,Tucker Net,0.4057,0.42,5,2007-05-31 00:00:00+00:00,14,7.77775,6.666650000000001,,0.4444333333333333,
649,2007-05-31 02:28:00+00:00,37.3459,-122.9112,1.0,229.0,Tucker Net,2.321,2.461,5,2007-05-31 00:00:00+00:00,14,7.77775,6.666650000000001,,0.4444333333333333,
650,2007-05-31 03:54:00+00:00,37.3984,-122.8999,1.0,114.0,Tucker Net,2.1579,2.3157,4,2007-05-31 00:00:00+00:00,14,10.370333333333333,4.4444333333333335,,0.7619,0.3333
651,2007-05-31 03:54:00+00:00,37.3984,-122.8999,114.0,229.0,Tucker Net,0.05159999999999999,0.08399999999999999,6,2007-05-31 00:00:00+00:00,14,10.370333333333333,4.4444333333333335,,0.7619,0.3333
652,2007-05-31 03:54:00+00:00,37.3984,-122.8999,1.0,229.0,Tucker Net,0.9914999999999999,1.2,5,2007-05-31 00:00:00+00:00,14,10.370333333333333,4.4444333333333335,,0.7619,0.3333
653,2007-05-31 06:05:00+00:00,37.352,-122.6594,1.0,34.0,Tucker Net,166.46870000000004,166.4687,3,2007-05-31 00:00:00+00:00,14,19.999975,19.444425,,2.5555333333333334,0.3333
654,2007-05-31 06:05:00+00:00,37.352,-122.6594,34.0,68.0,Tucker Net,4.633800000000001,4.6752,4,2007-05-31 00:00:00+00:00,14,19.999975,19.444425,,2.5555333333333334,0.3333
655,2007-05-31 06:05:00+00:00,37.352,-122.6594,1.0,68.0,Tucker Net,45.625400000000006,45.6254,4,2007-05-31 00:00:00+00:00,14,19.999975,19.444425,,2.5555333333333334,0.3333
656,2007-05-31 07:22:00+00:00,37.45,-122.7643,1.0,28.0,Tucker Net,7.510899999999999,7.5108999999999995,3,2007-05-31 00:00:00+00:00,14,16.82537142857143,8.730142857142857,,1.0476142857142856,0.3333
657,2007-05-31 07:22:00+00:00,37.45,-122.7643,28.0,57.0,Tucker Net,10.1173,10.1173,3,2007-05-31 00:00:00+00:00,14,16.82537142857143,8.730142857142857,,1.0476142857142856,0.3333
658,2007-05-31 07:22:00+00:00,37.45,-122.7643,1.0,57.0,Tucker Net,11.365400000000001,11.365400000000001,3,2007-05-31 00:00:00+00:00,14,16.82537142857143,8.730142857142857,,1.0476142857142856,0.3333
659,2007-05-31 08:36:00+00:00,37.4499,-122.9117,1.0,57.0,Tucker Net,11.1508,11.4206,6,2007-05-31 00:00:00+00:00,14,16.66662,6.666639999999999,,1.0,0.3333
660,2007-05-31 08:36:00+00:00,37.4499,-122.9117,57.0,143.0,Tucker Net,5.611799999999999,6.1894,6,2007-05-31 00:00:00+00:00,14,16.66662,6.666639999999999,,1.0,0.3333
661,2007-05-31 08:36:00+00:00,37.4499,-122.9117,1.0,143.0,Tucker Net,5.4304,6.5973,6,2007-05-31 00:00:00+00:00,14,16.66662,6.666639999999999,,1.0,0.3333
662,2007-05-31 09:28:00+00:00,37.4476,-122.9138,1.0,33.0,Tucker Net,5.966799999999999,9.6863,5,2007-05-31 00:00:00+00:00,14,25.185133333333336,9.999966666666667,,0.8889,0.3333
666,2007-05-31 12:03:00+00:00,37.5532,-122.7582,1.0,22.0,Tucker Net,48.823899999999995,48.823899999999995,3,2007-05-31 00:00:00+00:00,14,17.4074,17.03703333333333,,21.999979999999997,0.3333
667,2007-05-31 12:03:00+00:00,37.5532,-122.7582,22.0,45.0,Tucker Net,14.5839,14.5839,3,2007-05-31 00:00:00+00:00,14,17.4074,17.03703333333333,,21.999979999999997,0.3333
668,2007-05-31 12:03:00+00:00,37.5532,-122.7582,1.0,45.0,Tucker Net,227.92779999999996,227.9278,3,2007-05-31 00:00:00+00:00,14,17.4074,17.03703333333333,,21.999979999999997,0.3333
669,2007-06-16 01:34:00+00:00,37.7111,-123.3465,1.0,66.0,Hoop Net,2.4687,10.01,16,2007-06-16 00:00:00+00:00,15,15.9259,9.629600000000002,,,
670,2007-06-16 03:12:00+00:00,37.7983,-123.3747,1.0,54.0,Hoop Net,4.2096,8.8874,21,2007-06-16 00:00:00+00:00,15,12.499975000000001,9.629600000000002,,1.3333,
671,2007-06-16 04:43:00+00:00,37.8855,-123.4029,1.0,51.0,Hoop Net,24.920499999999997,51.7578,20,2007-06-16 00:00:00+00:00,15,97.22219999999999,183.3333,,1.3333,
672,2007-06-16 06:14:00+00:00,37.9726,-123.4311,1.0,56.0,Hoop Net,7.972500000000001,56.8311,15,2007-06-16 00:00:00+00:00,15,100.0,95.55555000000001,,,
673,2007-06-16 07:37:00+00:00,38.0598,-123.4594,1.0,45.0,Hoop Net,6.1078,22.3864,23,2007-06-16 00:00:00+00:00,15,7.7778,7.7778,,0.3333,
