iso3,asset,year,value
ITA,N111G,2011,88073600000.0
ITA,N1132G,2011,11296200000.0
ITA,N11G,2011,333655700000.0
ITA,N1131G,2011,21489600000.0
ITA,N117G,2011,43266000000.0
ITA,N112G,2011,85838300000.0
ITA,N11MG,2012,100089600000.0
ITA,N111G,2012,80150200000.0
ITA,N1132G,2012,10642900000.0
ITA,N11G,2012,301158400000.0
ITA,N1131G,2012,16027400000.0
ITA,N117G,2012,44226600000.0
ITA,N112G,2012,75538100000.0
ITA,N11MG,2013,92775400000.0
ITA,N111G,2013,75816900000.0
ITA,N1132G,2013,10461900000.0
ITA,N11G,2013,281746900000.0
ITA,N1131G,2013,12736500000.0
ITA,N117G,2013,45358200000.0
ITA,N112G,2013,66853200000.0
ITA,N11MG,2014,95191600000.0
ITA,N111G,2014,69818300000.0
ITA,N1132G,2014,10618900000.0
ITA,N11G,2014,275493600000.0
ITA,N1131G,2014,13884700000.0
ITA,N117G,2014,46713400000.0
ITA,N112G,2014,63051400000.0
ITA,N11MG,2015,99583900000.0
ITA,N111G,2015,68157700000.0
ITA,N1132G,2015,11817300000.0
ITA,N11G,2015,280342100000.0
ITA,N1131G,2015,17014700000.0
ITA,N117G,2015,49116100000.0
ITA,N112G,2015,62841100000.0
ITA,N11MG,2016,107574500000.0
ITA,N111G,2016,68259700000.0
ITA,N1132G,2016,11784300000.0
ITA,N11G,2016,291536900000.0
ITA,N1131G,2016,19866400000.0
ITA,N117G,2016,52326600000.0
ITA,N112G,2016,62746600000.0
ITA,N11MG,2017,114439600000.0
ITA,N111G,2017,69042200000.0
ITA,N1132G,2017,13031100000.0
ITA,N11G,2017,300916500000.0
ITA,N1131G,2017,22581500000.0
ITA,N117G,2017,52919600000.0
ITA,N112G,2017,63919400000.0
ITA,N11MG,2018,119573200000.0
ITA,N111G,2018,69819800000.0
ITA,N1132G,2018,12924200000.0
ITA,N11G,2018,310169300000.0
ITA,N1131G,2018,22582700000.0
ITA,N117G,2018,54345300000.0
ITA,N112G,2018,65843700000.0
ITA,N11MG,2019,118662000000.0
ITA,N111G,2019,69273900000.0
ITA,N1132G,2019,13039200000.0
ITA,N11G,2019,313996900000.0
ITA,N1131G,2019,23772100000.0
ITA,N117G,2019,55779200000.0
ITA,N112G,2019,69732600000.0
ITA,N11MG,2020,103255700000.0
ITA,N111G,2020,63941200000.0
ITA,N1132G,2020,12276900000.0
ITA,N11G,2020,289304000000.0
ITA,N1131G,2020,17372500000.0
ITA,N117G,2020,55635900000.0
ITA,N112G,2020,66133000000.0
ITA,N1131G,2021,21004000000.0
ITA,N11G,2021,347946400000.0
ITA,N117G,2021,57814900000.0
ITA,N1132G,2021,13126700000.0
ITA,N11MG,2021,122269500000.0
ITA,N111G,2021,96006000000.0
ITA,N112G,2021,70986100000.0
ITA,N1131G,2022,20667700000.0
ITA,N11G,2022,377952500000.0
ITA,N117G,2022,59349500000.0
ITA,N1132G,2022,15080900000.0
ITA,N11MG,2022,130730000000.0
ITA,N111G,2022,109376100000.0
ITA,N112G,2022,77243200000.0
ITA,N112G,2023,79069900000.0
ITA,N1131G,2023,25509600000.0
ITA,N11G,2023,395579700000.0
ITA,N117G,2023,62875900000.0
ITA,N1132G,2023,16053600000.0
ITA,N111G,2023,113395400000.0
ITA,N11MG,2023,139131000000.0
FIN,N1131G,1980,2521000000.0
FIN,N112G,1980,9160000000.0
FIN,N117G,1980,1692000000.0
FIN,N11G,1980,25549000000.0
FIN,N11MG,1980,5655000000.0
FIN,N111G,1980,9043000000.0
FIN,N11G,1981,26224000000.0
FIN,N1131G,1981,2805000000.0
FIN,N112G,1981,9098000000.0
FIN,N117G,1981,1773000000.0
FIN,N11MG,1981,6209000000.0
FIN,N111G,1981,8781000000.0
FIN,N1131G,1982,2782000000.0
FIN,N112G,1982,9882000000.0
FIN,N117G,1982,2069000000.0
FIN,N11G,1982,27837000000.0
FIN,N1132G,1982,0.0
FIN,N11MG,1982,6387000000.0
FIN,N111G,1982,9272000000.0
FIN,N11G,1983,28973000000.0
FIN,N1131G,1983,2751000000.0
FIN,N112G,1983,10766000000.0
FIN,N117G,1983,2263000000.0
FIN,N1132G,1983,0.0
FIN,N11MG,1983,6554000000.0
FIN,N111G,1983,9275000000.0
FIN,N1131G,1984,2622000000.0
FIN,N112G,1984,10257000000.0
FIN,N117G,1984,2580000000.0
FIN,N11G,1984,28794000000.0
FIN,N1132G,1984,1000000.0
FIN,N11MG,1984,6550000000.0
FIN,N111G,1984,9172000000.0
FIN,N11G,1985,30230000000.0
FIN,N1131G,1985,2496000000.0
FIN,N112G,1985,10706000000.0
FIN,N117G,1985,2837000000.0
FIN,N1132G,1985,8000000.0
FIN,N11MG,1985,7316000000.0
FIN,N111G,1985,8825000000.0
FIN,N1132G,1986,8000000.0
FIN,N11MG,1986,7663000000.0
FIN,N111G,1986,8196000000.0
FIN,N11G,1986,30810000000.0
FIN,N117G,1986,3195000000.0
FIN,N1131G,1986,2615000000.0
FIN,N112G,1986,10969000000.0
FIN,N1132G,1987,11000000.0
FIN,N11MG,1987,8550000000.0
FIN,N111G,1987,8258000000.0
FIN,N11G,1987,32561000000.0
FIN,N117G,1987,3460000000.0
FIN,N1131G,1987,2799000000.0
FIN,N112G,1987,11189000000.0
FIN,N1132G,1988,16000000.0
FIN,N11MG,1988,9488000000.0
FIN,N111G,1988,9705000000.0
FIN,N11G,1988,36082000000.0
FIN,N117G,1988,3831000000.0
FIN,N1131G,1988,3449000000.0
FIN,N112G,1988,11930000000.0
FIN,N1132G,1989,16000000.0
FIN,N11MG,1989,10716000000.0
FIN,N111G,1989,11104000000.0
FIN,N11G,1989,40315000000.0
FIN,N117G,1989,4213000000.0
FIN,N1131G,1989,3836000000.0
FIN,N112G,1989,12933000000.0
FIN,N11G,1990,38873000000.0
FIN,N1131G,1990,3453000000.0
FIN,N112G,1990,12944000000.0
FIN,N117G,1990,4454000000.0
FIN,N111G,1990,10449000000.0
FIN,N1132G,1990,28000000.0
FIN,N11MG,1990,9951000000.0
FIN,N1132G,1991,22000000.0
FIN,N11MG,1991,7180000000.0
FIN,N111G,1991,8840000000.0
FIN,N11G,1991,32298000000.0
FIN,N117G,1991,4575000000.0
FIN,N112G,1991,11457000000.0
FIN,N1131G,1991,2191000000.0
FIN,N1132G,1992,35000000.0
FIN,N11MG,1992,6188000000.0
FIN,N111G,1992,7539000000.0
FIN,N117G,1992,4605000000.0
FIN,N112G,1992,9326000000.0
FIN,N1131G,1992,1928000000.0
FIN,N11G,1992,27857000000.0
FIN,N111G,1993,7209000000.0
FIN,N1132G,1993,82000000.0
FIN,N11MG,1993,5213000000.0
FIN,N11G,1993,24370000000.0
FIN,N1131G,1993,1582000000.0
FIN,N112G,1993,7430000000.0
FIN,N117G,1993,4568000000.0
FIN,N111G,1994,7253000000.0
FIN,N1132G,1994,148000000.0
FIN,N11MG,1994,5435000000.0
FIN,N1131G,1994,1383000000.0
FIN,N112G,1994,6925000000.0
FIN,N117G,1994,4909000000.0
FIN,N11G,1994,24576000000.0
FIN,N11MG,1995,6849000000.0
FIN,N1132G,1995,295000000.0
FIN,N111G,1995,7353000000.0
FIN,N11G,1995,27657000000.0
FIN,N117G,1995,5402000000.0
FIN,N112G,1995,7441000000.0
FIN,N1131G,1995,1731000000.0
FIN,N11G,1996,30424000000.0
FIN,N1131G,1996,1728000000.0
FIN,N112G,1996,8774000000.0
FIN,N117G,1996,5868000000.0
FIN,N11MG,1996,7551000000.0
FIN,N1132G,1996,252000000.0
FIN,N111G,1996,7548000000.0
FIN,N11G,1997,33735000000.0
FIN,N1131G,1997,2184000000.0
FIN,N112G,1997,9080000000.0
FIN,N117G,1997,6644000000.0
FIN,N11MG,1997,8516000000.0
FIN,N1132G,1997,284000000.0
FIN,N111G,1997,8700000000.0
FIN,N11G,1998,37335000000.0
FIN,N1131G,1998,2399000000.0
FIN,N112G,1998,10431000000.0
FIN,N117G,1998,7305000000.0
FIN,N11MG,1998,9228000000.0
FIN,N1132G,1998,395000000.0
FIN,N111G,1998,9591000000.0
FIN,N11G,1999,39028000000.0
FIN,N1131G,1999,2474000000.0
FIN,N112G,1999,10718000000.0
FIN,N117G,1999,8538000000.0
FIN,N11MG,1999,8893000000.0
FIN,N1132G,1999,448000000.0
FIN,N111G,1999,10445000000.0
FIN,N111G,2000,11075000000.0
FIN,N11MG,2000,8998000000.0
FIN,N1132G,2000,409000000.0
FIN,N117G,2000,9241000000.0
FIN,N1131G,2000,2175000000.0
FIN,N112G,2000,11887000000.0
FIN,N11G,2000,41455000000.0
FIN,N11G,2001,42186000000.0
FIN,N1131G,2001,2319000000.0
FIN,N112G,2001,12701000000.0
FIN,N117G,2001,9658000000.0
FIN,N11MG,2001,9557000000.0
FIN,N1132G,2001,328000000.0
FIN,N111G,2001,9945000000.0
FIN,N11G,2002,40940000000.0
FIN,N1131G,2002,1943000000.0
FIN,N112G,2002,12497000000.0
FIN,N117G,2002,9479000000.0
FIN,N11MG,2002,8863000000.0
FIN,N1132G,2002,278000000.0
FIN,N111G,2002,9899000000.0
FIN,N11G,2003,42085000000.0
FIN,N1131G,2003,1872000000.0
FIN,N112G,2003,11919000000.0
FIN,N117G,2003,10108000000.0
FIN,N11MG,2003,8907000000.0
FIN,N1132G,2003,431000000.0
FIN,N111G,2003,11018000000.0
FIN,N11G,2004,44047000000.0
FIN,N1131G,2004,2497000000.0
FIN,N112G,2004,12187000000.0
FIN,N117G,2004,10144000000.0
FIN,N11MG,2004,9296000000.0
FIN,N1132G,2004,538000000.0
FIN,N111G,2004,12254000000.0
FIN,N1131G,2005,2440000000.0
FIN,N112G,2005,12473000000.0
FIN,N117G,2005,10498000000.0
FIN,N11G,2005,45479000000.0
FIN,N11MG,2005,9492000000.0
FIN,N1132G,2005,549000000.0
FIN,N111G,2005,12871000000.0
FIN,N1131G,2006,2653000000.0
FIN,N112G,2006,12729000000.0
FIN,N117G,2006,10645000000.0
FIN,N11G,2006,46096000000.0
FIN,N11MG,2006,9281000000.0
FIN,N1132G,2006,631000000.0
FIN,N111G,2006,13358000000.0
FIN,N11G,2007,50843000000.0
FIN,N117G,2007,11286000000.0
FIN,N1131G,2007,2690000000.0
FIN,N112G,2007,15136000000.0
FIN,N11MG,2007,10809000000.0
FIN,N1132G,2007,877000000.0
FIN,N111G,2007,13438000000.0
FIN,N117G,2008,11607000000.0
FIN,N1131G,2008,2489000000.0
FIN,N112G,2008,16123000000.0
FIN,N11G,2008,51165000000.0
FIN,N11MG,2008,11136000000.0
FIN,N1132G,2008,1013000000.0
FIN,N111G,2008,12148000000.0
FIN,N117G,2009,11002000000.0
FIN,N1131G,2009,2430000000.0
FIN,N112G,2009,13514000000.0
FIN,N11G,2009,45010000000.0
FIN,N11MG,2009,9810000000.0
FIN,N1132G,2009,825000000.0
FIN,N111G,2009,10632000000.0
FIN,N117G,2010,11162000000.0
FIN,N1131G,2010,2331000000.0
FIN,N112G,2010,12976000000.0
FIN,N11G,2010,46047000000.0
FIN,N11MG,2010,8562000000.0
FIN,N1132G,2010,841000000.0
FIN,N111G,2010,13352000000.0
FIN,N11G,2011,47836000000.0
FIN,N117G,2011,10656000000.0
FIN,N1131G,2011,2271000000.0
FIN,N112G,2011,13490000000.0
FIN,N11MG,2011,9546000000.0
FIN,N1132G,2011,1004000000.0
FIN,N111G,2011,14133000000.0
FIN,N11G,2012,47700000000.0
FIN,N117G,2012,10031000000.0
FIN,N1131G,2012,2385000000.0
FIN,N112G,2012,13217000000.0
FIN,N11MG,2012,10508000000.0
FIN,N1132G,2012,1042000000.0
FIN,N111G,2012,13909000000.0
FIN,N11G,2013,45502000000.0
FIN,N117G,2013,9700000000.0
FIN,N1131G,2013,2226000000.0
FIN,N112G,2013,12944000000.0
FIN,N11MG,2013,9678000000.0
FIN,N1132G,2013,934000000.0
FIN,N111G,2013,13143000000.0
FIN,N11G,2014,44668000000.0
FIN,N117G,2014,9605000000.0
FIN,N1131G,2014,1885000000.0
FIN,N112G,2014,12950000000.0
FIN,N11MG,2014,9636000000.0
FIN,N1132G,2014,1011000000.0
FIN,N111G,2014,12437000000.0
FIN,N11G,2015,44877000000.0
FIN,N117G,2015,8975000000.0
FIN,N1131G,2015,2142000000.0
FIN,N112G,2015,13084000000.0
FIN,N11MG,2015,10131000000.0
FIN,N1132G,2015,1218000000.0
FIN,N111G,2015,12650000000.0
FIN,N11G,2016,48909000000.0
FIN,N117G,2016,8929000000.0
FIN,N1131G,2016,2473000000.0
FIN,N112G,2016,14353000000.0
FIN,N11MG,2016,11582000000.0
FIN,N1132G,2016,1272000000.0
FIN,N111G,2016,13996000000.0
FIN,N11G,2017,51237000000.0
FIN,N117G,2017,9023000000.0
FIN,N1131G,2017,2264000000.0
FIN,N112G,2017,14937000000.0
FIN,N11MG,2017,12668000000.0
FIN,N1132G,2017,1394000000.0
FIN,N111G,2017,14563000000.0
FIN,N11G,2018,53101000000.0
FIN,N117G,2018,9677000000.0
FIN,N1131G,2018,2110000000.0
FIN,N112G,2018,15665000000.0
FIN,N11MG,2018,12455000000.0
FIN,N1132G,2018,1617000000.0
FIN,N111G,2018,15245000000.0
FIN,N11G,2019,52317000000.0
FIN,N117G,2019,9875000000.0
FIN,N1131G,2019,2154000000.0
FIN,N112G,2019,15875000000.0
FIN,N11MG,2019,11905000000.0
FIN,N1132G,2019,1129000000.0
FIN,N111G,2019,14601000000.0
FIN,N11G,2020,51790000000.0
FIN,N117G,2020,9621000000.0
FIN,N1131G,2020,1715000000.0
FIN,N112G,2020,16179000000.0
FIN,N11MG,2020,11787000000.0
FIN,N1132G,2020,1039000000.0
FIN,N111G,2020,14140000000.0
FIN,N117G,2021,10189000000.0
FIN,N1131G,2021,1546000000.0
FIN,N112G,2021,15557000000.0
FIN,N11G,2021,52291000000.0
FIN,N111G,2021,14403000000.0
FIN,N11MG,2021,12145000000.0
FIN,N1132G,2021,1080000000.0
FIN,N117G,2022,10604000000.0
FIN,N1131G,2022,1903000000.0
FIN,N112G,2022,15532000000.0
FIN,N11G,2022,53597000000.0
FIN,N111G,2022,15120000000.0
FIN,N11MG,2022,12324000000.0
FIN,N1132G,2022,968000000.0
AUS,N117G,1970,2007000000.0
AUS,N117G,1971,1854000000.0
AUS,N117G,1972,1856000000.0
AUS,N117G,1973,1837000000.0
AUS,N117G,1974,1634000000.0
AUS,N117G,1975,1659000000.0
AUS,N117G,1976,1684000000.0
AUS,N117G,1977,1816000000.0
AUS,N117G,1978,1972000000.0
AUS,N117G,1979,2371000000.0
AUS,N117G,1980,2929000000.0
AUS,N117G,1981,3585000000.0
AUS,N117G,1982,3440000000.0
AUS,N117G,1983,3509000000.0
AUS,N117G,1984,3969000000.0
AUS,N117G,1985,4332000000.0
AUS,N117G,1986,4669000000.0
AUS,N117G,1987,5558000000.0
AUS,N117G,1988,5863000000.0
AUS,N117G,1989,6689000000.0
AUS,N117G,1990,6888000000.0
AUS,N117G,1991,7830000000.0
AUS,N117G,1992,9598000000.0
AUS,N117G,1993,10614000000.0
AUS,N117G,1994,11729000000.0
AUS,N117G,1995,12855000000.0
AUS,N117G,1996,14051000000.0
AUS,N117G,1997,14868000000.0
AUS,N117G,1998,15459000000.0
AUS,N117G,1999,16530000000.0
AUS,N117G,2000,18867000000.0
AUS,N117G,2001,19981000000.0
AUS,N117G,2002,21857000000.0
AUS,N117G,2003,23419000000.0
AUS,N117G,2004,24884000000.0
AUS,N117G,2005,26967000000.0
AUS,N117G,2006,30212000000.0
AUS,N117G,2007,34491000000.0
AUS,N117G,2008,35490000000.0
AUS,N117G,2009,35715000000.0
AUS,N117G,2010,38805000000.0
AUS,N117G,2011,42591000000.0
AUS,N117G,2012,43745000000.0
AUS,N117G,2013,43351000000.0
AUS,N117G,2014,42677000000.0
AUS,N117G,2015,41392000000.0
AUS,N117G,2016,43316000000.0
AUS,N117G,2017,45652000000.0
AUS,N117G,2018,47345000000.0
AUS,N117G,2019,49595000000.0
AUS,N117G,2020,53066000000.0
AUS,N117G,2021,59744000000.0
AUS,N117G,2022,62631000000.0
AUS,N1131G,1970,6763000000.0
AUS,N1131G,1971,6774000000.0
AUS,N1131G,1972,7732000000.0
AUS,N1131G,1973,8286000000.0
AUS,N1131G,1974,8522000000.0
AUS,N1131G,1975,9190000000.0
AUS,N1131G,1976,9268000000.0
AUS,N1131G,1977,9487000000.0
AUS,N1131G,1978,10684000000.0
AUS,N1131G,1979,10256000000.0
AUS,N1131G,1980,11777000000.0
AUS,N1131G,1981,11755000000.0
AUS,N1131G,1982,10341000000.0
AUS,N1131G,1983,12757000000.0
AUS,N1131G,1984,15144000000.0
AUS,N1131G,1985,15827000000.0
AUS,N1131G,1986,15014000000.0
AUS,N1131G,1987,14404000000.0
AUS,N1131G,1988,16821000000.0
AUS,N1131G,1989,16190000000.0
AUS,N1131G,1990,12457000000.0
AUS,N1131G,1991,11104000000.0
AUS,N1131G,1992,10630000000.0
AUS,N1131G,1993,10532000000.0
AUS,N1131G,1994,15784000000.0
AUS,N1131G,1995,16038000000.0
AUS,N1131G,1996,17073000000.0
AUS,N1131G,1997,16229000000.0
AUS,N1131G,1998,16852000000.0
AUS,N1131G,1999,18163000000.0
AUS,N1131G,2000,14604000000.0
AUS,N1131G,2001,15556000000.0
AUS,N1131G,2002,18246000000.0
AUS,N1131G,2003,20516000000.0
AUS,N1131G,2004,22377000000.0
AUS,N1131G,2005,25145000000.0
AUS,N1131G,2006,25284000000.0
AUS,N1131G,2007,31030000000.0
AUS,N1131G,2008,28512000000.0
AUS,N1131G,2009,33206000000.0
AUS,N1131G,2010,32396000000.0
AUS,N1131G,2011,31532000000.0
AUS,N1131G,2012,34413000000.0
AUS,N1131G,2013,30681000000.0
AUS,N1131G,2014,31178000000.0
AUS,N1131G,2015,30554000000.0
AUS,N1131G,2016,30850000000.0
AUS,N1131G,2017,33428000000.0
AUS,N1131G,2018,34781000000.0
AUS,N1131G,2019,29496000000.0
AUS,N1131G,2020,31532000000.0
AUS,N1131G,2021,35526000000.0
AUS,N1131G,2022,39728000000.0
AUS,N11G,1970,85756000000.0
AUS,N11G,1971,88163000000.0
AUS,N11G,1972,90860000000.0
AUS,N11G,1973,94737000000.0
AUS,N11G,1974,88665000000.0
AUS,N11G,1975,91710000000.0
AUS,N11G,1976,95278000000.0
AUS,N11G,1977,98931000000.0
AUS,N11G,1978,108602000000.0
AUS,N11G,1979,111723000000.0
AUS,N11G,1980,126010000000.0
AUS,N11G,1981,135147000000.0
AUS,N11G,1982,122349000000.0
AUS,N11G,1983,128565000000.0
AUS,N11G,1984,140920000000.0
AUS,N11G,1985,149277000000.0
AUS,N11G,1986,149854000000.0
AUS,N11G,1987,161078000000.0
AUS,N11G,1988,178349000000.0
AUS,N11G,1989,179966000000.0
AUS,N11G,1990,162905000000.0
AUS,N11G,1991,156393000000.0
AUS,N11G,1992,166770000000.0
AUS,N11G,1993,176431000000.0
AUS,N11G,1994,195883000000.0
AUS,N11G,1995,201244000000.0
AUS,N11G,1996,214603000000.0
AUS,N11G,1997,235496000000.0
AUS,N11G,1998,245953000000.0
AUS,N11G,1999,265860000000.0
AUS,N11G,2000,244740000000.0
AUS,N11G,2001,267073000000.0
AUS,N11G,2002,300637000000.0
AUS,N11G,2003,326898000000.0
AUS,N11G,2004,346822000000.0
AUS,N11G,2005,375516000000.0
AUS,N11G,2006,392487000000.0
AUS,N11G,2007,426879000000.0
AUS,N11G,2008,433384000000.0
AUS,N11G,2009,440961000000.0
AUS,N11G,2010,456837000000.0
AUS,N11G,2011,509846000000.0
AUS,N11G,2012,524589000000.0
AUS,N11G,2013,514680000000.0
AUS,N11G,2014,495680000000.0
AUS,N11G,2015,477623000000.0
AUS,N11G,2016,477433000000.0
AUS,N11G,2017,500543000000.0
AUS,N11G,2018,494269000000.0
AUS,N11G,2019,482774000000.0
AUS,N11G,2020,501711000000.0
AUS,N11G,2021,537111000000.0
AUS,N11G,2022,547145000000.0
AUS,N111G,1970,33020000000.0
AUS,N111G,1971,35905000000.0
AUS,N111G,1972,39189000000.0
AUS,N111G,1973,39657000000.0
AUS,N111G,1974,32101000000.0
AUS,N111G,1975,39079000000.0
AUS,N111G,1976,44148000000.0
AUS,N111G,1977,45733000000.0
AUS,N111G,1978,46325000000.0
AUS,N111G,1979,50195000000.0
AUS,N111G,1980,56789000000.0
AUS,N111G,1981,55876000000.0
AUS,N111G,1982,44655000000.0
AUS,N111G,1983,48812000000.0
AUS,N111G,1984,54388000000.0
AUS,N111G,1985,54595000000.0
AUS,N111G,1986,49550000000.0
AUS,N111G,1987,52536000000.0
AUS,N111G,1988,61681000000.0
AUS,N111G,1989,60337000000.0
AUS,N111G,1990,54570000000.0
AUS,N111G,1991,54892000000.0
AUS,N111G,1992,63179000000.0
AUS,N111G,1993,68678000000.0
AUS,N111G,1994,70762000000.0
AUS,N111G,1995,63343000000.0
AUS,N111G,1996,62856000000.0
AUS,N111G,1997,74981000000.0
AUS,N111G,1998,80234000000.0
AUS,N111G,1999,90668000000.0
AUS,N111G,2000,70872000000.0
AUS,N111G,2001,84113000000.0
AUS,N111G,2002,95576000000.0
AUS,N111G,2003,104279000000.0
AUS,N111G,2004,104199000000.0
AUS,N111G,2005,99582000000.0
AUS,N111G,2006,98713000000.0
AUS,N111G,2007,100011000000.0
AUS,N111G,2008,97707000000.0
AUS,N111G,2009,100135000000.0
AUS,N111G,2010,103492000000.0
AUS,N111G,2011,98009000000.0
AUS,N111G,2012,97005000000.0
AUS,N111G,2013,103080000000.0
AUS,N111G,2014,111975000000.0
AUS,N111G,2015,122165000000.0
AUS,N111G,2016,125503000000.0
AUS,N111G,2017,125777000000.0
AUS,N111G,2018,124964000000.0
AUS,N111G,2019,115865000000.0
AUS,N111G,2020,120808000000.0
AUS,N111G,2021,124243000000.0
AUS,N111G,2022,119645000000.0
AUS,N112G,1970,61152000000.0
AUS,N112G,1971,61965000000.0
AUS,N112G,1972,59182000000.0
AUS,N112G,1973,60284000000.0
AUS,N112G,1974,58959000000.0
AUS,N112G,1975,56332000000.0
AUS,N112G,1976,57453000000.0
AUS,N112G,1977,57235000000.0
AUS,N112G,1978,60436000000.0
AUS,N112G,1979,58605000000.0
AUS,N112G,1980,61437000000.0
AUS,N112G,1981,66631000000.0
AUS,N112G,1982,62657000000.0
AUS,N112G,1983,59984000000.0
AUS,N112G,1984,63338000000.0
AUS,N112G,1985,71077000000.0
AUS,N112G,1986,72349000000.0
AUS,N112G,1987,76182000000.0
AUS,N112G,1988,77794000000.0
AUS,N112G,1989,82660000000.0
AUS,N112G,1990,73918000000.0
AUS,N112G,1991,65820000000.0
AUS,N112G,1992,62559000000.0
AUS,N112G,1993,64131000000.0
AUS,N112G,1994,72388000000.0
AUS,N112G,1995,78228000000.0
AUS,N112G,1996,82435000000.0
AUS,N112G,1997,87363000000.0
AUS,N112G,1998,93780000000.0
AUS,N112G,1999,91217000000.0
AUS,N112G,2000,77005000000.0
AUS,N112G,2001,83455000000.0
AUS,N112G,2002,93240000000.0
AUS,N112G,2003,97984000000.0
AUS,N112G,2004,108490000000.0
AUS,N112G,2005,126375000000.0
AUS,N112G,2006,141717000000.0
AUS,N112G,2007,151239000000.0
AUS,N112G,2008,167225000000.0
AUS,N112G,2009,167227000000.0
AUS,N112G,2010,177679000000.0
AUS,N112G,2011,219833000000.0
AUS,N112G,2012,237296000000.0
AUS,N112G,2013,231988000000.0
AUS,N112G,2014,204835000000.0
AUS,N112G,2015,183466000000.0
AUS,N112G,2016,174079000000.0
AUS,N112G,2017,189558000000.0
AUS,N112G,2018,182403000000.0
AUS,N112G,2019,183832000000.0
AUS,N112G,2020,179286000000.0
AUS,N112G,2021,189116000000.0
AUS,N112G,2022,203392000000.0
AUS,N1132G,1970,436000000.0
AUS,N1132G,1971,441000000.0
AUS,N1132G,1972,474000000.0
AUS,N1132G,1973,491000000.0
AUS,N1132G,1974,482000000.0
AUS,N1132G,1975,495000000.0
AUS,N1132G,1976,474000000.0
AUS,N1132G,1977,490000000.0
AUS,N1132G,1978,548000000.0
AUS,N1132G,1979,538000000.0
AUS,N1132G,1980,634000000.0
AUS,N1132G,1981,707000000.0
AUS,N1132G,1982,667000000.0
AUS,N1132G,1983,973000000.0
AUS,N1132G,1984,1036000000.0
AUS,N1132G,1985,1167000000.0
AUS,N1132G,1986,1171000000.0
AUS,N1132G,1987,1186000000.0
AUS,N1132G,1988,1323000000.0
AUS,N1132G,1989,1397000000.0
AUS,N1132G,1990,1141000000.0
AUS,N1132G,1991,1213000000.0
AUS,N1132G,1992,1485000000.0
AUS,N1132G,1993,1446000000.0
AUS,N1132G,1994,1572000000.0
AUS,N1132G,1995,1804000000.0
AUS,N1132G,1996,2136000000.0
AUS,N1132G,1997,2732000000.0
AUS,N1132G,1998,2633000000.0
AUS,N1132G,1999,3692000000.0
AUS,N1132G,2000,4308000000.0
AUS,N1132G,2001,4410000000.0
AUS,N1132G,2002,5986000000.0
AUS,N1132G,2003,7263000000.0
AUS,N1132G,2004,8458000000.0
AUS,N1132G,2005,9316000000.0
AUS,N1132G,2006,10295000000.0
AUS,N1132G,2007,10948000000.0
AUS,N1132G,2008,10914000000.0
AUS,N1132G,2009,10576000000.0
AUS,N1132G,2010,10909000000.0
AUS,N1132G,2011,11707000000.0
AUS,N1132G,2012,12652000000.0
AUS,N1132G,2013,11546000000.0
AUS,N1132G,2014,11566000000.0
AUS,N1132G,2015,10803000000.0
AUS,N1132G,2016,11282000000.0
AUS,N1132G,2017,12066000000.0
AUS,N1132G,2018,12955000000.0
AUS,N1132G,2019,13554000000.0
AUS,N1132G,2020,13753000000.0
AUS,N1132G,2021,15877000000.0
AUS,N1132G,2022,16627000000.0
AUS,N11MG,1970,7493000000.0
AUS,N11MG,1971,8006000000.0
AUS,N11MG,1972,8306000000.0
AUS,N11MG,1973,8698000000.0
AUS,N11MG,1974,9005000000.0
AUS,N11MG,1975,9683000000.0
AUS,N11MG,1976,9938000000.0
AUS,N11MG,1977,10717000000.0
AUS,N11MG,1978,13010000000.0
AUS,N11MG,1979,13116000000.0
AUS,N11MG,1980,15795000000.0
AUS,N11MG,1981,17641000000.0
AUS,N11MG,1982,16499000000.0
AUS,N11MG,1983,18244000000.0
AUS,N11MG,1984,20536000000.0
AUS,N11MG,1985,21524000000.0
AUS,N11MG,1986,22394000000.0
AUS,N11MG,1987,23643000000.0
AUS,N11MG,1988,27359000000.0
AUS,N11MG,1989,27344000000.0
AUS,N11MG,1990,23978000000.0
AUS,N11MG,1991,22845000000.0
AUS,N11MG,1992,24519000000.0
AUS,N11MG,1993,25372000000.0
AUS,N11MG,1994,30064000000.0
AUS,N11MG,1995,32302000000.0
AUS,N11MG,1996,36076000000.0
AUS,N11MG,1997,39478000000.0
AUS,N11MG,1998,39991000000.0
AUS,N11MG,1999,46010000000.0
AUS,N11MG,2000,46790000000.0
AUS,N11MG,2001,47967000000.0
AUS,N11MG,2002,56780000000.0
AUS,N11MG,2003,63820000000.0
AUS,N11MG,2004,73464000000.0
AUS,N11MG,2005,82658000000.0
AUS,N11MG,2006,83441000000.0
AUS,N11MG,2007,97377000000.0
AUS,N11MG,2008,94029000000.0
AUS,N11MG,2009,97616000000.0
AUS,N11MG,2010,98423000000.0
AUS,N11MG,2011,109625000000.0
AUS,N11MG,2012,104747000000.0
AUS,N11MG,2013,93151000000.0
AUS,N11MG,2014,94215000000.0
AUS,N11MG,2015,88919000000.0
AUS,N11MG,2016,90575000000.0
AUS,N11MG,2017,97151000000.0
AUS,N11MG,2018,102806000000.0
AUS,N11MG,2019,96268000000.0
AUS,N11MG,2020,102839000000.0
AUS,N11MG,2021,111345000000.0
AUS,N11MG,2022,116805000000.0
CHL,N112G,1996,11380231504000.0
