state,county,county_key,year,has_r1,violent_crime,murder,robbery,aggravated_assault,property_crime,burglary,larceny_theft,motor_vehicle_theft,first_r1_year,trend,r1_trend
MO,Stone,MO_Stone,2015,0,113,0,0,109,473,146,305,22,,1,0
MO,Stone,MO_Stone,2017,0,78,1,2,72,239,98,132,9,,3,0
MO,Stone,MO_Stone,2018,0,73,0,0,67,246,65,179,2,,4,0
MO,Sullivan,MO_Sullivan,2014,0,8,0,0,7,62,34,18,10,,0,0
MO,Sullivan,MO_Sullivan,2015,0,9,0,0,8,38,19,17,2,,1,0
MO,Sullivan,MO_Sullivan,2017,0,7,0,0,6,48,21,19,8,,3,0
MO,Sullivan,MO_Sullivan,2018,0,5,0,0,4,42,19,16,7,,4,0
MO,Taney,MO_Taney,2014,0,82,0,2,75,370,114,206,50,,0,0
MO,Taney,MO_Taney,2015,0,112,1,0,104,374,104,203,67,,1,0
MO,Taney,MO_Taney,2017,0,101,3,2,93,328,80,202,46,,3,0
MO,Taney,MO_Taney,2018,0,113,0,1,109,221,46,134,41,,4,0
MO,Taney,MO_Taney,2019,0,82,0,6,72,298,73,174,51,,5,0
MO,Texas,MO_Texas,2014,0,17,0,0,17,242,100,113,29,,0,0
MO,Texas,MO_Texas,2015,0,25,7,0,18,141,61,67,13,,1,0
MO,Texas,MO_Texas,2017,0,28,2,0,25,166,54,93,19,,3,0
MO,Texas,MO_Texas,2018,0,39,1,0,34,158,52,87,19,,4,0
MO,Texas,MO_Texas,2019,0,39,1,2,35,131,46,54,31,,5,0
MO,Vernon,MO_Vernon,2014,0,52,4,1,43,263,79,156,28,,0,0
MO,Vernon,MO_Vernon,2015,0,81,0,2,75,331,101,191,39,,1,0
MO,Vernon,MO_Vernon,2017,0,95,0,5,87,291,94,149,48,,3,0
MO,Vernon,MO_Vernon,2018,0,78,0,5,69,272,91,133,48,,4,0
