year,prefecture,city,municipality,total_theft,has_r1,first_r1_year,post_r1,purse_snatching,car_break_in,parts_theft,vending_machine,car_theft,motorcycle_theft,bicycle_theft
2021,茨城県,かすみがうら市,茨城県_かすみがうら市,82,0,,0,0,26,10,5,20,4,17
2021,茨城県,桜川市,茨城県_桜川市,33,0,,0,0,11,4,4,5,2,7
2021,茨城県,神栖市,茨城県_神栖市,100,0,,0,1,38,14,4,22,1,20
2021,茨城県,行方市,茨城県_行方市,35,0,,0,0,11,3,4,15,1,1
2021,茨城県,鉾田市,茨城県_鉾田市,62,0,,0,0,26,8,1,17,2,8
2021,茨城県,つくばみらい市,茨城県_つくばみらい市,59,0,,0,0,12,9,1,18,3,16
2021,茨城県,小美玉市,茨城県_小美玉市,37,0,,0,0,6,4,2,16,0,9
2021,茨城県,茨城町,茨城県_茨城町,35,0,,0,0,9,5,0,16,1,4
2021,茨城県,大洗町,茨城県_大洗町,34,0,,0,0,14,5,4,5,1,5
2021,茨城県,城里町,茨城県_城里町,9,0,,0,1,2,0,1,1,0,4
2021,茨城県,東海村,茨城県_東海村,22,0,,0,0,6,2,1,1,0,12
2021,茨城県,大子町,茨城県_大子町,3,0,,0,0,0,0,2,0,0,1
2021,茨城県,美浦村,茨城県_美浦村,5,0,,0,0,0,2,1,1,1,0
2021,茨城県,阿見町,茨城県_阿見町,56,0,,0,0,19,4,2,10,3,18
2021,茨城県,河内町,茨城県_河内町,7,0,,0,0,1,1,2,2,0,1
2021,茨城県,八千代町,茨城県_八千代町,20,0,,0,0,5,6,3,6,0,0
2021,茨城県,五霞町,茨城県_五霞町,7,0,,0,0,3,0,0,0,0,4
2021,茨城県,境町,茨城県_境町,43,0,,0,0,13,2,5,5,4,14
2021,茨城県,利根町,茨城県_利根町,19,0,,0,0,6,4,1,5,0,3
2021,栃木県,宇都宮市,栃木県_宇都宮市,678,1,2005.0,1,3,135,34,14,72,15,405
2021,栃木県,足利市,栃木県_足利市,155,0,,0,0,36,17,5,16,12,69
2021,栃木県,栃木市,栃木県_栃木市,178,0,,0,0,50,4,13,29,5,77
2021,栃木県,佐野市,栃木県_佐野市,79,0,,0,0,31,6,1,12,2,27
2021,栃木県,鹿沼市,栃木県_鹿沼市,70,0,,0,0,23,4,0,7,1,35
2021,栃木県,日光市,栃木県_日光市,41,0,,0,0,11,4,0,4,2,20
2021,栃木県,小山市,栃木県_小山市,362,0,,0,5,73,27,14,55,10,178
2021,栃木県,真岡市,栃木県_真岡市,124,0,,0,0,38,14,5,27,3,37
2021,栃木県,大田原市,栃木県_大田原市,44,0,,0,0,10,3,2,12,1,16
2021,栃木県,矢板市,栃木県_矢板市,18,0,,0,0,2,3,0,1,2,10
2021,栃木県,那須塩原市,栃木県_那須塩原市,91,0,,0,0,22,9,4,12,5,39
2021,栃木県,さくら市,栃木県_さくら市,39,0,,0,0,11,3,2,4,0,19
2021,栃木県,那須烏山市,栃木県_那須烏山市,16,0,,0,0,3,2,2,8,0,1
2021,栃木県,下野市,栃木県_下野市,76,0,,0,1,16,13,2,10,0,34
2021,栃木県,上三川町,栃木県_上三川町,29,0,,0,0,8,4,1,8,1,7
2021,栃木県,益子町,栃木県_益子町,8,0,,0,0,5,1,1,0,0,1
2021,栃木県,茂木町,栃木県_茂木町,5,0,,0,0,1,1,0,2,0,1
2021,栃木県,市貝町,栃木県_市貝町,7,0,,0,0,0,1,1,4,0,1
2021,栃木県,芳賀町,栃木県_芳賀町,5,0,,0,0,0,0,0,4,0,1
2021,栃木県,壬生町,栃木県_壬生町,27,0,,0,0,8,1,0,10,0,8
2021,栃木県,野木町,栃木県_野木町,46,0,,0,0,6,4,17,3,1,15
2021,栃木県,塩谷町,栃木県_塩谷町,1,0,,0,0,0,1,0,0,0,0
2021,栃木県,高根沢町,栃木県_高根沢町,25,0,,0,0,12,1,0,3,0,9
2021,栃木県,那須町,栃木県_那須町,15,0,,0,0,6,2,0,5,0,2
2021,栃木県,那珂川町,栃木県_那珂川町,8,0,,0,1,1,2,1,3,0,0
2021,群馬県,前橋市,群馬県_前橋市,317,1,2007.0,1,5,58,32,4,19,4,195
2021,群馬県,高崎市,群馬県_高崎市,352,0,,0,2,75,35,1,12,5,222
2021,群馬県,桐生市,群馬県_桐生市,87,0,,0,0,13,14,1,7,4,48
2021,群馬県,伊勢崎市,群馬県_伊勢崎市,313,0,,0,0,33,50,2,31,12,185
2021,群馬県,太田市,群馬県_太田市,287,0,,0,0,52,47,4,29,15,140
2021,群馬県,沼田市,群馬県_沼田市,12,0,,0,0,2,0,0,0,0,10
2021,群馬県,館林市,群馬県_館林市,104,0,,0,0,50,8,2,7,6,31
2021,群馬県,渋川市,群馬県_渋川市,29,0,,0,0,5,6,0,7,0,11
2021,群馬県,藤岡市,群馬県_藤岡市,46,0,,0,0,11,8,0,2,2,23
2021,群馬県,富岡市,群馬県_富岡市,21,0,,0,0,1,2,1,2,0,15
2021,群馬県,安中市,群馬県_安中市,39,0,,0,0,12,2,1,2,0,22
2021,群馬県,みどり市,群馬県_みどり市,40,0,,0,0,9,2,2,6,3,18
2021,群馬県,榛東村,群馬県_榛東村,3,0,,0,0,1,2,0,0,0,0
2021,群馬県,吉岡町,群馬県_吉岡町,8,0,,0,0,4,1,0,0,0,3
2021,群馬県,神流町,群馬県_神流町,1,0,,0,0,0,1,0,0,0,0
2021,群馬県,甘楽町,群馬県_甘楽町,4,0,,0,0,0,0,0,3,1,0
2021,群馬県,中之条町,群馬県_中之条町,2,0,,0,0,1,0,1,0,0,0
2021,群馬県,長野原町,群馬県_長野原町,2,0,,0,0,0,0,1,1,0,0
2021,群馬県,嬬恋村,群馬県_嬬恋村,6,0,,0,0,6,0,0,0,0,0
2021,群馬県,東吾妻町,群馬県_東吾妻町,3,0,,0,0,1,1,1,0,0,0
2021,群馬県,片品村,群馬県_片品村,2,0,,0,0,1,0,0,1,0,0
2021,群馬県,昭和村,群馬県_昭和村,5,0,,0,0,0,0,0,5,0,0
2021,群馬県,みなかみ町,群馬県_みなかみ町,2,0,,0,0,1,0,0,0,0,1
2021,群馬県,玉村町,群馬県_玉村町,9,0,,0,0,3,1,1,2,1,1
2021,群馬県,板倉町,群馬県_板倉町,19,0,,0,0,3,3,3,7,0,3
2021,群馬県,明和町,群馬県_明和町,16,0,,0,0,6,0,5,1,2,2
2021,群馬県,千代田町,群馬県_千代田町,5,0,,0,0,2,1,0,0,1,1
2021,群馬県,大泉町,群馬県_大泉町,73,0,,0,0,8,16,1,4,8,36
2021,群馬県,邑楽町,群馬県_邑楽町,20,0,,0,0,2,6,2,1,3,6
2021,埼玉県,さいたま市西区,埼玉県_さいたま市西区,141,0,,0,0,21,12,6,3,3,96
2021,埼玉県,さいたま市北区,埼玉県_さいたま市北区,276,0,,0,0,51,39,5,9,9,163
2021,埼玉県,さいたま市大宮区,埼玉県_さいたま市大宮区,358,1,1998.0,1,2,49,38,1,5,7,256
2021,埼玉県,さいたま市見沼区,埼玉県_さいたま市見沼区,233,0,,0,0,40,17,3,13,7,153
2021,埼玉県,さいたま市中央区,埼玉県_さいたま市中央区,189,0,,0,2,6,26,2,3,0,150
2021,埼玉県,さいたま市桜区,埼玉県_さいたま市桜区,195,0,,0,2,23,21,29,4,12,104
2021,埼玉県,さいたま市浦和区,埼玉県_さいたま市浦和区,233,0,,0,6,23,21,2,5,4,172
2021,埼玉県,さいたま市南区,埼玉県_さいたま市南区,314,0,,0,2,54,7,9,9,6,227
2021,埼玉県,さいたま市緑区,埼玉県_さいたま市緑区,188,0,,0,0,31,17,6,12,13,109
2021,埼玉県,さいたま市岩槻区,埼玉県_さいたま市岩槻区,245,0,,0,0,56,11,5,33,15,125
2021,埼玉県,川越市,埼玉県_川越市,578,0,,0,7,77,36,24,9,14,411
2021,埼玉県,熊谷市,埼玉県_熊谷市,243,0,,0,4,44,23,1,8,9,154
2021,埼玉県,川口市,埼玉県_川口市,1398,0,,0,8,225,101,11,37,62,954
2021,埼玉県,行田市,埼玉県_行田市,112,0,,0,1,32,6,2,8,1,62
2021,埼玉県,秩父市,埼玉県_秩父市,23,0,,0,0,7,4,0,1,1,10
2021,埼玉県,所沢市,埼玉県_所沢市,565,0,,0,0,88,31,4,6,13,423
2021,埼玉県,飯能市,埼玉県_飯能市,98,0,,0,0,12,2,0,0,2,82
2021,埼玉県,加須市,埼玉県_加須市,179,0,,0,0,28,10,27,13,9,92
2021,埼玉県,本庄市,埼玉県_本庄市,112,0,,0,1,20,26,13,2,1,49
2021,埼玉県,東松山市,埼玉県_東松山市,166,0,,0,0,25,14,2,7,5,113
2021,埼玉県,春日部市,埼玉県_春日部市,566,0,,0,2,110,33,18,42,36,325
2021,埼玉県,狭山市,埼玉県_狭山市,230,0,,0,0,42,12,7,3,12,154
2021,埼玉県,羽生市,埼玉県_羽生市,159,0,,0,0,22,12,14,8,7,96
2021,埼玉県,鴻巣市,埼玉県_鴻巣市,136,1,2010.0,1,0,16,8,2,6,5,99
2021,埼玉県,深谷市,埼玉県_深谷市,215,0,,0,0,30,19,2,7,7,150
2021,埼玉県,上尾市,埼玉県_上尾市,333,1,2006.0,1,1,64,38,1,10,11,208
2021,埼玉県,草加市,埼玉県_草加市,627,1,2008.0,1,12,106,49,7,17,59,377
2021,埼玉県,越谷市,埼玉県_越谷市,875,0,,0,7,117,58,23,54,25,591
2021,埼玉県,蕨市,埼玉県_蕨市,232,1,2000.0,1,1,34,13,1,2,7,174
2021,埼玉県,戸田市,埼玉県_戸田市,369,0,,0,0,30,26,29,6,10,268
2021,埼玉県,入間市,埼玉県_入間市,190,1,2006.0,1,0,37,13,3,4,11,122
2021,埼玉県,朝霞市,埼玉県_朝霞市,206,1,2006.0,1,4,21,29,3,4,8,137
2021,埼玉県,志木市,埼玉県_志木市,129,0,,0,0,16,27,3,3,5,75
2021,埼玉県,和光市,埼玉県_和光市,140,0,,0,0,9,26,5,4,4,92
2021,埼玉県,新座市,埼玉県_新座市,229,0,,0,0,39,25,4,5,5,151
2021,埼玉県,桶川市,埼玉県_桶川市,77,0,,0,0,14,7,1,2,1,52
2021,埼玉県,久喜市,埼玉県_久喜市,252,1,2006.0,1,1,71,22,3,22,7,126
2021,埼玉県,北本市,埼玉県_北本市,74,0,,0,1,10,10,3,4,2,44
2021,埼玉県,八潮市,埼玉県_八潮市,247,0,,0,3,44,28,8,16,12,136
2021,埼玉県,富士見市,埼玉県_富士見市,184,0,,0,2,27,11,0,0,4,140
2021,埼玉県,三郷市,埼玉県_三郷市,414,1,2009.0,1,0,63,50,17,23,14,247
2021,埼玉県,蓮田市,埼玉県_蓮田市,72,0,,0,0,15,6,1,4,1,45
2021,埼玉県,坂戸市,埼玉県_坂戸市,190,0,,0,0,21,16,0,4,3,146
2021,埼玉県,幸手市,埼玉県_幸手市,96,0,,0,0,20,20,2,9,2,43
2021,埼玉県,鶴ヶ島市,埼玉県_鶴ヶ島市,109,0,,0,0,12,2,0,1,6,88
2021,埼玉県,日高市,埼玉県_日高市,65,0,,0,0,13,0,0,0,1,51
2021,埼玉県,吉川市,埼玉県_吉川市,151,0,,0,0,27,12,3,8,6,95
2021,埼玉県,ふじみ野市,埼玉県_ふじみ野市,178,0,,0,8,32,6,0,2,7,123
2021,埼玉県,白岡市,埼玉県_白岡市,41,0,,0,0,10,0,0,5,0,26
2021,埼玉県,伊奈町,埼玉県_伊奈町,57,0,,0,0,9,3,0,3,3,39
2021,埼玉県,三芳町,埼玉県_三芳町,43,0,,0,0,9,10,0,0,1,23
2021,埼玉県,毛呂山町,埼玉県_毛呂山町,54,0,,0,0,4,0,0,0,4,46
2021,埼玉県,越生町,埼玉県_越生町,3,0,,0,0,2,1,0,0,0,0
2021,埼玉県,滑川町,埼玉県_滑川町,37,0,,0,0,6,2,2,0,1,26
2021,埼玉県,嵐山町,埼玉県_嵐山町,15,0,,0,0,5,0,2,1,0,7
2021,埼玉県,小川町,埼玉県_小川町,15,0,,0,0,5,0,0,0,0,10
2021,埼玉県,川島町,埼玉県_川島町,26,0,,0,0,9,1,1,6,1,8
2021,埼玉県,吉見町,埼玉県_吉見町,10,0,,0,0,2,2,1,2,0,3
2021,埼玉県,鳩山町,埼玉県_鳩山町,3,0,,0,0,0,0,0,0,0,3
2021,埼玉県,ときがわ町,埼玉県_ときがわ町,1,0,,0,0,0,0,0,0,0,1
2021,埼玉県,横瀬町,埼玉県_横瀬町,1,0,,0,0,1,0,0,0,0,0
2021,埼玉県,皆野町,埼玉県_皆野町,2,0,,0,0,1,0,0,1,0,0
2021,埼玉県,長瀞町,埼玉県_長瀞町,2,0,,0,0,1,0,0,1,0,0
2021,埼玉県,小鹿野町,埼玉県_小鹿野町,1,0,,0,0,0,0,0,0,0,1
2021,埼玉県,東秩父村,埼玉県_東秩父村,1,0,,0,0,0,1,0,0,0,0
2021,埼玉県,美里町,埼玉県_美里町,6,0,,0,0,0,0,0,2,0,4
2021,埼玉県,神川町,埼玉県_神川町,17,0,,0,0,1,3,1,1,1,10
2021,埼玉県,上里町,埼玉県_上里町,47,0,,0,0,8,4,16,0,1,18
2021,埼玉県,寄居町,埼玉県_寄居町,19,0,,0,0,6,2,0,0,1,10
2021,埼玉県,宮代町,埼玉県_宮代町,73,0,,0,0,17,4,2,2,8,40
2021,埼玉県,杉戸町,埼玉県_杉戸町,48,0,,0,0,21,8,0,3,2,14
2021,埼玉県,松伏町,埼玉県_松伏町,52,0,,0,0,14,11,0,9,4,14
2021,千葉県,千葉市中央区,千葉県_千葉市中央区,652,0,,0,0,145,29,16,19,10,433
2021,千葉県,千葉市花見川区,千葉県_千葉市花見川区,297,0,,0,0,65,18,3,24,18,169
2021,千葉県,千葉市稲毛区,千葉県_千葉市稲毛区,333,0,,0,0,56,25,3,12,13,224
2021,千葉県,千葉市若葉区,千葉県_千葉市若葉区,314,0,,0,0,80,39,9,30,14,142
2021,千葉県,千葉市緑区,千葉県_千葉市緑区,177,0,,0,0,50,14,7,8,8,90
2021,千葉県,千葉市美浜区,千葉県_千葉市美浜区,299,0,,0,2,21,14,8,12,10,232
2021,千葉県,銚子市,千葉県_銚子市,57,0,,0,0,6,11,1,12,2,25
2021,千葉県,市川市,千葉県_市川市,874,1,2009.0,1,3,91,54,6,10,34,676
2021,千葉県,船橋市,千葉県_船橋市,1006,0,,0,7,95,68,4,32,50,750
2021,千葉県,館山市,千葉県_館山市,37,0,,0,0,5,2,0,0,0,30
2021,千葉県,木更津市,千葉県_木更津市,250,0,,0,0,33,18,10,12,19,158
2021,千葉県,松戸市,千葉県_松戸市,841,0,,0,5,111,56,9,20,65,575
2021,千葉県,野田市,千葉県_野田市,376,0,,0,3,51,60,23,64,14,161
2021,千葉県,茂原市,千葉県_茂原市,106,0,,0,1,27,10,9,12,2,45
2021,千葉県,成田市,千葉県_成田市,204,0,,0,0,24,15,7,34,26,98
2021,千葉県,佐倉市,千葉県_佐倉市,214,0,,0,0,63,17,13,32,18,71
2021,千葉県,東金市,千葉県_東金市,164,0,,0,0,46,16,5,5,2,90
2021,千葉県,旭市,千葉県_旭市,105,0,,0,0,49,6,3,22,3,22
2021,千葉県,習志野市,千葉県_習志野市,316,1,2009.0,1,0,33,18,8,7,14,236
2021,千葉県,柏市,千葉県_柏市,708,0,,0,3,75,44,41,82,43,420
2021,千葉県,勝浦市,千葉県_勝浦市,32,0,,0,0,4,1,2,0,21,4
2021,千葉県,市原市,千葉県_市原市,515,1,2009.0,1,2,144,70,15,40,32,212
2021,千葉県,流山市,千葉県_流山市,291,0,,0,0,47,18,9,39,13,165
2021,千葉県,八千代市,千葉県_八千代市,423,0,,0,2,92,39,7,29,17,237
2021,千葉県,我孫子市,千葉県_我孫子市,189,0,,0,1,40,31,6,12,13,86
2021,千葉県,鴨川市,千葉県_鴨川市,27,0,,0,0,6,3,0,4,1,13
2021,千葉県,鎌ケ谷市,千葉県_鎌ケ谷市,186,0,,0,0,14,13,3,9,8,139
2021,千葉県,君津市,千葉県_君津市,72,0,,0,0,20,7,2,3,6,34
2021,千葉県,富津市,千葉県_富津市,36,0,,0,0,9,1,2,2,2,20
2021,千葉県,浦安市,千葉県_浦安市,339,0,,0,1,22,12,0,3,4,297
2021,千葉県,四街道市,千葉県_四街道市,170,0,,0,0,34,21,3,18,9,85
2021,千葉県,袖ケ浦市,千葉県_袖ケ浦市,74,0,,0,0,16,19,6,10,3,20
2021,千葉県,八街市,千葉県_八街市,103,0,,0,0,7,15,3,15,4,59
2021,千葉県,印西市,千葉県_印西市,162,0,,0,1,21,15,12,25,9,79
2021,千葉県,白井市,千葉県_白井市,117,0,,0,0,27,9,3,12,7,59
2021,千葉県,富里市,千葉県_富里市,42,0,,0,0,8,3,3,10,7,11
2021,千葉県,南房総市,千葉県_南房総市,12,0,,0,0,2,1,0,2,0,7
2021,千葉県,匝瑳市,千葉県_匝瑳市,51,0,,0,0,21,8,1,9,1,11
2021,千葉県,香取市,千葉県_香取市,57,0,,0,0,11,8,1,16,1,20
2021,千葉県,山武市,千葉県_山武市,56,0,,0,0,24,8,2,8,1,13
2021,千葉県,いすみ市,千葉県_いすみ市,30,0,,0,0,8,3,3,2,0,14
2021,千葉県,大網白里市,千葉県_大網白里市,68,0,,0,0,39,3,3,5,0,18
2021,千葉県,酒々井町,千葉県_酒々井町,41,0,,0,0,7,3,1,5,12,13
2021,千葉県,栄町,千葉県_栄町,33,0,,0,0,5,4,2,5,0,17
2021,千葉県,神崎町,千葉県_神崎町,8,0,,0,0,1,1,0,2,0,4
2021,千葉県,多古町,千葉県_多古町,15,0,,0,0,6,2,2,4,0,1
2021,千葉県,東庄町,千葉県_東庄町,8,0,,0,0,2,3,0,2,0,1
2021,千葉県,九十九里町,千葉県_九十九里町,17,0,,0,0,10,2,2,1,0,2
2021,千葉県,芝山町,千葉県_芝山町,8,0,,0,0,2,0,0,2,1,3
2021,千葉県,横芝光町,千葉県_横芝光町,32,0,,0,0,13,1,1,5,0,12
2021,千葉県,一宮町,千葉県_一宮町,17,0,,0,0,3,1,1,1,0,11
2021,千葉県,睦沢町,千葉県_睦沢町,1,0,,0,0,0,0,0,1,0,0
2021,千葉県,長生村,千葉県_長生村,6,0,,0,0,1,1,1,1,1,1
2021,千葉県,白子町,千葉県_白子町,12,0,,0,0,2,1,0,1,6,2
2021,千葉県,長柄町,千葉県_長柄町,9,0,,0,0,1,5,1,2,0,0
2021,千葉県,長南町,千葉県_長南町,5,0,,0,0,1,2,0,2,0,0
2021,千葉県,大多喜町,千葉県_大多喜町,5,0,,0,0,4,0,0,1,0,0
2021,千葉県,鋸南町,千葉県_鋸南町,2,0,,0,0,0,0,0,2,0,0
2021,東京都,千代田区,東京都_千代田区,165,0,,0,2,9,10,0,0,3,141
2021,東京都,中央区,東京都_中央区,259,0,,0,1,24,9,3,1,2,219
2021,東京都,港区,東京都_港区,334,0,,0,0,7,19,2,7,5,294
2021,東京都,新宿区,東京都_新宿区,1034,0,,0,10,50,44,5,0,12,913
2021,東京都,文京区,東京都_文京区,229,0,,0,0,16,7,1,3,4,198
2021,東京都,台東区,東京都_台東区,705,0,,0,3,71,30,4,3,11,583
2021,東京都,墨田区,東京都_墨田区,629,0,,0,3,65,23,3,1,12,522
2021,東京都,江東区,東京都_江東区,753,1,2000.0,1,0,65,78,4,0,27,579
2021,東京都,品川区,東京都_品川区,497,0,,0,0,31,40,8,4,7,407
2021,東京都,目黒区,東京都_目黒区,471,0,,0,1,21,42,1,1,5,400
2021,東京都,大田区,東京都_大田区,1388,0,,0,5,79,90,8,29,38,1139
2021,東京都,世田谷区,東京都_世田谷区,1583,0,,0,2,77,49,10,3,21,1421
2021,東京都,渋谷区,東京都_渋谷区,633,0,,0,2,23,24,1,2,5,576
2021,東京都,中野区,東京都_中野区,733,0,,0,1,26,32,1,4,10,659
2021,東京都,杉並区,東京都_杉並区,765,0,,0,0,45,41,5,1,14,659
2021,東京都,豊島区,東京都_豊島区,741,0,,0,3,34,28,6,2,7,661
2021,東京都,北区,東京都_北区,607,0,,0,0,55,38,5,4,5,500
2021,東京都,荒川区,東京都_荒川区,392,0,,0,1,42,29,2,1,3,314
2021,東京都,板橋区,東京都_板橋区,938,1,2006.0,1,2,73,49,2,18,29,765
2021,東京都,練馬区,東京都_練馬区,1241,0,,0,3,88,58,3,10,31,1048
2021,東京都,足立区,東京都_足立区,1179,0,,0,10,111,112,6,31,50,859
2021,東京都,葛飾区,東京都_葛飾区,860,0,,0,1,73,61,4,13,29,679
2021,東京都,江戸川区,東京都_江戸川区,1441,0,,0,2,143,86,15,6,44,1145
2021,東京都,八王子市,東京都_八王子市,694,0,,0,2,70,53,6,9,38,516
2021,東京都,立川市,東京都_立川市,350,0,,0,1,20,7,1,1,11,309
2021,東京都,武蔵野市,東京都_武蔵野市,329,0,,0,2,15,7,0,0,4,301
2021,東京都,三鷹市,東京都_三鷹市,194,0,,0,0,12,7,1,1,0,173
2021,東京都,青梅市,東京都_青梅市,180,0,,0,1,15,17,1,1,12,133
2021,東京都,府中市,東京都_府中市,411,1,2011.0,1,1,32,14,1,3,11,349
2021,東京都,昭島市,東京都_昭島市,158,0,,0,1,12,11,2,1,19,112
2021,東京都,調布市,東京都_調布市,327,0,,0,0,13,15,4,1,9,285
2021,東京都,町田市,東京都_町田市,470,1,2004.0,1,1,52,87,2,7,89,232
2021,東京都,小金井市,東京都_小金井市,180,0,,0,0,7,4,0,0,3,166
2021,東京都,小平市,東京都_小平市,248,0,,0,0,16,14,0,0,8,210
2021,東京都,日野市,東京都_日野市,153,0,,0,1,10,11,1,3,11,116
2021,東京都,東村山市,東京都_東村山市,246,0,,0,0,17,5,0,1,4,219
2021,東京都,国分寺市,東京都_国分寺市,144,0,,0,0,16,3,1,0,1,123
2021,東京都,国立市,東京都_国立市,130,0,,0,1,8,4,3,0,3,111
2021,東京都,福生市,東京都_福生市,131,0,,0,0,15,14,0,1,11,90
2021,東京都,狛江市,東京都_狛江市,97,0,,0,0,6,6,2,0,5,78
2021,東京都,東大和市,東京都_東大和市,146,0,,0,1,8,7,0,0,4,126
2021,東京都,清瀬市,東京都_清瀬市,127,0,,0,0,12,5,1,2,4,103
2021,東京都,東久留米市,東京都_東久留米市,177,0,,0,0,13,16,0,0,15,133
2021,東京都,武蔵村山市,東京都_武蔵村山市,115,1,2009.0,1,0,6,6,0,2,9,92
2021,東京都,多摩市,東京都_多摩市,163,0,,0,0,8,29,3,1,26,96
2021,東京都,稲城市,東京都_稲城市,93,0,,0,0,2,9,3,9,6,64
2021,東京都,羽村市,東京都_羽村市,157,0,,0,0,20,9,3,1,4,120
2021,東京都,あきる野市,東京都_あきる野市,104,0,,0,0,15,12,3,0,10,64
2021,東京都,西東京市,東京都_西東京市,342,0,,0,0,10,17,0,1,19,295
2021,東京都,瑞穂町,東京都_瑞穂町,84,0,,0,0,10,12,6,1,9,46
2021,東京都,日の出町,東京都_日の出町,23,0,,0,0,2,3,2,0,2,14
2021,東京都,檜原村,東京都_檜原村,2,0,,0,0,2,0,0,0,0,0
2021,東京都,奥多摩町,東京都_奥多摩町,1,0,,0,0,0,0,0,1,0,0
2021,東京都,大島町,東京都_大島町,1,0,,0,0,1,0,0,0,0,0
2021,東京都,新島村,東京都_新島村,1,0,,0,0,1,0,0,0,0,0
2021,東京都,八丈島八丈町,東京都_八丈島八丈町,3,0,,0,0,1,0,0,0,1,1
2021,東京都,小笠原村,東京都_小笠原村,1,0,,0,0,0,1,0,0,0,0
2021,神奈川県,横浜市鶴見区,神奈川県_横浜市鶴見区,314,0,,0,1,37,37,5,10,25,199
2021,神奈川県,横浜市神奈川区,神奈川県_横浜市神奈川区,234,0,,0,3,35,37,10,8,25,116
2021,神奈川県,横浜市西区,神奈川県_横浜市西区,161,1,2002.0,1,3,31,13,3,4,12,95
2021,神奈川県,横浜市中区,神奈川県_横浜市中区,342,0,,0,1,47,32,5,14,29,214
2021,神奈川県,横浜市南区,神奈川県_横浜市南区,287,0,,0,1,33,38,14,18,37,146
2021,神奈川県,横浜市保土ケ谷区,神奈川県_横浜市保土ケ谷区,169,0,,0,0,17,31,0,7,42,72
2021,神奈川県,横浜市磯子区,神奈川県_横浜市磯子区,132,0,,0,1,12,11,1,2,5,100
2021,神奈川県,横浜市金沢区,神奈川県_横浜市金沢区,201,0,,0,1,13,20,2,1,11,153
2021,神奈川県,横浜市港北区,神奈川県_横浜市港北区,392,1,2001.0,1,6,34,30,4,7,33,278
2021,神奈川県,横浜市戸塚区,神奈川県_横浜市戸塚区,210,0,,0,0,33,25,8,10,32,102
2021,神奈川県,横浜市港南区,神奈川県_横浜市港南区,197,0,,0,2,29,30,1,7,34,94
2021,神奈川県,横浜市旭区,神奈川県_横浜市旭区,204,0,,0,2,23,45,4,6,28,96
2021,神奈川県,横浜市緑区,神奈川県_横浜市緑区,123,0,,0,1,9,13,3,1,13,83
2021,神奈川県,横浜市瀬谷区,神奈川県_横浜市瀬谷区,146,0,,0,1,11,24,0,3,16,91
2021,神奈川県,横浜市栄区,神奈川県_横浜市栄区,69,0,,0,0,11,15,3,2,4,34
2021,神奈川県,横浜市泉区,神奈川県_横浜市泉区,105,0,,0,0,17,26,0,3,15,44
2021,神奈川県,横浜市青葉区,神奈川県_横浜市青葉区,175,0,,0,0,19,13,2,4,20,117
2021,神奈川県,横浜市都筑区,神奈川県_横浜市都筑区,177,0,,0,0,12,21,10,7,13,114
2021,神奈川県,川崎市川崎区,神奈川県_川崎市川崎区,718,1,2004.0,1,11,69,40,20,6,33,539
2021,神奈川県,川崎市幸区,神奈川県_川崎市幸区,259,0,,0,0,13,13,1,2,11,219
2021,神奈川県,川崎市中原区,神奈川県_川崎市中原区,297,0,,0,0,28,9,3,0,6,251
2021,神奈川県,川崎市高津区,神奈川県_川崎市高津区,276,0,,0,0,35,9,5,1,13,213
2021,神奈川県,川崎市多摩区,神奈川県_川崎市多摩区,222,0,,0,5,11,13,3,5,11,174
2021,神奈川県,川崎市宮前区,神奈川県_川崎市宮前区,128,0,,0,0,13,12,3,2,23,75
2021,神奈川県,川崎市麻生区,神奈川県_川崎市麻生区,73,0,,0,2,10,6,2,2,8,43
2021,神奈川県,相模原市緑区,神奈川県_相模原市緑区,219,0,,0,0,24,21,1,4,16,153
2021,神奈川県,相模原市中央区,神奈川県_相模原市中央区,467,0,,0,0,27,56,4,5,31,344
2021,神奈川県,相模原市南区,神奈川県_相模原市南区,407,0,,0,1,36,39,5,10,50,266
2021,神奈川県,横須賀市,神奈川県_横須賀市,285,0,,0,1,28,39,2,8,31,176
2021,神奈川県,平塚市,神奈川県_平塚市,382,0,,0,2,26,26,6,15,40,267
2021,神奈川県,鎌倉市,神奈川県_鎌倉市,89,0,,0,0,5,3,0,2,4,75
2021,神奈川県,藤沢市,神奈川県_藤沢市,676,0,,0,5,43,53,4,17,64,490
2021,神奈川県,小田原市,神奈川県_小田原市,181,0,,0,0,18,7,2,5,14,135
2021,神奈川県,茅ヶ崎市,神奈川県_茅ヶ崎市,405,0,,0,5,18,14,1,4,43,320
2021,神奈川県,逗子市,神奈川県_逗子市,27,0,,0,0,1,2,0,1,2,21
2021,神奈川県,三浦市,神奈川県_三浦市,21,0,,0,0,7,3,0,1,4,6
2021,神奈川県,秦野市,神奈川県_秦野市,97,0,,0,0,7,10,0,5,19,56
2021,神奈川県,厚木市,神奈川県_厚木市,357,0,,0,0,29,31,14,8,56,219
2021,神奈川県,大和市,神奈川県_大和市,355,0,,0,0,57,46,3,9,19,221
2021,神奈川県,伊勢原市,神奈川県_伊勢原市,73,0,,0,0,12,6,2,2,13,38
