country,iso3,year,actual,M0_baseline,M2_trend,M2_stabilize,M4_baseline,M4_TFP_level_only,M4_AI_surge,M4_fiscal_stimulus
Turkey,TUR,2033,,178.96865665081148,201.35311778348378,201.52752980074249,181.1152922063765,184.653931189958,183.2969601057639,186.25099385972544
Turkey,TUR,2034,,186.5017948768281,210.5547312385,210.85355935696,188.8530393365936,192.8091594044231,191.3533446512424,194.37953884503546
Turkey,TUR,2035,,194.37859443135508,220.2250508936022,220.65634337376062,196.9489139410534,201.35272820195112,199.79286339040385,202.86994952522542
Turkey,TUR,2036,,202.6132021146137,230.38558333727656,230.9578695713392,205.41782863325096,210.30146972853046,208.63183434360678,211.7379701618303
Turkey,TUR,2037,,211.22042451431034,241.0589256032594,241.78124347379594,214.27541933536762,219.6730464078716,217.88742494938654,221.00006266339025
Turkey,TUR,2038,,220.21575500993177,252.2688171370644,253.15074165962562,223.53807114432334,229.48598292551833,227.5776745856602,230.67343406094545
Turkey,TUR,2039,,229.61540195876987,264.04019412212693,265.0918674502249,233.2229462713189,239.75970058702853,237.7215212785072,240.7760660588162
Turkey,TUR,2040,,239.43631812774436,276.39924631181606,277.63140918660423,243.3480139647081,250.51455397918784,248.3388321177847,251.32674657413028
United Kingdom,GBR,2019,3016695.25,100.00000000000003,100.00000000000003,99.33725106973738,100.00000000000003,100.00000000000003,100.00000000000003,100.00000000000003
United Kingdom,GBR,2020,,102.4052915571997,102.41650998016215,101.77945843438383,102.54300139345709,102.53627205445919,102.54300139345709,102.54300139345709
United Kingdom,GBR,2021,,104.26862511472916,104.35593279823823,103.74834321250333,104.4875338059938,104.47382035982753,104.4875338059938,104.56863481851177
United Kingdom,GBR,2022,,106.18029981697417,106.33972898312021,105.76193610792772,106.46831671660443,106.4473572838918,106.46831671660443,106.67974337313572
United Kingdom,GBR,2023,,108.14091211656016,108.38116983993682,107.83304598402195,108.49158335937237,108.46310731441046,108.49158335937237,108.86236145634038
United Kingdom,GBR,2024,,110.15108238078383,110.47237978676645,109.95400562873661,110.56097062700772,110.52469781472686,110.56097062700772,111.10738641567282
United Kingdom,GBR,2025,,112.21145541868512,112.62449655038644,112.13531022461034,112.67959640610299,112.63523639312034,112.67959640610299,113.40994292232342
United Kingdom,GBR,2026,,114.32270097176836,114.83126797025614,114.37098523400367,114.849253168481,114.7965050349112,114.849253168481,115.76685298308375
United Kingdom,GBR,2027,,116.48551417250428,117.09147791023351,116.6599631749779,117.07150349241995,117.01005548350534,117.07150349241995,118.17662396488808
United Kingdom,GBR,2028,,118.70061597460113,119.4004699060718,118.99816861371133,119.34754687860705,119.2770762104596,119.34754687860705,120.63861557916866
United Kingdom,GBR,2029,,120.9687535588458,121.75601212083447,121.3839379191568,121.67851894218569,121.59869153037408,121.67851894218569,123.15289049070756
United Kingdom,GBR,2030,,123.29070071813358,124.16441856596643,123.823323771628,124.06569599991633,123.97616606141631,124.06569599991633,125.7201322481622
United Kingdom,GBR,2031,,125.6672582251084,126.6273038455332,126.31805853823323,126.51011052619027,126.41052043796665,126.51011052619027,128.34108718317955
United Kingdom,GBR,2032,,128.09925418560894,129.1488801586209,128.8721144019645,129.01283777935268,128.90281777251312,129.01283777935268,131.01673319609242
United Kingdom,GBR,2033,,130.5875443809321,131.73249149816263,131.4885962239156,131.57490333922317,131.45407126410296,131.57490333922317,133.74811684692995
United Kingdom,GBR,2034,,133.13301260169666,134.37917116351167,134.16855291298435,134.19727315144698,134.06523426882123,134.19727315144698,136.53608144802735
United Kingdom,GBR,2035,,135.73657097589802,137.08998478362116,136.91306645442955,136.8809437438395,136.73729044104732,136.8809437438395,139.3818465007336
United Kingdom,GBR,2036,,138.39916029353628,139.86603086839503,139.7232524281438,139.62694263528644,139.47125413191645,139.62694263528644,142.28665484521085
United Kingdom,GBR,2037,,141.12175033002762,142.7084413528521,142.60026052234375,142.4363287424582,142.2681707854394,142.4363287424582,145.2517731820773
United Kingdom,GBR,2038,,143.90534017040406,145.61838213670347,145.54527504526146,145.3101927865751,145.12911733451352,145.3101927865751,148.27849264506452
United Kingdom,GBR,2039,,146.75095853615926,148.59705362177334,148.55951543722205,148.24965770227158,148.05520259887484,148.24965770227158,151.3681294037778
United Kingdom,GBR,2040,,149.65966411641662,151.6456912495297,151.64423678533043,151.2558790504519,151.0475676868748,151.2558790504519,154.52202528971057
United States,USA,2019,20563592.0,99.99999999999986,99.99999999999949,99.36242204179258,99.99999999999986,99.99999999999986,99.99999999999986,99.99999999999986
United States,USA,2020,,101.51439024486393,101.25597749822045,100.64870771970844,101.32282676232298,100.6798639723014,101.32282676232298,101.32282676232298
United States,USA,2021,,103.83728410069165,103.44357220578691,102.8616920822221,103.54912586237712,102.23911518224665,103.54912586237712,103.59946178934464
United States,USA,2022,,106.24793009865515,105.70000229077839,105.14440727569176,105.8490618318279,103.84676712460548,105.8490618318279,105.98866496642363
United States,USA,2023,,108.74826897663583,108.03880188361583,107.51004780394015,108.23081178103028,105.509655823227,108.23081178103028,108.48958354914954
United States,USA,2024,,111.34028431253789,110.46025896979572,109.9590346136298,110.6963702209967,107.22844142500523,110.6963702209967,111.09710184227009
United States,USA,2025,,114.02600680226034,112.96698021281621,112.49401678129097,113.24859377134284,109.00458196690094,113.24859377134284,113.8084983236293
United States,USA,2026,,116.80751847790462,115.55712517239773,115.11369616710485,115.8884846252019,110.83770949892337,115.8884846252019,116.6204363877713
United States,USA,2027,,119.68695685173697,118.23499351295675,117.8223683529519,118.61948676426938,112.7297701739091,118.61948676426938,119.53297500430548
United States,USA,2028,,122.66651897550305,121.00308136355558,120.62267231658763,121.44417621270027,114.68182536106524,121.44417621270027,122.54607890005411
United States,USA,2029,,125.74846540845925,123.86435597733329,123.51763268509966,124.36523889326641,116.69499632072548,124.36523889326641,125.66042839252627
United States,USA,2030,,128.9351240908387,126.82461884827198,126.51259046992624,127.386317311083,118.77125113310802,127.386317311083,128.87812121766467
United States,USA,2031,,132.22889412240963,129.8858555559191,129.60957366443225,130.5095226753735,120.9110723039644,130.5095226753735,132.20012619943847
United States,USA,2032,,135.63224944832916,133.04915218621286,132.8099078569329,133.7366998563379,123.11466742158387,133.7366998563379,135.6274545873584
United States,USA,2033,,139.1477424566246,136.31797396817828,136.1168843625903,137.0706074320996,125.38305693480713,137.0706074320996,139.16224981046494
United States,USA,2034,,142.77800749337214,139.69465164733194,139.5328580427446,140.51360032465115,127.71685070812381,140.51360032465115,142.80443793432121
United States,USA,2035,,146.52576430306092,143.18158819941547,143.0602583279095,144.068108675595,130.1166929583077,144.068108675595,146.5566618456075
United States,USA,2036,,150.39382140267878,146.78126227785023,146.70159266074822,147.73664118810882,132.58326373339625,147.73664118810882,150.42164748995538
United States,USA,2037,,154.38507939886864,150.49623157485462,150.4594498470075,151.52178838055445,135.1172802309855,151.52178838055445,154.40220595926976
United States,USA,2038,,158.50253425802808,154.32913610354467,154.33650332330117,155.42622576110898,137.7194979696734,155.42622576110898,158.50123579753594
United States,USA,2039,,162.74928053957888,158.28270140936812,158.33551435148846,159.45271693348317,140.390711827558,159.45271693348317,162.72172534171528
United States,USA,2040,,167.12851460274382,162.35974171995466,162.45933514999265,163.6041166442417,143.13175696151404,163.6041166442417,167.06675515613466
