ind,cell,ym,u_t,u_tm12
YL162_BC13,2995,24208,0.11388888888888889,0.044444444444444446
YL162_BC13,3090,24208,0.0,0.0
YL162_BC13,3091,24208,0.0,0.0
YL162_BC13,3092,24208,0.0,0.0
YL162_BC13,3093,24208,0.0,0.0
YL162_BC13,3094,24208,0.0,0.0
YL162_BC13,3095,24208,0.0,0.0
YL162_BC13,3096,24208,0.0,0.0
YL162_BC13,3097,24208,0.0,0.0
YL162_BC13,3098,24208,0.0,0.0
YL162_BC13,3099,24208,0.0,0.0
YL162_BC13,3100,24208,0.0,0.0
YL162_BC13,3101,24208,0.0,0.0
YL162_BC13,3200,24208,0.0,0.0
YL162_BC13,3201,24208,0.0,0.0
YL162_BC13,3206,24208,0.0,0.0
YL163,2568,24208,0.0,0.0
YL163,2568,24226,0.0,0.0
YL163,2568,24232,0.0,0.0
YL163,2569,24208,0.0,0.0
YL163,2569,24226,0.0,0.0
YL163,2569,24232,0.0,0.0
YL163,2570,24208,0.0,0.0
YL163,2570,24226,0.0,0.0
YL163,2570,24232,0.0,0.0
YL163,2673,24208,0.0,0.0
YL163,2673,24226,0.0,0.0
YL163,2673,24232,0.0,0.0
YL163,2674,24208,0.0,0.0
YL163,2674,24226,0.0,0.0
YL163,2674,24232,0.0,0.0
YL163,2675,24208,0.0,0.0
YL163,2675,24226,0.0,0.0
YL163,2675,24232,0.0,0.0
YL163,2676,24208,0.0,0.0
YL163,2676,24226,0.0,0.0
YL163,2676,24232,0.0,0.0
YL163,2776,24208,0.0,0.0
YL163,2776,24226,0.0,0.0
YL163,2776,24232,0.0,0.0
YL163,2777,24208,0.0,0.0
YL163,2777,24226,0.0,0.0
YL163,2777,24232,0.0,0.0
YL163,2779,24208,0.0,0.0
YL163,2779,24226,0.0,0.0
YL163,2779,24232,0.0,0.0
YL163,2780,24208,0.0,0.0
YL163,2780,24226,0.00823045267489712,0.0
YL163,2780,24232,0.0,0.0
YL163,2781,24208,0.0,0.0
YL163,2781,24226,0.05761316872427984,0.0
YL163,2781,24232,0.0,0.0
YL163,2782,24208,0.0,0.0
YL163,2782,24226,0.01646090534979424,0.00819672131147541
YL163,2782,24232,0.0,0.0
YL163,2783,24208,0.0,0.0
YL163,2783,24226,0.0,0.00819672131147541
YL163,2783,24232,0.0,0.0
YL163,2784,24208,0.0,0.0
YL163,2784,24226,0.0,0.0
YL163,2784,24232,0.0,0.0
YL163,2881,24208,0.0,0.0
YL163,2881,24226,0.0,0.0
YL163,2881,24232,0.0,0.0
YL163,2882,24208,0.0,0.0
YL163,2882,24226,0.0,0.0
YL163,2882,24232,0.0,0.0
YL163,2883,24208,0.0,0.0
YL163,2883,24226,0.0,0.0
YL163,2883,24232,0.0,0.0
YL163,2884,24208,0.00558659217877095,0.0
YL163,2884,24226,0.03292181069958848,0.08196721311475409
YL163,2884,24232,0.0,0.0
YL163,2885,24208,0.0,0.0
YL163,2885,24226,0.0823045267489712,0.11748633879781421
YL163,2885,24232,0.0,0.0
YL163,2886,24208,0.00558659217877095,0.036211699164345405
YL163,2886,24226,0.30864197530864196,0.2814207650273224
YL163,2886,24232,0.058333333333333334,0.06666666666666667
YL163,2887,24208,0.17039106145251395,0.1532033426183844
YL163,2887,24226,0.18930041152263374,0.20491803278688525
YL163,2887,24232,0.4583333333333333,0.42916666666666664
YL163,2888,24208,0.06983240223463687,0.08635097493036212
YL163,2888,24226,0.05761316872427984,0.01912568306010929
YL163,2888,24232,0.058333333333333334,0.075
YL163,2889,24208,0.00558659217877095,0.016713091922005572
YL163,2889,24226,0.06584362139917696,0.030054644808743168
YL163,2889,24232,0.0,0.0
YL163,2890,24208,0.0,0.019498607242339833
YL163,2890,24226,0.03292181069958848,0.01366120218579235
YL163,2890,24232,0.0,0.0
YL163,2891,24208,0.0,0.0
YL163,2891,24226,0.0,0.0
YL163,2891,24232,0.0,0.0
YL163,2985,24208,0.0,0.0
YL163,2985,24226,0.0,0.0
YL163,2985,24232,0.0,0.0
YL163,2986,24208,0.0,0.0
YL163,2986,24226,0.0,0.0
YL163,2986,24232,0.0,0.0
YL163,2987,24208,0.0,0.0
YL163,2987,24226,0.0,0.0
YL163,2987,24232,0.0,0.0
YL163,2988,24208,0.0,0.0
YL163,2988,24226,0.0,0.02185792349726776
YL163,2988,24232,0.0,0.0
YL163,2989,24208,0.0,0.0
YL163,2989,24226,0.0,0.00273224043715847
YL163,2989,24232,0.0,0.0
YL163,2990,24208,0.019553072625698324,0.008356545961002786
YL163,2990,24226,0.00823045267489712,0.06830601092896176
YL163,2990,24232,0.008333333333333333,0.0
YL163,2991,24208,0.061452513966480445,0.033426183844011144
YL163,2991,24226,0.07407407407407407,0.040983606557377046
YL163,2991,24232,0.075,0.11666666666666667
YL163,2992,24208,0.2569832402234637,0.1894150417827298
YL163,2992,24226,0.01646090534979424,0.02459016393442623
YL163,2992,24232,0.13333333333333333,0.225
YL163,2993,24208,0.2011173184357542,0.2618384401114206
YL163,2993,24226,0.024691358024691357,0.0
YL163,2993,24232,0.1,0.07083333333333333
YL163,2994,24208,0.15083798882681565,0.1532033426183844
YL163,2994,24226,0.0,0.0
YL163,2994,24232,0.1,0.016666666666666666
YL163,2995,24208,0.05307262569832402,0.04178272980501393
YL163,2995,24226,0.024691358024691357,0.0
YL163,2995,24232,0.008333333333333333,0.0
YL163,3091,24208,0.0,0.0
YL163,3091,24226,0.0,0.04918032786885246
YL163,3091,24232,0.0,0.0
YL163,3092,24208,0.0,0.0
YL163,3092,24226,0.0,0.02185792349726776
YL163,3092,24232,0.0,0.0
YL163,3093,24208,0.0,0.0
YL163,3093,24226,0.0,0.0
YL163,3093,24232,0.0,0.0
YL163,3094,24208,0.0,0.0
YL163,3094,24226,0.0,0.00546448087431694
YL163,3094,24232,0.0,0.0
YL163,3097,24208,0.0,0.0
YL163,3097,24226,0.0,0.0
YL163,3097,24232,0.0,0.0
YL163,3098,24208,0.0,0.0
YL163,3098,24226,0.0,0.0
YL163,3098,24232,0.0,0.0
YL163,3099,24208,0.0,0.0
YL163,3099,24226,0.0,0.0
YL163,3099,24232,0.0,0.0
YL163,3193,24208,0.0,0.0
YL163,3193,24226,0.0,0.0
YL163,3193,24232,0.0,0.0
YL163,3194,24208,0.0,0.0
YL163,3194,24226,0.0,0.0
YL163,3194,24232,0.0,0.0
YL163,3204,24208,0.0,0.0
YL163,3204,24226,0.0,0.0
YL163,3204,24232,0.0,0.0
YL163,3205,24208,0.0,0.0
YL163,3205,24226,0.0,0.0
YL163,3205,24232,0.0,0.0
YL164_BL255,2780,24214,0.0,0.0
YL164_BL255,2781,24214,0.0,0.0
YL164_BL255,2782,24214,0.0,0.0
YL164_BL255,2783,24214,0.0,0.0
YL164_BL255,2784,24214,0.0,0.0
YL164_BL255,2882,24214,0.0,0.0
YL164_BL255,2883,24214,0.0,0.0
YL164_BL255,2884,24214,0.0,0.0
YL164_BL255,2885,24214,0.0,0.0
YL164_BL255,2886,24214,0.02956989247311828,0.15591397849462366
YL164_BL255,2887,24214,0.02956989247311828,0.12634408602150538
YL164_BL255,2888,24214,0.005376344086021506,0.0456989247311828
YL164_BL255,2889,24214,0.010752688172043012,0.06989247311827956
YL164_BL255,2890,24214,0.0,0.03225806451612903
YL164_BL255,2985,24214,0.0,0.0
YL164_BL255,2986,24214,0.0,0.0
YL164_BL255,2987,24214,0.0,0.0
YL164_BL255,2988,24214,0.0,0.0
YL164_BL255,2989,24214,0.002688172043010753,0.0
YL164_BL255,2990,24214,0.043010752688172046,0.0
YL164_BL255,2991,24214,0.06720430107526881,0.07795698924731183
YL164_BL255,2992,24214,0.40053763440860213,0.1532258064516129
YL164_BL255,2993,24214,0.22311827956989247,0.22849462365591397
YL164_BL255,2994,24214,0.12634408602150538,0.0913978494623656
YL164_BL255,2995,24214,0.008064516129032258,0.01881720430107527
YL164_BL255,3089,24214,0.0,0.0
YL164_BL255,3090,24214,0.0,0.0
YL164_BL255,3091,24214,0.0,0.0
YL164_BL255,3092,24214,0.0,0.0
YL164_BL255,3093,24214,0.010752688172043012,0.0
YL164_BL255,3094,24214,0.02956989247311828,0.0
YL164_BL255,3095,24214,0.0,0.0
YL164_BL255,3096,24214,0.0,0.0
YL164_BL255,3097,24214,0.0,0.0
YL164_BL255,3098,24214,0.0,0.0
YL164_BL255,3099,24214,0.0,0.0
YL164_BL255,3100,24214,0.013440860215053764,0.0
YL164_BL255,3101,24214,0.0,0.0
YL164_BL255,3193,24214,0.0,0.0
YL164_BL255,3194,24214,0.0,0.0
YL164_BL255,3199,24214,0.0,0.0
YL164_BL255,3200,24214,0.0,0.0
YL164_BL255,3201,24214,0.0,0.0
YL164_BL255,3202,24214,0.0,0.0
YL164_BL255,3206,24214,0.0,0.0
YL164_BL255,3207,24214,0.0,0.0
YL164_BL255,3295,24214,0.0,0.0
YL164_BL255,3296,24214,0.0,0.0
YL164_BL255,3297,24214,0.0,0.0
YL164_BL255,3304,24214,0.0,0.0
YL164_BL255,3305,24214,0.0,0.0
YL164_BL255,3306,24214,0.0,0.0
YL164_BL255,3307,24214,0.0,0.0
YL164_BL255,3308,24214,0.0,0.0
YL164_BL255,3312,24214,0.0,0.0
YL164_BL255,3313,24214,0.0,0.0
YL164_BL255,3315,24214,0.0,0.0
YL164_BL255,3316,24214,0.0,0.0
YL166,705,24208,0.0,0.0
YL166,705,24226,0.0,0.0
YL166,705,24232,0.0,0.0
YL166,2676,24208,0.0,0.0
YL166,2676,24226,0.0,0.0
YL166,2676,24232,0.0,0.0
YL166,2764,24208,0.0,0.0
YL166,2764,24226,0.0,0.002717391304347826
YL166,2764,24232,0.0,0.0
YL166,2780,24208,0.0,0.0
YL166,2780,24226,0.008064516129032258,0.0
YL166,2780,24232,0.0,0.0
YL166,2781,24208,0.0,0.0
YL166,2781,24226,0.016129032258064516,0.0
YL166,2781,24232,0.0,0.0
YL166,2782,24208,0.0,0.0
YL166,2782,24226,0.008064516129032258,0.002717391304347826
YL166,2782,24232,0.0,0.0
YL166,2783,24208,0.0,0.0
YL166,2783,24226,0.0,0.019021739130434784
YL166,2783,24232,0.0,0.0
YL166,2784,24208,0.0,0.0
YL166,2784,24226,0.0,0.005434782608695652
YL166,2784,24232,0.0,0.0
YL166,2884,24208,0.0056022408963585435,0.0
YL166,2884,24226,0.03225806451612903,0.04076086956521739
YL166,2884,24232,0.0,0.0
YL166,2885,24208,0.0,0.0
YL166,2885,24226,0.04032258064516129,0.03260869565217391
YL166,2885,24232,0.0,0.0
YL166,2886,24208,0.0056022408963585435,0.014005602240896359
YL166,2886,24226,0.20967741935483872,0.10054347826086957
YL166,2886,24232,0.0,0.075
YL166,2887,24208,0.12605042016806722,0.09243697478991597
YL166,2887,24226,0.07258064516129033,0.17391304347826086
YL166,2887,24232,0.18333333333333332,0.25833333333333336
YL166,2888,24208,0.047619047619047616,0.06442577030812324
YL166,2888,24226,0.04032258064516129,0.1331521739130435
YL166,2888,24232,0.03333333333333333,0.058333333333333334
YL166,2889,24208,0.008403361344537815,0.01680672268907563
YL166,2889,24226,0.056451612903225805,0.09510869565217392
YL166,2889,24232,0.0,0.0
YL166,2890,24208,0.0,0.01680672268907563
YL166,2890,24226,0.024193548387096774,0.0
YL166,2890,24232,0.0,0.0
YL166,2891,24208,0.0,0.0028011204481792717
YL166,2891,24226,0.0,0.0
YL166,2891,24232,0.0,0.0
YL166,2988,24208,0.0,0.0
YL166,2988,24226,0.0,0.0
YL166,2988,24232,0.0,0.0
YL166,2989,24208,0.0,0.0
YL166,2989,24226,0.024193548387096774,0.019021739130434784
YL166,2989,24232,0.0,0.0
YL166,2990,24208,0.01680672268907563,0.014005602240896359
YL166,2990,24226,0.04032258064516129,0.06793478260869565
YL166,2990,24232,0.0,0.008333333333333333
YL166,2991,24208,0.0700280112044818,0.028011204481792718
YL166,2991,24226,0.11290322580645161,0.14945652173913043
YL166,2991,24232,0.025,0.2
YL166,2992,24208,0.24089635854341737,0.12605042016806722
YL166,2992,24226,0.0967741935483871,0.021739130434782608
YL166,2992,24232,0.05,0.30833333333333335
YL166,2993,24208,0.18487394957983194,0.18207282913165265
YL166,2993,24226,0.08064516129032258,0.016304347826086956
YL166,2993,24232,0.05,0.075
YL166,2994,24208,0.19047619047619047,0.15126050420168066
YL166,2994,24226,0.07258064516129033,0.008152173913043478
YL166,2994,24232,0.058333333333333334,0.016666666666666666
YL166,2995,24208,0.10364145658263306,0.06162464985994398
YL166,2995,24226,0.04032258064516129,0.0
YL166,2995,24232,0.0,0.0
YL166,3091,24208,0.0,0.0
YL166,3091,24226,0.0,0.029891304347826088
YL166,3091,24232,0.0,0.0
YL166,3092,24208,0.0,0.0
YL166,3092,24226,0.008064516129032258,0.016304347826086956
YL166,3092,24232,0.0,0.0
YL166,3093,24208,0.0,0.0
YL166,3093,24226,0.0,0.021739130434782608
YL166,3093,24232,0.0,0.0
YL166,3094,24208,0.0,0.0
YL166,3094,24226,0.016129032258064516,0.043478260869565216
YL166,3094,24232,0.0,0.0
YL166,3099,24208,0.0,0.0
YL166,3099,24226,0.0,0.0
YL166,3099,24232,0.0,0.0
YL166,3100,24208,0.0,0.0
YL166,3100,24226,0.0,0.0
YL166,3100,24232,0.0,0.0
YL166,3101,24208,0.0,0.0028011204481792717
YL166,3101,24226,0.0,0.0
YL166,3101,24232,0.0,0.0
YL166,3205,24208,0.0,0.0
YL166,3205,24226,0.0,0.0
YL166,3205,24232,0.0,0.0
YL166,3206,24208,0.0,0.0
YL166,3206,24226,0.0,0.0
YL166,3206,24232,0.0,0.0
YL166,3207,24208,0.0,0.0
YL166,3207,24226,0.0,0.0
YL166,3207,24232,0.008333333333333333,0.0
YL166,3210,24208,0.0,0.0
YL166,3210,24226,0.0,0.0
YL166,3210,24232,0.0,0.0
YL166,3211,24208,0.0,0.0
YL166,3211,24226,0.0,0.0
YL166,3211,24232,0.0,0.0
YL166,3213,24208,0.0,0.0
YL166,3213,24226,0.0,0.0
YL166,3213,24232,0.0,0.0
YL166,3311,24208,0.0,0.0
YL166,3311,24226,0.0,0.0
YL166,3311,24232,0.0,0.0
YL166,3312,24208,0.0,0.0
YL166,3312,24226,0.0,0.0
YL166,3312,24232,0.0,0.0
YL166,3313,24208,0.0,0.0028011204481792717
YL166,3313,24226,0.0,0.0
YL166,3313,24232,0.0,0.0
YL166,3314,24208,0.0,0.0
YL166,3314,24226,0.0,0.0
YL166,3314,24232,0.016666666666666666,0.0
YL166,3315,24208,0.0,0.0
YL166,3315,24226,0.0,0.0
YL166,3315,24232,0.0,0.0
YL166,3316,24208,0.0,0.06442577030812324
YL166,3316,24226,0.0,0.0
YL166,3316,24232,0.0,0.0
YL166,3317,24208,0.0,0.0028011204481792717
YL166,3317,24226,0.0,0.0
YL166,3317,24232,0.0,0.0
YL166,3318,24208,0.0,0.0
YL166,3318,24226,0.0,0.0
YL166,3318,24232,0.008333333333333333,0.0
YL166,3319,24208,0.0,0.0028011204481792717
YL166,3319,24226,0.0,0.0
YL166,3319,24232,0.1,0.0
YL166,3320,24208,0.0,0.0028011204481792717
YL166,3320,24226,0.0,0.0
YL166,3320,24232,0.18333333333333332,0.0
YL166,3321,24208,0.0,0.014005602240896359
YL166,3321,24226,0.0,0.0
YL166,3321,24232,0.0,0.0
YL166,3322,24208,0.0,0.0028011204481792717
YL166,3322,24226,0.0,0.0
YL166,3322,24232,0.0,0.0
YL166,3418,24208,0.0,0.0
YL166,3418,24226,0.0,0.0
YL166,3418,24232,0.0,0.0
YL166,3419,24208,0.0,0.0
YL166,3419,24226,0.0,0.0
YL166,3419,24232,0.0,0.0
YL166,3420,24208,0.0,0.008403361344537815
YL166,3420,24226,0.0,0.0
YL166,3420,24232,0.0,0.0
YL166,3421,24208,0.0,0.05042016806722689
YL166,3421,24226,0.0,0.0
YL166,3421,24232,0.0,0.0
YL166,3422,24208,0.0,0.036414565826330535
YL166,3422,24226,0.0,0.0
YL166,3422,24232,0.0,0.0
YL166,3423,24208,0.0,0.0
YL166,3423,24226,0.0,0.0
YL166,3423,24232,0.041666666666666664,0.0
YL166,3424,24208,0.0,0.0056022408963585435
YL166,3424,24226,0.0,0.0
YL166,3424,24232,0.058333333333333334,0.0
YL166,3425,24208,0.0,0.011204481792717087
YL166,3425,24226,0.0,0.0
YL166,3425,24232,0.15833333333333333,0.0
YL166,3426,24208,0.0,0.008403361344537815
YL166,3426,24226,0.0,0.0
YL166,3426,24232,0.025,0.0
YL166,3427,24208,0.0,0.014005602240896359
YL166,3427,24226,0.0,0.0
YL166,3427,24232,0.0,0.0
YL166,3428,24208,0.0,0.0
YL166,3428,24226,0.0,0.0
YL166,3428,24232,0.0,0.0
YL166,3522,24208,0.0,0.0
YL166,3522,24226,0.0,0.0
YL166,3522,24232,0.0,0.0
YL166,3523,24208,0.0,0.0
YL166,3523,24226,0.0,0.0
YL166,3523,24232,0.0,0.0
YL166,3525,24208,0.0,0.0
YL166,3525,24226,0.0,0.0
YL166,3525,24232,0.0,0.0
YL166,3526,24208,0.0,0.0
YL166,3526,24226,0.0,0.0
YL166,3526,24232,0.0,0.0
YL166,3527,24208,0.0,0.0
YL166,3527,24226,0.0,0.0
YL166,3527,24232,0.0,0.0
YL166,3528,24208,0.0,0.0
YL166,3528,24226,0.0,0.0
YL166,3528,24232,0.0,0.0
YL166,3529,24208,0.0,0.0
YL166,3529,24226,0.0,0.0
YL166,3529,24232,0.0,0.0
YL166,3530,24208,0.0,0.0
YL166,3530,24226,0.0,0.0
YL166,3530,24232,0.0,0.0
YL166,3531,24208,0.0,0.0
YL166,3531,24226,0.0,0.0
YL166,3531,24232,0.0,0.0
YL166,3532,24208,0.0,0.0
YL166,3532,24226,0.0,0.0
YL166,3532,24232,0.0,0.0
YL166,3627,24208,0.0,0.0
YL166,3627,24226,0.0,0.0
YL166,3627,24232,0.0,0.0
YL166,3630,24208,0.0,0.0
YL166,3630,24226,0.0,0.0
YL166,3630,24232,0.0,0.0
YL166,3631,24208,0.0,0.0
YL166,3631,24226,0.0,0.0
YL166,3631,24232,0.0,0.0
YL166,3632,24208,0.0,0.0
YL166,3632,24226,0.0,0.0
YL166,3632,24232,0.0,0.0
YL166,3633,24208,0.0,0.0
YL166,3633,24226,0.0,0.0
YL166,3633,24232,0.0,0.0
YL166,3634,24208,0.0,0.0
YL166,3634,24226,0.0,0.0
YL166,3634,24232,0.0,0.0
YL166,3736,24208,0.0,0.0
YL166,3736,24226,0.0,0.0
YL166,3736,24232,0.0,0.0
YL166,3737,24208,0.0,0.0
YL166,3737,24226,0.0,0.0
YL166,3737,24232,0.0,0.0
YL169,2568,24208,0.0,0.0
YL169,2568,24226,0.0,0.0
YL169,2568,24232,0.0,0.0
YL169,2569,24208,0.0,0.0
YL169,2569,24226,0.0,0.0
YL169,2569,24232,0.0,0.0
YL169,2570,24208,0.0,0.0
YL169,2570,24226,0.0,0.0
YL169,2570,24232,0.0,0.0
YL169,2672,24208,0.0,0.0
YL169,2672,24226,0.0,0.0
YL169,2672,24232,0.0,0.0
YL169,2673,24208,0.0,0.0
YL169,2673,24226,0.0,0.0
YL169,2673,24232,0.0,0.0
YL169,2674,24208,0.0,0.0
YL169,2674,24226,0.0,0.0
YL169,2674,24232,0.0,0.0
YL169,2675,24208,0.0,0.0
YL169,2675,24226,0.0,0.0
YL169,2675,24232,0.0,0.0
YL169,2676,24208,0.0,0.0
YL169,2676,24226,0.0,0.0
YL169,2676,24232,0.0,0.0
YL169,2677,24208,0.0,0.0
YL169,2677,24226,0.0,0.0
YL169,2677,24232,0.0,0.0
YL169,2776,24208,0.0,0.0
YL169,2776,24226,0.0,0.0
YL169,2776,24232,0.0,0.0
YL169,2777,24208,0.0,0.0
YL169,2777,24226,0.0,0.0
YL169,2777,24232,0.0,0.0
YL169,2778,24208,0.0,0.0
YL169,2778,24226,0.0,0.0
YL169,2778,24232,0.0,0.0
YL169,2779,24208,0.0,0.0
YL169,2779,24226,0.0,0.0
YL169,2779,24232,0.0,0.0
YL169,2780,24208,0.0,0.0
YL169,2780,24226,0.016129032258064516,0.0
YL169,2780,24232,0.0,0.0
YL169,2781,24208,0.0,0.0
YL169,2781,24226,0.024193548387096774,0.0
YL169,2781,24232,0.0,0.0
YL169,2782,24208,0.0,0.0
YL169,2782,24226,0.0,0.008064516129032258
YL169,2782,24232,0.0,0.0
YL169,2783,24208,0.0,0.0
YL169,2783,24226,0.008064516129032258,0.016129032258064516
YL169,2783,24232,0.0,0.0
YL169,2784,24208,0.0,0.0
YL169,2784,24226,0.0,0.0
YL169,2784,24232,0.0,0.0
YL169,2785,24208,0.0,0.0
YL169,2785,24226,0.0,0.0
YL169,2785,24232,0.0,0.0
YL169,2880,24208,0.0,0.0
YL169,2880,24226,0.0,0.0
YL169,2880,24232,0.0,0.0
YL169,2881,24208,0.0,0.0
YL169,2881,24226,0.0,0.0
YL169,2881,24232,0.0,0.0
YL169,2882,24208,0.0,0.0
YL169,2882,24226,0.0,0.0
YL169,2882,24232,0.0,0.0
YL169,2883,24208,0.0,0.0
YL169,2883,24226,0.0,0.0
YL169,2883,24232,0.0,0.0
YL169,2884,24208,0.0,0.0
YL169,2884,24226,0.024193548387096774,0.06720430107526881
YL169,2884,24232,0.0,0.0
YL169,2885,24208,0.0,0.0
YL169,2885,24226,0.0967741935483871,0.051075268817204304
YL169,2885,24232,0.0,0.0
YL169,2886,24208,0.005555555555555556,0.025
YL169,2886,24226,0.3064516129032258,0.21774193548387097
YL169,2886,24232,0.06666666666666667,0.09166666666666666
YL169,2887,24208,0.14166666666666666,0.17222222222222222
YL169,2887,24226,0.14516129032258066,0.19086021505376344
YL169,2887,24232,0.4583333333333333,0.30833333333333335
YL169,2888,24208,0.07222222222222222,0.1
YL169,2888,24226,0.04032258064516129,0.03494623655913978
YL169,2888,24232,0.09166666666666666,0.06666666666666667
YL169,2889,24208,0.005555555555555556,0.016666666666666666
YL169,2889,24226,0.07258064516129033,0.0
YL169,2889,24232,0.008333333333333333,0.0
YL169,2890,24208,0.0,0.016666666666666666
YL169,2890,24226,0.024193548387096774,0.0
YL169,2890,24232,0.0,0.0
YL169,2891,24208,0.0,0.002777777777777778
YL169,2891,24226,0.0,0.0
YL169,2891,24232,0.0,0.0
YL169,2985,24208,0.0,0.0
YL169,2985,24226,0.0,0.0
YL169,2985,24232,0.0,0.0
YL169,2986,24208,0.0,0.0
YL169,2986,24226,0.0,0.0
YL169,2986,24232,0.0,0.0
YL169,2987,24208,0.0,0.0
YL169,2987,24226,0.0,0.0
YL169,2987,24232,0.0,0.0
YL169,2988,24208,0.0,0.0
YL169,2988,24226,0.0,0.0
YL169,2988,24232,0.0,0.0
YL169,2989,24208,0.0,0.0
YL169,2989,24226,0.0,0.01881720430107527
YL169,2989,24232,0.0,0.0
YL169,2990,24208,0.016666666666666666,0.016666666666666666
YL169,2990,24226,0.016129032258064516,0.10215053763440861
YL169,2990,24232,0.0,0.008333333333333333
YL169,2991,24208,0.03888888888888889,0.044444444444444446
YL169,2991,24226,0.056451612903225805,0.1693548387096774
YL169,2991,24232,0.075,0.10833333333333334
YL169,2992,24208,0.26944444444444443,0.17777777777777778
YL169,2992,24226,0.04032258064516129,0.08064516129032258
YL169,2992,24232,0.10833333333333334,0.3333333333333333
YL169,2993,24208,0.2638888888888889,0.28055555555555556
YL169,2993,24226,0.04032258064516129,0.005376344086021506
YL169,2993,24232,0.10833333333333334,0.06666666666666667
YL169,2994,24208,0.1388888888888889,0.1
YL169,2994,24226,0.06451612903225806,0.0
YL169,2994,24232,0.06666666666666667,0.016666666666666666
YL169,2995,24208,0.04722222222222222,0.04722222222222222
YL169,2995,24226,0.024193548387096774,0.0
YL169,2995,24232,0.016666666666666666,0.0
YL169,3091,24208,0.0,0.0
YL169,3091,24226,0.0,0.0
YL169,3091,24232,0.0,0.0
YL169,3092,24208,0.0,0.0
YL169,3092,24226,0.0,0.0
YL169,3092,24232,0.0,0.0
YL169,3093,24208,0.0,0.0
YL169,3093,24226,0.0,0.010752688172043012
YL169,3093,24232,0.0,0.0
YL169,3094,24208,0.0,0.0
YL169,3094,24226,0.0,0.026881720430107527
YL169,3094,24232,0.0,0.0
YL169,3095,24208,0.0,0.0
YL169,3095,24226,0.0,0.0
YL169,3095,24232,0.0,0.0
YL169,3096,24208,0.0,0.0
YL169,3096,24226,0.0,0.0
YL169,3096,24232,0.0,0.0
YL169,3098,24208,0.0,0.0
YL169,3098,24226,0.0,0.0
YL169,3098,24232,0.0,0.0
YL169,3099,24208,0.0,0.0
YL169,3099,24226,0.0,0.0
YL169,3099,24232,0.0,0.0
YL169,3205,24208,0.0,0.0
YL169,3205,24226,0.0,0.0
YL169,3205,24232,0.0,0.0
YL170,2455,24208,0.0,0.0
YL170,2455,24232,0.0,0.0
YL170,2678,24208,0.0,0.0
YL170,2678,24232,0.0,0.0
YL170,2780,24208,0.0,0.0
YL170,2780,24232,0.0,0.0
YL170,2781,24208,0.0,0.0
YL170,2781,24232,0.0,0.0
YL170,2782,24208,0.0,0.0
YL170,2782,24232,0.0,0.0
YL170,2783,24208,0.0,0.0
YL170,2783,24232,0.0,0.0
YL170,2784,24208,0.0,0.0
YL170,2784,24232,0.0,0.0
YL170,2884,24208,0.005555555555555556,0.0
YL170,2884,24232,0.0,0.0
YL170,2885,24208,0.0,0.0
YL170,2885,24232,0.0,0.0
YL170,2886,24208,0.005555555555555556,0.0
YL170,2886,24232,0.07407407407407407,0.06666666666666667
YL170,2887,24208,0.11944444444444445,0.0
YL170,2887,24232,0.3148148148148148,0.26666666666666666
YL170,2888,24208,0.07777777777777778,0.0
YL170,2888,24232,0.07407407407407407,0.08888888888888889
YL170,2889,24208,0.011111111111111112,0.0
YL170,2889,24232,0.0,0.0
YL170,2890,24208,0.0,0.0
YL170,2890,24232,0.0,0.0
YL170,2988,24208,0.0,0.0
YL170,2988,24232,0.0,0.0
YL170,2989,24208,0.005555555555555556,0.0
YL170,2989,24232,0.0,0.0
YL170,2990,24208,0.022222222222222223,0.0
YL170,2990,24232,0.0,0.022222222222222223
YL170,2991,24208,0.06944444444444445,0.0
YL170,2991,24232,0.05555555555555555,0.2222222222222222
YL170,2992,24208,0.20833333333333334,0.0
YL170,2992,24232,0.07407407407407407,0.17777777777777778
YL170,2993,24208,0.19722222222222222,0.0
YL170,2993,24232,0.09259259259259259,0.13333333333333333
YL170,2994,24208,0.20277777777777778,0.0
YL170,2994,24232,0.12962962962962962,0.0
YL170,2995,24208,0.075,0.0
YL170,2995,24232,0.018518518518518517,0.0
YL170,3094,24208,0.0,0.0
YL170,3094,24232,0.0,0.0
YL170,3096,24208,0.0,0.0
YL170,3096,24232,0.0,0.0
YL170,3098,24208,0.0,0.0
YL170,3098,24232,0.0,0.0
YL170,3099,24208,0.0,0.0
YL170,3099,24232,0.0,0.0
YL170,3100,24208,0.0,0.0
YL170,3100,24232,0.037037037037037035,0.0
YL170,3101,24208,0.0,0.0
YL170,3101,24232,0.018518518518518517,0.0
YL170,3107,24208,0.0,0.0
YL170,3107,24232,0.0,0.0
YL170,3111,24208,0.0,0.0
YL170,3111,24232,0.0,0.0
YL170,3199,24208,0.0,0.0
YL170,3199,24232,0.0,0.0
YL170,3200,24208,0.0,0.0
YL170,3200,24232,0.0,0.0
YL170,3201,24208,0.0,0.0
YL170,3201,24232,0.0,0.0
YL170,3202,24208,0.0,0.0
YL170,3202,24232,0.0,0.0
YL170,3205,24208,0.0,0.0
YL170,3205,24232,0.0,0.0
YL170,3206,24208,0.0,0.0
YL170,3206,24232,0.0,0.0
YL170,3207,24208,0.0,0.005555555555555556
YL170,3207,24232,0.018518518518518517,0.0
YL170,3209,24208,0.0,0.0
YL170,3209,24232,0.0,0.0
YL170,3210,24208,0.0,0.0
