species,min_hist,HG,target_year,train_years,hg_t
6750,15.0,0.024195840323885442,,,
6750,,,2000.0,2.0,8.685247344042413e-05
6750,,,2001.0,3.0,-0.04327488952311764
6750,,,2002.0,4.0,0.00021755647813970214
6750,,,2003.0,5.0,-0.010531920859933264
6750,,,2004.0,6.0,-0.03706853365657303
6750,,,2005.0,7.0,0.00866886765590058
6750,,,2006.0,8.0,0.0029740435821156153
6750,,,2007.0,9.0,-0.0289956901770293
6750,,,2008.0,10.0,-0.012090687371036468
6750,,,2009.0,11.0,0.030601563720054514
6750,,,2010.0,12.0,0.014781039447614885
6750,,,2011.0,13.0,0.009790528542159005
6750,,,2012.0,14.0,0.002660895556895526
6750,,,2013.0,15.0,-0.008853501992532653
6750,,,2014.0,16.0,0.019476729604541054
6750,,,2015.0,17.0,0.018108936136266296
6750,,,2016.0,18.0,0.008596962596051472
6750,,,2017.0,19.0,0.04484313835960663
6750,,,2018.0,20.0,-0.005525840187954323
6750,,,2019.0,21.0,0.04683897002516735
6750,,,2023.0,25.0,0.026336873857410792
6810,5.0,0.01754244944353589,,,
6810,10.0,0.023197650726745844,,,
6810,15.0,0.03335981485740114,,,
6810,,,1999.0,2.0,-0.024966763109180334
6810,,,2000.0,3.0,0.00026604110059502695
6810,,,2001.0,4.0,-0.015804689029471852
6810,,,2002.0,5.0,0.006777349558188761
6810,,,2003.0,6.0,-0.0018557057909517338
6810,,,2004.0,7.0,-0.00020670862474647667
6810,,,2005.0,8.0,-0.00033600169488690046
6810,,,2006.0,9.0,-0.000903971865674924
6810,,,2007.0,10.0,0.0009147982513473263
6810,,,2008.0,11.0,0.001725018333972983
6810,,,2009.0,12.0,0.009376756097795425
6810,,,2010.0,13.0,0.006791493665024295
6810,,,2011.0,14.0,0.013480249776001041
6810,,,2012.0,15.0,0.014315543347937831
6810,,,2013.0,16.0,0.016179046649020812
6810,,,2014.0,17.0,0.016699642429234607
6810,,,2015.0,18.0,0.01776869564710537
6810,,,2016.0,19.0,0.0375995511609003
6810,,,2017.0,20.0,0.05145706844966824
6810,,,2018.0,21.0,0.042676560750905645
6810,,,2019.0,22.0,0.03559740194249794
6810,,,2023.0,26.0,0.06366099678699211
6830,5.0,0.0012482975509170435,,,
6830,10.0,0.003342252142518931,,,
6830,15.0,0.001929756707951924,,,
6830,,,1999.0,2.0,-0.08725162718225976
6830,,,2000.0,3.0,-0.0002732223956313229
6830,,,2001.0,4.0,-0.011119513584816332
6830,,,2002.0,5.0,-0.011511714067057532
6830,,,2003.0,6.0,-0.006545219037476735
6830,,,2004.0,7.0,-0.008107963431217335
6830,,,2005.0,8.0,0.001522306397566342
6830,,,2006.0,9.0,0.0010108095092016267
6830,,,2007.0,10.0,0.005677742218658799
6830,,,2008.0,11.0,-0.003356624428767274
6830,,,2009.0,12.0,0.02103416733145691
6830,,,2010.0,13.0,0.012172756635215998
6830,,,2011.0,14.0,-0.016152034840640317
6830,,,2012.0,15.0,-0.025886922278935853
6830,,,2013.0,16.0,-0.03246849808945407
6830,,,2014.0,17.0,-0.012437254152521948
6830,,,2015.0,18.0,0.015859817822544864
6830,,,2016.0,19.0,0.025489366236734368
6830,,,2017.0,20.0,0.0075444753927094155
6830,,,2018.0,21.0,-0.0011262818478134928
6830,,,2019.0,22.0,0.014174022706162304
6830,,,2023.0,26.0,0.03394239763435836
6850,5.0,-0.005759672279684214,,,
6850,10.0,-0.0008606033343840913,,,
6850,15.0,-0.0008657637367184279,,,
6850,,,2000.0,3.0,-0.003772045807246993
6850,,,2001.0,4.0,-0.024610158198549836
6850,,,2002.0,5.0,-0.030178343057958967
6850,,,2003.0,6.0,0.002427135584660567
6850,,,2004.0,7.0,-0.04521144957844703
6850,,,2005.0,8.0,-0.01479143195870436
6850,,,2006.0,9.0,-0.014811828499295965
6850,,,2007.0,10.0,-0.02037463319183863
6850,,,2008.0,11.0,-0.0152563146633089
6850,,,2009.0,12.0,-0.0011507969537694063
6850,,,2010.0,13.0,0.006969873178765296
6850,,,2011.0,14.0,0.03315833788498668
6850,,,2012.0,15.0,0.010602457942822108
6850,,,2013.0,16.0,0.0106761386224411
6850,,,2014.0,17.0,0.045121922001281733
6850,,,2015.0,18.0,0.03368698412029614
6850,,,2016.0,19.0,0.017421246980018124
6850,,,2017.0,20.0,-0.06655494001929096
6850,,,2018.0,21.0,-0.06487040857814275
6850,,,2019.0,22.0,-0.006003445198174195
6850,,,2023.0,26.0,-0.003848731943792316
6870,5.0,0.03954089737364119,,,
6870,10.0,0.04944916937002275,,,
6870,15.0,0.0566194705453843,,,
6870,,,1999.0,1.0,0.0
6870,,,2000.0,2.0,-0.001608751388209817
6870,,,2001.0,3.0,0.0010965360838735005
6870,,,2002.0,4.0,0.008685428228815129
6870,,,2003.0,5.0,0.0004567165264472983
6870,,,2004.0,6.0,0.00026543104010090524
6870,,,2005.0,7.0,-0.00501441792129298
6870,,,2006.0,8.0,0.009332802795750217
6870,,,2007.0,9.0,0.013438784192001951
6870,,,2008.0,10.0,0.02049852194507562
6870,,,2009.0,11.0,0.031157084110995048
6870,,,2010.0,12.0,0.030609663486864336
6870,,,2011.0,13.0,0.03277051923253227
6870,,,2012.0,14.0,0.05994465863311593
6870,,,2013.0,15.0,0.03176420983046746
6870,,,2014.0,16.0,0.04769946869708208
6870,,,2015.0,17.0,0.08295362336057721
6870,,,2016.0,18.0,0.026509624158947975
6870,,,2017.0,19.0,0.06172039395206297
6870,,,2018.0,20.0,0.07274054570925115
6870,,,2019.0,21.0,0.0682311258981263
6870,,,2023.0,25.0,0.05675557906626316
6882,5.0,-0.018323464494557573,,,
6882,10.0,-0.021331056779377633,,,
6882,15.0,-0.016148392117506294,,,
6882,,,1999.0,2.0,-0.006493548748451872
6882,,,2000.0,3.0,0.011864669353604418
6882,,,2001.0,4.0,0.02399135428215826
6882,,,2002.0,5.0,-0.002629183437798277
6882,,,2003.0,6.0,-0.026309638269828683
6882,,,2004.0,7.0,-0.011518983597058718
6882,,,2005.0,8.0,0.0018384271615117243
6882,,,2006.0,9.0,-0.0009330269832301674
6882,,,2007.0,10.0,0.004229052022218793
6882,,,2008.0,11.0,-0.03907171861803205
6882,,,2009.0,12.0,-0.023245020285421525
6882,,,2010.0,13.0,0.031169892963140322
6882,,,2011.0,14.0,-0.09417575879740858
6882,,,2012.0,15.0,0.0013878062310515027
6882,,,2013.0,16.0,-0.007635984163834042
6882,,,2014.0,17.0,0.009364950006947148
6882,,,2015.0,18.0,-0.02402469883881353
6882,,,2016.0,19.0,-0.01525474775701774
6882,,,2017.0,20.0,-0.0023306164022309783
6882,,,2018.0,21.0,-0.01693895801648615
6882,,,2019.0,22.0,-0.016605490942719903
6882,,,2023.0,26.0,-0.07939944211698569
70,5.0,-0.0021828066448321692,,,
70,10.0,-0.00789534009742221,,,
70,15.0,0.0009823007822590268,,,
70,,,2000.0,2.0,-0.0009336205840777545
70,,,2001.0,3.0,0.020143184196787067
70,,,2002.0,4.0,0.018806648885799304
70,,,2003.0,5.0,-0.03422116662158059
70,,,2004.0,6.0,0.05815729827888649
70,,,2005.0,7.0,0.015830041461425415
70,,,2006.0,8.0,-0.03261787398369709
70,,,2007.0,9.0,0.05184684503974868
70,,,2008.0,10.0,-0.07014116672617399
70,,,2009.0,11.0,0.04096568487556851
70,,,2010.0,12.0,0.018707029879300396
70,,,2011.0,13.0,-0.027356195053629517
70,,,2012.0,14.0,-0.011266707717402902
70,,,2013.0,15.0,0.006109106421068988
70,,,2014.0,16.0,0.009403488303766472
70,,,2015.0,17.0,-0.004935181095023333
70,,,2016.0,18.0,-0.009895733885189828
70,,,2017.0,19.0,0.02225326884142853
70,,,2018.0,20.0,-0.0014026412252529097
70,,,2019.0,21.0,-0.002068910312478023
70,,,2023.0,25.0,-0.0001540260200321164
7030,5.0,-0.0018560058206231744,,,
7030,10.0,-1.7019910126925275e-05,,,
7030,15.0,-0.005053752620753027,,,
7030,,,1999.0,2.0,-0.09030283794755034
7030,,,2000.0,3.0,-0.0004273808643247001
7030,,,2001.0,4.0,-0.010999593126899243
7030,,,2002.0,5.0,-0.026535168321200175
7030,,,2003.0,6.0,-0.00662693497568112
7030,,,2004.0,7.0,-0.00017976736621427847
7030,,,2005.0,8.0,-0.00028407472386571264
7030,,,2006.0,9.0,-0.0008086435491778676
7030,,,2007.0,10.0,-0.003728726573572705
7030,,,2008.0,11.0,-0.004548170109384353
7030,,,2009.0,12.0,-0.004824277843326508
7030,,,2010.0,13.0,0.0008815728758779784
7030,,,2011.0,14.0,0.02461391134333435
7030,,,2012.0,15.0,-0.035631749064862994
7030,,,2013.0,16.0,-0.007420797127911438
7030,,,2014.0,17.0,0.008386768169867609
7030,,,2015.0,18.0,0.025945820463602387
7030,,,2016.0,19.0,0.03952146580636662
7030,,,2017.0,20.0,-0.019432553201438107
7030,,,2018.0,21.0,-0.04457387142406688
7030,,,2019.0,22.0,-0.034962752938721975
7030,,,2023.0,26.0,0.020926741538172755
7040,5.0,0.01869667506615247,,,
7040,10.0,0.024670534475478845,,,
7040,15.0,0.035274598146007974,,,
7040,,,1999.0,2.0,-0.053972957475783234
7040,,,2000.0,3.0,3.427457014870683e-07
7040,,,2001.0,4.0,0.0025385010625134097
7040,,,2002.0,5.0,-0.00865081360356279
7040,,,2003.0,6.0,-0.004087271376495005
7040,,,2004.0,7.0,-0.005079800924415956
7040,,,2005.0,8.0,-0.005453707227057736
7040,,,2006.0,9.0,0.0007102857212444302
7040,,,2007.0,10.0,-0.001971502608278719
7040,,,2008.0,11.0,-0.0013506510762792967
7040,,,2009.0,12.0,-0.00030813420940667413
7040,,,2010.0,13.0,0.0027668148902055822
7040,,,2011.0,14.0,0.010434012781236124
7040,,,2012.0,15.0,0.015866588866850995
7040,,,2013.0,16.0,0.013726676784121539
7040,,,2014.0,17.0,0.01865608064725377
7040,,,2015.0,18.0,0.029479837715140733
7040,,,2016.0,19.0,0.022174991742266004
7040,,,2017.0,20.0,0.043036614689098474
7040,,,2018.0,21.0,0.024903425144026436
7040,,,2019.0,22.0,0.0497029560266794
7040,,,2023.0,26.0,0.0832016460824686
7050,5.0,0.00385518908790794,,,
7050,10.0,0.005492050007468663,,,
7050,15.0,0.009584376974905995,,,
7050,,,1999.0,2.0,-0.1842782208229603
7050,,,2000.0,3.0,0.0006907424423641118
7050,,,2001.0,4.0,0.04238911149066238
7050,,,2002.0,5.0,-0.004285808589852502
7050,,,2003.0,6.0,0.0004632457951520008
7050,,,2004.0,7.0,0.01688186341365361
7050,,,2005.0,8.0,-0.007716084557062075
7050,,,2006.0,9.0,-0.01383766797301389
7050,,,2007.0,10.0,2.3504672039709185e-05
7050,,,2008.0,11.0,-0.002713051349439888
7050,,,2009.0,12.0,-0.004346767863732115
7050,,,2010.0,13.0,0.00012236331693182834
7050,,,2011.0,14.0,0.0023512368725162602
7050,,,2012.0,15.0,-0.0019951999436167434
7050,,,2013.0,16.0,0.005801175134329872
7050,,,2014.0,17.0,0.003558849757499094
7050,,,2015.0,18.0,0.006469259946809136
7050,,,2016.0,19.0,0.01624501108651777
7050,,,2017.0,20.0,0.008666830022189043
7050,,,2018.0,21.0,0.01593096641342262
7050,,,2019.0,22.0,0.0183546501993872
7050,,,2023.0,26.0,0.013957546795399955
7180,5.0,0.037608029599245585,,,
7180,10.0,0.04622514474584982,,,
7180,15.0,0.041545550334955106,,,
7180,,,1999.0,2.0,0.08736897506108532
7180,,,2000.0,3.0,-0.0016470785347708627
7180,,,2001.0,4.0,-0.007724823795667524
7180,,,2002.0,5.0,-0.012611932003647297
7180,,,2003.0,6.0,-0.00868710199197309
7180,,,2004.0,7.0,-0.012215942016783665
7180,,,2005.0,8.0,-0.0013626988431525433
7180,,,2006.0,9.0,0.008049965916750557
7180,,,2007.0,10.0,0.011855882504166027
7180,,,2008.0,11.0,0.016027969856878155
7180,,,2009.0,12.0,0.016056462039665376
7180,,,2010.0,13.0,0.017513048447446167
7180,,,2011.0,14.0,0.10251069908064903
7180,,,2012.0,15.0,-0.2099108761024302
7180,,,2013.0,16.0,0.036179313421927484
7180,,,2014.0,17.0,0.11535841948317072
7180,,,2015.0,18.0,0.1029356150446934
7180,,,2016.0,19.0,0.0973205209722463
7180,,,2017.0,20.0,-0.008223970652554202
7180,,,2018.0,21.0,0.02062455638220717
7180,,,2019.0,22.0,0.06593243829990225
7180,,,2023.0,26.0,0.09939209524327697
7210,5.0,0.026141974931537804,,,
7210,10.0,0.03434258768130227,,,
7210,15.0,0.04152537388232658,,,
7210,,,1999.0,2.0,-0.012260525821608192
7210,,,2000.0,3.0,0.0009689111372898074
7210,,,2001.0,4.0,0.0007345261835718375
7210,,,2002.0,5.0,0.0023925075371623583
7210,,,2003.0,6.0,-0.008134321084474205
7210,,,2004.0,7.0,-0.00019244162292531009
7210,,,2005.0,8.0,0.007323310457886145
7210,,,2006.0,9.0,0.008593521400941162
7210,,,2007.0,10.0,0.0068827424024374695
7210,,,2008.0,11.0,0.021454155174590928
7210,,,2009.0,12.0,0.034028802418675785
7210,,,2010.0,13.0,0.03422670851120879
7210,,,2011.0,14.0,0.013243753669483493
7210,,,2012.0,15.0,0.012661234423812173
7210,,,2013.0,16.0,0.01961061527672836
7210,,,2014.0,17.0,0.007921841487788184
7210,,,2015.0,18.0,0.033432630666585195
7210,,,2016.0,19.0,0.03235310215388043
7210,,,2017.0,20.0,0.045721716913163735
7210,,,2018.0,21.0,0.06604214300204769
7210,,,2019.0,22.0,0.05503807029001617
7210,,,2023.0,26.0,0.07441733922806326
7280,5.0,-0.006445748480945479,,,
7280,10.0,-0.002486359050540843,,,
7280,15.0,-0.009592902326527764,,,
7280,,,1999.0,4.0,0.0
7280,,,2000.0,5.0,-5.23398591936175e-05
7280,,,2001.0,6.0,-0.024883188435814496
7280,,,2002.0,7.0,-0.030242215175553477
7280,,,2003.0,8.0,-0.022240032912731023
7280,,,2004.0,9.0,-0.012862585465612586
7280,,,2005.0,10.0,0.0016489016437176707
7280,,,2006.0,11.0,0.01040340042038479
7280,,,2007.0,12.0,-0.0017534479709983009
7280,,,2008.0,13.0,0.013496063118242252
7280,,,2009.0,14.0,0.022943640949637967
7280,,,2010.0,15.0,0.0078553055428211
7280,,,2011.0,16.0,-0.011073931662644365
7280,,,2012.0,17.0,-0.02159231969602593
7280,,,2013.0,18.0,-0.014975551104085438
7280,,,2014.0,19.0,-0.009235434122712327
7280,,,2015.0,20.0,0.013050718946050033
7280,,,2016.0,21.0,-0.0300367789843341
7280,,,2017.0,22.0,-0.011437918571707062
7280,,,2018.0,23.0,0.026210073005569545
7280,,,2019.0,24.0,-0.0055788541873509345
7280,,,2023.0,28.0,-0.04116565318870302
7310,5.0,0.0321981763776068,,,
7310,10.0,0.04209809934288633,,,
7310,15.0,0.057235379511188955,,,
7310,,,1999.0,2.0,-0.0016562302771496729
7310,,,2000.0,3.0,0.00047048706836350096
7310,,,2001.0,4.0,-0.018111833865308458
7310,,,2002.0,5.0,-0.005056789996321642
7310,,,2003.0,6.0,-0.0035085578603777368
7310,,,2004.0,7.0,0.0037611473364582704
7310,,,2005.0,8.0,-0.011881281934539079
7310,,,2006.0,9.0,-0.00022260275065677515
7310,,,2007.0,10.0,0.0017900159258503745
7310,,,2008.0,11.0,0.0014619730174746381
7310,,,2009.0,12.0,0.010794118057280033
7310,,,2010.0,13.0,0.009681277219025786
7310,,,2011.0,14.0,0.042174564982043306
7310,,,2012.0,15.0,0.008012935822487521
7310,,,2013.0,16.0,0.04101901779033301
7310,,,2014.0,17.0,0.058455054033020315
7310,,,2015.0,18.0,0.0890854827642118
7310,,,2016.0,19.0,0.06300530843264318
7310,,,2017.0,20.0,0.0951472047246491
7310,,,2018.0,21.0,0.05909652666146448
7310,,,2019.0,22.0,0.02670156704003912
7310,,,2023.0,26.0,0.06586553330594225
7350,5.0,0.002119695668644006,,,
7350,10.0,0.007851940462504148,,,
7350,15.0,0.011688756002406708,,,
7350,,,1999.0,2.0,-0.03326019341837161
7350,,,2000.0,3.0,0.0002070003452470104
7350,,,2001.0,4.0,0.03143525114298429
7350,,,2002.0,5.0,-0.015137827984389784
7350,,,2003.0,6.0,-0.005255137292892842
7350,,,2004.0,7.0,-0.015295084912123169
7350,,,2005.0,8.0,-0.011898843300977902
7350,,,2006.0,9.0,-0.013966504101920796
7350,,,2007.0,10.0,-0.002018029879322092
7350,,,2008.0,11.0,-8.88943923900154e-05
7350,,,2009.0,12.0,0.0034757711060044993
7350,,,2010.0,13.0,0.000773897167451576
7350,,,2011.0,14.0,0.0036591752695258606
7350,,,2012.0,15.0,0.0015522301693391416
7350,,,2013.0,16.0,7.712897375189431e-05
7350,,,2014.0,17.0,0.003653645585345311
7350,,,2015.0,18.0,0.010084271256638577
7350,,,2016.0,19.0,0.007979352930483241
7350,,,2017.0,20.0,0.037358587821495814
7350,,,2018.0,21.0,0.008959949266900358
7350,,,2019.0,22.0,0.005060883264725535
7350,,,2023.0,26.0,0.03328624928941337
7360,5.0,0.019118158618135928,,,
7360,10.0,0.02479079322653499,,,
7360,15.0,0.016481259925450464,,,
7360,,,1999.0,2.0,0.020882983083679196
7360,,,2000.0,3.0,0.0009329600859278031
7360,,,2001.0,4.0,0.00430712624066687
7360,,,2002.0,5.0,-0.0029035730540611926
7360,,,2003.0,6.0,0.007783969735266849
7360,,,2004.0,7.0,0.0005538535373615927
7360,,,2005.0,8.0,-0.005009391044663469
7360,,,2006.0,9.0,0.00024217219873778895
7360,,,2007.0,10.0,0.0014328025001865141
7360,,,2008.0,11.0,0.005010597582797205
7360,,,2009.0,12.0,-0.01080545450931436
7360,,,2010.0,13.0,0.01058187822475365
7360,,,2011.0,14.0,0.07574687726892271
7360,,,2012.0,15.0,-0.07212548230282567
7360,,,2013.0,16.0,0.014286183679552367
7360,,,2014.0,17.0,0.023711001318411418
7360,,,2015.0,18.0,0.02728445222669429
7360,,,2016.0,19.0,0.04017981591668951
7360,,,2017.0,20.0,0.04651862651013117
7360,,,2018.0,21.0,-0.01658745099358705
7360,,,2019.0,22.0,0.07689492534848741
7360,,,2023.0,26.0,0.04663185800634417
7480,5.0,0.007472773235880137,,,
7480,10.0,0.010259976014981076,,,
7480,15.0,0.014272033223036162,,,
7480,,,1999.0,4.0,0.0
7480,,,2000.0,5.0,0.0017283483793115728
7480,,,2001.0,6.0,0.012152857185805166
7480,,,2002.0,7.0,-0.007148260960682551
7480,,,2003.0,8.0,-0.0008630109931090368
7480,,,2004.0,9.0,0.003383418586070608
7480,,,2005.0,10.0,0.002265138989181237
7480,,,2006.0,11.0,0.002119759194027182
7480,,,2007.0,12.0,0.00046289939658938906
7480,,,2008.0,13.0,-0.00522107276848971
7480,,,2009.0,14.0,0.0038065048607685004
7480,,,2010.0,15.0,0.007561509712973535
7480,,,2011.0,16.0,-0.009367491961557395
7480,,,2012.0,17.0,-0.003453931514184161
7480,,,2013.0,18.0,-0.01418640385654557
7480,,,2014.0,19.0,0.023626466474491736
7480,,,2015.0,20.0,0.03983904341324085
7480,,,2016.0,21.0,0.011221035731354467
7480,,,2017.0,22.0,-0.0033812493499500995
7480,,,2018.0,23.0,0.026406407248211416
7480,,,2019.0,24.0,0.0028069581410268274
7480,,,2023.0,28.0,0.047548958553276344
7490,5.0,0.03386730777783775,,,
7490,10.0,0.045464222531848675,,,
7490,15.0,0.04386770571968568,,,
7490,,,2000.0,2.0,-0.004732637898551273
7490,,,2001.0,3.0,-0.011250591261528164
7490,,,2002.0,4.0,-0.0071706703341698486
7490,,,2003.0,5.0,-0.006389003306024543
7490,,,2004.0,6.0,0.010841457387914533
7490,,,2005.0,7.0,0.010876267770211223
7490,,,2006.0,8.0,0.024940919340400214
7490,,,2007.0,9.0,-0.006452963179237714
7490,,,2008.0,10.0,0.008893273312557959
7490,,,2009.0,11.0,0.07086229283295542
7490,,,2010.0,12.0,0.011445732493992833
7490,,,2011.0,13.0,0.060897297559398655
7490,,,2012.0,14.0,0.07881897012938188
7490,,,2013.0,15.0,0.08902738047732395
7490,,,2014.0,16.0,-0.008302806147538644
7490,,,2015.0,17.0,0.09236405797910341
7490,,,2016.0,18.0,0.07045428652640362
7490,,,2017.0,19.0,0.011654719434422312
7490,,,2018.0,20.0,0.03497233442912262
7490,,,2019.0,21.0,-0.020632435289658746
7490,,,2023.0,25.0,0.020748527808990613
7510,5.0,0.028842145995103707,,,
7510,10.0,0.041782563748696266,,,
7510,15.0,0.06861343550696886,,,
7510,,,1999.0,2.0,0.08535278767059418
7510,,,2000.0,3.0,-0.0001218806431053654
7510,,,2001.0,4.0,0.0028569153759636645
7510,,,2002.0,5.0,-0.009357766830294212
7510,,,2003.0,6.0,0.0004170383648098852
7510,,,2004.0,7.0,-0.008359145329458917
7510,,,2005.0,8.0,0.0012137942911030208
7510,,,2006.0,9.0,-0.003478318148497639
7510,,,2007.0,10.0,-0.005415004561911907
7510,,,2008.0,11.0,0.0028236412022790702
7510,,,2009.0,12.0,-0.06858214912517946
7510,,,2010.0,13.0,0.004380196985612317
7510,,,2011.0,14.0,0.00433807290101651
7510,,,2012.0,15.0,0.025799189082058693
7510,,,2013.0,16.0,0.04856685511772174
7510,,,2014.0,17.0,0.05232029142973693
7510,,,2015.0,18.0,0.07272985169530355
7510,,,2016.0,19.0,0.06387996634260362
7510,,,2017.0,20.0,0.10744689506974847
7510,,,2018.0,21.0,0.04245543828508336
7510,,,2019.0,22.0,0.09772139638664867
7510,,,2023.0,26.0,0.11736980739318792
7550,5.0,0.0037305262158517927,,,
7550,10.0,0.004269019919387107,,,
7550,15.0,0.01044181687804735,,,
7550,,,1999.0,2.0,-0.022206078925464112
7550,,,2000.0,3.0,0.000225443251463453
7550,,,2001.0,4.0,0.00046672306213191295
7550,,,2002.0,5.0,-0.00024286995458555616
7550,,,2003.0,6.0,0.009385104658358845
7550,,,2004.0,7.0,0.0018126282117999493
7550,,,2005.0,8.0,-0.0010883217781727517
7550,,,2006.0,9.0,0.000910772794064707
7550,,,2007.0,10.0,0.016024496149478762
7550,,,2008.0,11.0,0.0053535174442103095
7550,,,2009.0,12.0,-0.019241645831001408
7550,,,2010.0,13.0,-0.009787869850895525
7550,,,2011.0,14.0,-0.021986978874412477
7550,,,2012.0,15.0,-0.0006870896746056232
7550,,,2013.0,16.0,-0.0066315056780201775
7550,,,2014.0,17.0,0.011589544300353749
7550,,,2015.0,18.0,-0.01804003363273088
7550,,,2016.0,19.0,-0.01768709400807289
7550,,,2017.0,20.0,0.007915162151019839
7550,,,2018.0,21.0,0.027932173336893018
7550,,,2019.0,22.0,0.03924434600344162
7550,,,2023.0,26.0,0.04124411982569254
7560,5.0,0.016495712196254564,,,
7560,10.0,0.02151752627767578,,,
7560,15.0,0.030421073528446807,,,
7560,,,1999.0,2.0,0.011255049585893406
7560,,,2000.0,3.0,0.004432832237119211
7560,,,2001.0,4.0,-0.018993382738194287
7560,,,2002.0,5.0,0.009580268115539803
7560,,,2003.0,6.0,-0.00040977324408952853
7560,,,2004.0,7.0,-0.005373472005644198
7560,,,2005.0,8.0,-0.0005794149222269063
7560,,,2006.0,9.0,-0.0008143441194097267
7560,,,2007.0,10.0,0.00345439574508577
7560,,,2008.0,11.0,0.0035731155180074303
7560,,,2009.0,12.0,0.014605726781831696
7560,,,2010.0,13.0,0.016593158975998556
7560,,,2011.0,14.0,-0.008665697143514173
7560,,,2012.0,15.0,-0.005776430290599599
7560,,,2013.0,16.0,-0.007722646994695381
7560,,,2014.0,17.0,0.002498194830800715
7560,,,2015.0,18.0,0.027870334422914977
7560,,,2016.0,19.0,0.0433169190262529
7560,,,2017.0,20.0,0.05065572594289558
7560,,,2018.0,21.0,0.02583173685981799
7560,,,2019.0,22.0,0.03889944889225816
7560,,,2023.0,26.0,0.06630769833176131
7580,5.0,0.014674524799043742,,,
7580,10.0,0.022757687590091003,,,
7580,15.0,0.03151396878147328,,,
7580,,,1999.0,1.0,0.0
7580,,,2000.0,2.0,-0.0004105249154688906
7580,,,2001.0,3.0,-0.02155352982380032
7580,,,2002.0,4.0,-0.008976787109861384
7580,,,2003.0,5.0,-0.012021168149181971
7580,,,2004.0,6.0,-0.009926303469194098
7580,,,2005.0,7.0,-0.011467344775432986
7580,,,2006.0,8.0,-0.006881179374697233
7580,,,2007.0,9.0,-0.0004485406560414962
7580,,,2008.0,10.0,0.0007542526439795472
7580,,,2009.0,11.0,0.0074588340627490535
7580,,,2010.0,12.0,-0.0008513897958013494
7580,,,2011.0,13.0,-0.0007267342367784924
7580,,,2012.0,14.0,0.007128321027203399
7580,,,2013.0,15.0,0.0050711858426555345
7580,,,2014.0,16.0,0.014823147107898449
7580,,,2015.0,17.0,0.025332533809618862
7580,,,2016.0,18.0,0.029775353651967817
7580,,,2017.0,19.0,0.03497748559654834
7580,,,2018.0,20.0,0.03670125976737848
7580,,,2019.0,21.0,0.05738255601271369
7580,,,2023.0,25.0,0.017891570293220083
7590,5.0,-0.012437771441575984,,,
7590,10.0,-0.012768801664566398,,,
7590,15.0,-0.02427904208689502,,,
7590,,,1999.0,2.0,0.0
7590,,,2000.0,3.0,-0.00017677014405304003
7590,,,2001.0,4.0,-0.011228723356195403
7590,,,2002.0,5.0,-0.005309083433466588
7590,,,2003.0,6.0,-0.0006673468199636101
7590,,,2004.0,7.0,-0.022898526863396218
7590,,,2005.0,8.0,-0.018392434728851326
7590,,,2006.0,9.0,-0.0163165301519117
7590,,,2007.0,10.0,1.1887566112145365e-05
7590,,,2008.0,11.0,0.011872475097740365
7590,,,2009.0,12.0,0.006341981056497081
7590,,,2010.0,13.0,0.0006754009396758853
7590,,,2011.0,14.0,-0.0017780841217831522
7590,,,2012.0,15.0,-0.019782494430301334
7590,,,2013.0,16.0,-0.11911420206997492
7590,,,2014.0,17.0,-0.016788484019814365
7590,,,2015.0,18.0,-0.01573498060944556
7590,,,2016.0,19.0,0.02006345046204072
7590,,,2017.0,20.0,-0.017473933406046194
7590,,,2018.0,21.0,0.0008587323786588552
7590,,,2019.0,22.0,-0.028395871378367965
7590,,,2023.0,26.0,-0.041199016579046566
7610,5.0,0.00951803817379715,,,
7610,10.0,0.013678883001359776,,,
7610,15.0,0.011193620288330597,,,
7610,,,1999.0,2.0,-0.009174960409902733
7610,,,2000.0,3.0,-0.0012016035866224684
7610,,,2001.0,4.0,-0.014635426775137184
7610,,,2002.0,5.0,-0.01362643776146899
7610,,,2003.0,6.0,-0.004409379876097241
7610,,,2004.0,7.0,-0.0005075525652540325
7610,,,2005.0,8.0,0.0015357099590520562
7610,,,2006.0,9.0,0.007642636300722039
7610,,,2007.0,10.0,0.004018824833718626
7610,,,2008.0,11.0,0.01025835239495787
7610,,,2009.0,12.0,0.022633216775084453
7610,,,2010.0,13.0,0.03137985874439486
7610,,,2011.0,14.0,0.023196735902102472
7610,,,2012.0,15.0,0.031821390144312844
7610,,,2013.0,16.0,0.018389959191666194
7610,,,2014.0,17.0,0.0052858746843138515
7610,,,2015.0,18.0,0.009333608185055464
7610,,,2016.0,19.0,0.013146269128763044
7610,,,2017.0,20.0,0.008588103987550388
7610,,,2018.0,21.0,0.004949792326513491
7610,,,2019.0,22.0,-0.0013389147029760906
7610,,,2023.0,26.0,0.009023617388515426
7660,5.0,0.005470653250173818,,,
7660,10.0,0.007174095482663012,,,
7660,15.0,0.002104031092052372,,,
7660,,,1999.0,2.0,0.01947757521324145
7660,,,2000.0,3.0,1.893323683277437e-05
7660,,,2001.0,4.0,-0.011992968853190011
7660,,,2002.0,5.0,-0.0025187404358404386
7660,,,2003.0,6.0,0.010750770474496574
7660,,,2004.0,7.0,0.0057174067444121235
7660,,,2005.0,8.0,-0.002436451299656639
7660,,,2006.0,9.0,-0.003850697735201525
7660,,,2007.0,10.0,-0.0031155244019120953
