oid,vid,flg,rnk,nam,par,rid,ext,noc,phl,cll,fml,odl,gnl,ttl,tdf,acc,acr,acn
txn:368623,,,genus,Nyctea,txn:39403,ref:65172,1,68,Chordata,Aves,Strigidae,Strigiformes,Bubo,,subjective synonym of,txn:58496,5.0,Bubo
txn:370904,,,species,Bubo leguati,txn:58496,ref:65508,0,0,Chordata,Aves,Strigidae,Strigiformes,Bubo,,,,,
txn:380416,var:380417,,species,Bubo lacteus,txn:58496,ref:65172,1,1,Chordata,Aves,Strigidae,Strigiformes,Bubo,,,,,
txn:373461,var:373462,,species,Bubo sumatranus,txn:58496,ref:65172,1,1,Chordata,Aves,Strigidae,Strigiformes,Bubo,,,,,
txn:372747,var:372748,,species,Bubo africanus,txn:58496,ref:65172,1,1,Chordata,Aves,Strigidae,Strigiformes,Bubo,,,,,
txn:430254,,,species,Asio pygmaeus,txn:39403,ref:58139,0,0,Chordata,Aves,Strigidae,Strigiformes,NO_GENUS_SPECIFIED,,"invalid subgroup of, species not entered",txn:39403,9.0,Strigidae
txn:373918,,,genus,Margarobyas,txn:39403,ref:66346,1,1,Chordata,Aves,Strigidae,Strigiformes,Margarobyas,,,,,
txn:39406,,,genus,Otus,txn:39403,ref:4783,1,38,Chordata,Aves,Strigidae,Strigiformes,Otus,,,,,
txn:370656,,,genus,Scops,txn:39403,ref:65172,1,38,Chordata,Aves,Strigidae,Strigiformes,Otus,,subjective synonym of,txn:39406,5.0,Otus
txn:370671,var:370672,,species,Otus lempiji,txn:39406,ref:65172,1,1,Chordata,Aves,Strigidae,Strigiformes,Otus,,,,,
txn:371450,var:460886,,species,Otus grucheti,txn:39406,ref:65930,0,4,Chordata,Aves,Strigidae,Strigiformes,Otus,,,,,
txn:370657,var:370658,,species,Otus manadensis,txn:39406,ref:65172,1,1,Chordata,Aves,Strigidae,Strigiformes,Otus,,,,,
txn:370907,var:460888,,species,Otus murivorus,txn:39406,ref:65908,0,2,Chordata,Aves,Strigidae,Strigiformes,Otus,,,,,
txn:230365,,,species,Otus guidlayi,txn:39406,ref:39871,0,0,Chordata,Aves,Strigidae,Strigiformes,Otus,,,,,
txn:414884,var:414885,,species,Otus flammeolus,txn:39406,ref:31036,1,0,Chordata,Aves,Strigidae,Strigiformes,Otus,,,,,
txn:368930,var:368931,,species,Otus scops,txn:39406,ref:12782,1,10,Chordata,Aves,Strigidae,Strigiformes,Otus,,,,,
txn:371826,,,species,Otus mauli,txn:39406,ref:65985,0,3,Chordata,Aves,Strigidae,Strigiformes,Otus,,,,,
txn:370894,var:460887,,species,Otus sauzieri,txn:39406,ref:65901,0,5,Chordata,Aves,Strigidae,Strigiformes,Otus,,,,,
txn:370895,,,species,Strix newtoni,txn:39406,ref:65508,0,5,Chordata,Aves,Strigidae,Strigiformes,Otus,,subjective synonym of,txn:370894,3.0,Otus sauzieri
txn:432916,var:432917,,species,Otus trichopsis,txn:39406,ref:75140,1,0,Chordata,Aves,Strigidae,Strigiformes,Otus,,,,,
txn:372701,var:372702,,species,Otus rutilus,txn:39406,ref:65172,1,4,Chordata,Aves,Strigidae,Strigiformes,Otus,,,,,
txn:371868,,,species,Otus frutuosoi,txn:39406,ref:65997,0,1,Chordata,Aves,Strigidae,Strigiformes,Otus,,,,,
txn:230364,,,species,Otus guildayi,txn:39406,ref:39871,0,1,Chordata,Aves,Strigidae,Strigiformes,Otus,,,,,
txn:371449,,,genus,Mascarenotus,txn:39403,ref:65930,1,38,Chordata,Aves,Strigidae,Strigiformes,Otus,,subjective synonym of,txn:39406,5.0,Otus
txn:39408,,,genus,Prosybris,txn:39403,ref:4783,0,2,Chordata,Aves,Strigidae,Strigiformes,Prosybris,,,,,
txn:430229,var:430230,,species,Prosybris medius,txn:39408,ref:77082,0,1,Chordata,Aves,Strigidae,Strigiformes,Prosybris,,,,,
txn:335047,,,species,Prosybris antiqua,txn:39408,ref:65508,0,1,Chordata,Aves,Strigidae,Strigiformes,Prosybris,,,,,
txn:371329,,,genus,Ninox,txn:39403,ref:65172,1,15,Chordata,Aves,Strigidae,Strigiformes,Ninox,,,,,
txn:371328,var:371330,,species,Ninox novaeseelandiae,txn:371329,ref:65172,1,12,Chordata,Aves,Strigidae,Strigiformes,Ninox,,,,,
txn:372849,var:372850,,species,Ninox variegata,txn:371329,ref:65172,1,2,Chordata,Aves,Strigidae,Strigiformes,Ninox,,,,,
txn:372851,,,species,Ninox solomonis,txn:371329,ref:65172,1,2,Chordata,Aves,Strigidae,Strigiformes,Ninox,,subjective synonym of,txn:372849,3.0,Ninox variegata
txn:289471,,,genus,Glaucidium,txn:39403,ref:50310,1,8,Chordata,Aves,Strigidae,Strigiformes,Glaucidium,Strix passerina,,,,
txn:369166,,,species,Glaucidium gnoma,txn:289471,ref:65172,1,4,Chordata,Aves,Strigidae,Strigiformes,Glaucidium,,,,,
txn:289472,,,species,Glaucidium explorator,txn:289471,ref:50310,0,1,Chordata,Aves,Strigidae,Strigiformes,Glaucidium,,,,,
txn:415644,,,species,Glaucidium passerinum,txn:289471,ref:24920,1,1,Chordata,Aves,Strigidae,Strigiformes,Glaucidium,,,,,
txn:39400,,,family,Protostrigidae,txn:39397,ref:25107,0,7,Chordata,Aves,Protostrigidae,Strigiformes,,,,,,
txn:39402,,,genus,Eostrix,txn:39400,ref:4783,0,3,Chordata,Aves,Protostrigidae,Strigiformes,Eostrix,,,,,
txn:196301,,,species,Eostrix tsaganica,txn:39402,ref:37157,0,1,Chordata,Aves,Protostrigidae,Strigiformes,Eostrix,,,,,
txn:105107,var:105108,,species,Eostrix mimica,txn:39402,ref:24951,0,0,Chordata,Aves,Protostrigidae,Strigiformes,Eostrix,,,,,
txn:423141,,,species,Eostrix gulottai,txn:39402,ref:73038,0,1,Chordata,Aves,Protostrigidae,Strigiformes,Eostrix,,,,,
txn:335042,,,species,Eostrix vincenti,txn:39402,ref:6039,0,0,Chordata,Aves,Protostrigidae,Strigiformes,Eostrix,,,,,
txn:105109,,,species,Eostrix martinellii,txn:39402,ref:24951,0,1,Chordata,Aves,Protostrigidae,Strigiformes,Eostrix,,,,,
txn:99553,,,genus,Protostrix,txn:39400,ref:24231,0,3,Chordata,Aves,Protostrigidae,Strigiformes,Protostrix,,,,,
txn:105712,var:105713,,species,Protostrix leptosteus,txn:99553,ref:62278,0,1,Chordata,Aves,Protostrigidae,Strigiformes,Protostrix,,,,,
txn:105716,var:105717,,species,Protostrix saurodosis,txn:99553,ref:35472,0,1,Chordata,Aves,Protostrigidae,Strigiformes,Protostrix,,,,,
txn:99554,,,species,Protostrix californiensis,txn:99553,ref:24231,0,1,Chordata,Aves,Protostrigidae,Strigiformes,Protostrix,,,,,
txn:438492,,,family,Palaeoglaucidae,txn:39397,ref:77072,0,0,Chordata,Aves,Palaeoglaucidae,Strigiformes,,,,,,
txn:417064,,,subfamily,Selenornithinae,txn:39397,ref:72237,0,1,Chordata,Aves,NO_FAMILY_SPECIFIED,Strigiformes,,,,,,
txn:370898,,,family,Bubonidae,txn:39397,ref:65508,1,0,Chordata,Aves,Bubonidae,Strigiformes,,,,,,
txn:202883,,,family,Sophiornithidae,txn:39397,ref:77082,0,3,Chordata,Aves,Sophiornithidae,Strigiformes,,,,,,
txn:430223,,,genus,Palaeotyto,txn:202883,ref:77082,0,1,Chordata,Aves,Sophiornithidae,Strigiformes,Palaeotyto,,,,,
txn:430224,,,species,Palaeotyto cadurcensis,txn:430223,ref:77082,0,0,Chordata,Aves,Sophiornithidae,Strigiformes,Palaeotyto,,,,,
txn:430219,,,genus,Palaeobyas,txn:202883,ref:77082,0,1,Chordata,Aves,Sophiornithidae,Strigiformes,Palaeobyas,,,,,
txn:430220,,,species,Palaeobyas cracrafti,txn:430219,ref:77082,0,1,Chordata,Aves,Sophiornithidae,Strigiformes,Palaeobyas,,,,,
txn:430221,,,genus,Sophiornis,txn:202883,ref:77082,0,1,Chordata,Aves,Sophiornithidae,Strigiformes,Sophiornis,Sophiornis quercynus,,,,
txn:430222,,,species,Sophiornis quercynus,txn:430221,ref:77082,0,1,Chordata,Aves,Sophiornithidae,Strigiformes,Sophiornis,,,,,
txn:98923,,,unranked clade,Telmatorae,txn:98922,ref:24173,1,1049,Chordata,Aves,,,,,,,,
txn:98924,,,superorder,Charadriimorphae,txn:98923,ref:24173,1,1049,Chordata,Aves,,,,,,,,
txn:39454,,,order,Gruiformes,txn:98924,ref:4783,1,1040,Chordata,Aves,,Gruiformes,,,,,,
txn:39507,,,family,Psophiidae,txn:39454,ref:4783,1,0,Chordata,Aves,Psophiidae,Gruiformes,,,,,,
txn:371831,,,genus,Psophia,txn:39507,ref:12782,1,0,Chordata,Aves,Psophiidae,Gruiformes,Psophia,,,,,
txn:400251,,,species,Psophia leucoptera,txn:371831,ref:71102,1,0,Chordata,Aves,Psophiidae,Gruiformes,Psophia,,,,,
txn:400252,,,species,Psophia viridis,txn:371831,ref:71102,1,0,Chordata,Aves,Psophiidae,Gruiformes,Psophia,,,,,
txn:400253,,,species,Psophia dextralis,txn:371831,ref:71102,1,0,Chordata,Aves,Psophiidae,Gruiformes,Psophia,,,,,
txn:400250,,,species,Psophia ochroptera,txn:371831,ref:71102,1,0,Chordata,Aves,Psophiidae,Gruiformes,Psophia,,,,,
txn:400249,,,species,Psophia crepitans,txn:371831,ref:71102,1,0,Chordata,Aves,Psophiidae,Gruiformes,Psophia,,,,,
txn:400254,,,species,Psophia obscura,txn:371831,ref:71102,1,0,Chordata,Aves,Psophiidae,Gruiformes,Psophia,,,,,
txn:438489,,,family,Salmilidae,txn:39454,ref:5907,0,1,Chordata,Aves,Salmilidae,Gruiformes,,,,,,
txn:438603,,,genus,Salmila,txn:438489,ref:5907,0,1,Chordata,Aves,Salmilidae,Gruiformes,Salmila,Salmila robusta,,,,
txn:438605,,,species,Salmila robusta,txn:438603,ref:5907,0,1,Chordata,Aves,Salmilidae,Gruiformes,Salmila,,,,,
txn:39505,,,family,Aramidae,txn:39454,ref:4783,1,12,Chordata,Aves,Aramidae,Gruiformes,,,,,,
txn:105720,,,genus,Aramus,txn:39505,ref:25103,1,9,Chordata,Aves,Aramidae,Gruiformes,Aramus,,,,,
txn:368443,var:368444,,species,Aramus guarauna,txn:105720,ref:65172,1,7,Chordata,Aves,Aramidae,Gruiformes,Aramus,,,,,
txn:368446,var:368447,,subspecies,Aramus guarauna pictus,txn:368443,ref:65172,1,1,Chordata,Aves,Aramidae,Gruiformes,Aramus,,,,,
txn:510636,,,species,Ardea scolopacea,txn:105720,ref:92469,1,7,Chordata,Aves,Aramidae,Gruiformes,Aramus,,subjective synonym of,txn:368443,3.0,Aramus guarauna
txn:358833,,,species,Aramus paludigrus,txn:105720,ref:63090,0,1,Chordata,Aves,Aramidae,Gruiformes,Aramus,,,,,
txn:39500,,,genus,Aramornis,txn:39505,ref:25103,0,1,Chordata,Aves,Aramidae,Gruiformes,Aramornis,Aramornis longurio,,,,
txn:105721,,,species,Aramornis longurio,txn:39500,ref:25103,0,1,Chordata,Aves,Aramidae,Gruiformes,Aramornis,,,,,
txn:39546,,,genus,Gnotornis,txn:39505,ref:4783,0,0,Chordata,Aves,Aramidae,Gruiformes,Gnotornis,,,,,
txn:432221,,,species,Gnotornis aramiellus,txn:39546,ref:75140,0,0,Chordata,Aves,Aramidae,Gruiformes,Gnotornis,,,,,
txn:39506,,,genus,Badistornis,txn:39505,ref:72049,0,1,Chordata,Aves,Aramidae,Gruiformes,Badistornis,,,,,
txn:414871,,,species,Badistornis aramus,txn:39506,ref:72049,0,1,Chordata,Aves,Aramidae,Gruiformes,Badistornis,,,,,
txn:39513,,,family,Rallidae,txn:39454,ref:4783,1,727,Chordata,Aves,Rallidae,Gruiformes,,Rallus,,,,
txn:371551,,,genus,Erythromachus,txn:39513,ref:65908,0,3,Chordata,Aves,Rallidae,Gruiformes,Erythromachus,Lophopsittacus bensoni,,,,
txn:370500,,,species,Erythromachus leguati,txn:371551,ref:65908,0,3,Chordata,Aves,Rallidae,Gruiformes,Erythromachus,,,,,
txn:373522,,,genus,Hovacrex,txn:39513,ref:74241,0,1,Chordata,Aves,Rallidae,Gruiformes,Hovacrex,,,,,
txn:370511,var:373523,,species,Hovacrex roberti,txn:373522,ref:66299,0,1,Chordata,Aves,Rallidae,Gruiformes,Hovacrex,,,,,
txn:39534,,,genus,Pardirallus,txn:39513,ref:4783,1,1,Chordata,Aves,Rallidae,Gruiformes,Pardirallus,,,,,
txn:336365,var:428214,,species,Pardirallus lacustris,txn:39534,ref:58033,0,1,Chordata,Aves,Rallidae,Gruiformes,Pardirallus,,,,,
txn:370525,,,genus,Nesolimnas,txn:39513,ref:65508,0,0,Chordata,Aves,Rallidae,Gruiformes,Nesolimnas,,,,,
txn:370527,var:370528,,species,Nesolimnas dieffenbachi,txn:370525,ref:65508,0,0,Chordata,Aves,Rallidae,Gruiformes,Nesolimnas,,,,,
txn:58260,,,genus,Latipons,txn:39513,ref:11292,0,5,Chordata,Aves,Rallidae,Gruiformes,Latipons,,,,,
txn:429991,,,species,Latipons robinsoni,txn:58260,ref:58139,0,3,Chordata,Aves,Rallidae,Gruiformes,Latipons,,,,,
txn:58261,,,species,Latipons gardneri,txn:58260,ref:11292,0,2,Chordata,Aves,Rallidae,Gruiformes,Latipons,,,,,
txn:370508,,,genus,Microtribonyx,txn:39513,ref:65508,0,0,Chordata,Aves,Rallidae,Gruiformes,Microtribonyx,,,,,
txn:400744,,,subfamily,Sarothrurinae,txn:39513,ref:71102,1,0,Chordata,Aves,Rallidae,Gruiformes,,,,,,
txn:403260,,,genus,Sarothrura,txn:400744,ref:71102,1,0,Chordata,Aves,Rallidae,Gruiformes,Sarothrura,,,,,
txn:403261,,,species,Sarothrura affinis,txn:403260,ref:71102,1,0,Chordata,Aves,Rallidae,Gruiformes,Sarothrura,,,,,
txn:369459,,,genus,Lewinia,txn:39513,ref:65172,1,2,Chordata,Aves,Rallidae,Gruiformes,Lewinia,,,,,
txn:369457,var:369458,,species,Lewinia pectoralis,txn:369459,ref:65172,1,2,Chordata,Aves,Rallidae,Gruiformes,Lewinia,,,,,
txn:369580,,,subfamily,Gallinulinae,txn:39513,ref:65486,1,1,Chordata,Aves,Rallidae,Gruiformes,,Gallinula,,,,
txn:172878,,,genus,Palaeocrex,txn:369580,ref:89227,0,1,Chordata,Aves,Rallidae,Gruiformes,Palaeocrex,Palaeocrex fax,,,,
txn:172903,,,species,Palaeocrex fax,txn:172878,ref:89227,0,1,Chordata,Aves,Rallidae,Gruiformes,Palaeocrex,,,,,
txn:39530,,,genus,Palaeoaramides,txn:39513,ref:65508,0,0,Chordata,Aves,Rallidae,Gruiformes,Palaeoaramides,Palaeoaramides christyi,,,,
txn:381211,var:428206,,species,Palaeoaramides beaumontii,txn:39530,ref:74245,0,0,Chordata,Aves,Rallidae,Gruiformes,Palaeoaramides,,,,,
txn:370492,,,species,Rallus dispar,txn:39530,ref:65508,0,0,Chordata,Aves,Rallidae,Gruiformes,Palaeoaramides,,subjective synonym of,txn:381211,3.0,Palaeoaramides beaumontii
txn:428210,,,species,Palaeoaramides minutus,txn:39530,ref:74245,0,0,Chordata,Aves,Rallidae,Gruiformes,Palaeoaramides,,,,,
txn:39532,,,genus,Pararallus,txn:39513,ref:65508,0,0,Chordata,Aves,Rallidae,Gruiformes,Palaeoaramides,Rallus dispar,subjective synonym of,txn:39530,5.0,Palaeoaramides
txn:428263,,,species,Pararallus hassenkampi,txn:39530,ref:74245,0,0,Chordata,Aves,Rallidae,Gruiformes,Palaeoaramides,,,,,
txn:428208,var:428209,,species,Palaeoaramides lungi,txn:39530,ref:74470,0,0,Chordata,Aves,Rallidae,Gruiformes,Palaeoaramides,,,,,
txn:370487,var:370488,,species,Palaeoaramides christyi,txn:39530,ref:65508,0,0,Chordata,Aves,Rallidae,Gruiformes,Palaeoaramides,,,,,
txn:381209,,,species,Rallus eximius,txn:39530,ref:57863,0,0,Chordata,Aves,Rallidae,Gruiformes,Palaeoaramides,,subjective synonym of,txn:370487,3.0,Palaeoaramides christyi
txn:428207,,,genus,Tertiariaporphyrula,txn:39513,ref:74470,0,0,Chordata,Aves,Rallidae,Gruiformes,Palaeoaramides,,subjective synonym of,txn:39530,5.0,Palaeoaramides
txn:372934,,,genus,Vitirallus,txn:39513,ref:66171,0,3,Chordata,Aves,Rallidae,Gruiformes,Vitirallus,Vitirallus watlingi,,,,
txn:372935,,,species,Vitirallus watlingi,txn:372934,ref:66171,0,3,Chordata,Aves,Rallidae,Gruiformes,Vitirallus,,,,,
txn:429276,,,genus,Megagallinula,txn:39513,ref:74461,0,1,Chordata,Aves,Rallidae,Gruiformes,Megagallinula,Megagallinula harundinea,,,,
txn:429277,,,species,Megagallinula harundinea,txn:429276,ref:74461,0,1,Chordata,Aves,Rallidae,Gruiformes,Megagallinula,,,,,
txn:39521,,,genus,Fulica,txn:39513,ref:12782,1,94,Chordata,Aves,Rallidae,Gruiformes,Fulica,Fulica atra,,,,
txn:428234,,,species,Fulica stekelesi,txn:39521,ref:74245,0,0,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:370520,,,species,Fulica newtonii,txn:39521,ref:65899,0,6,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:403811,,,species,Fulica ardesiaca,txn:39521,ref:71102,1,2,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:370523,,,species,Fulica chathamensis,txn:39521,ref:65508,0,8,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:428257,,,subspecies,Fulica chathamensis chathamensis,txn:370523,ref:74245,0,0,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:369360,,,species,Fulica atra,txn:39521,ref:12782,1,8,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:370521,,,species,Fulica prior,txn:39521,ref:65508,1,8,Chordata,Aves,Rallidae,Gruiformes,Fulica,,subjective synonym of,txn:369360,3.0,Fulica atra
txn:186246,,,species,Fulica americana,txn:39521,ref:36280,1,40,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:367390,,,species,Fulica hesterna,txn:39521,ref:65054,1,40,Chordata,Aves,Rallidae,Gruiformes,Fulica,,subjective synonym of,txn:186246,3.0,Fulica americana
txn:335678,var:335679,,subspecies,Fulica americana shufeldti,txn:186246,ref:57925,0,5,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:335546,,,species,Fulica minor,txn:186246,ref:57864,0,5,Chordata,Aves,Rallidae,Gruiformes,Fulica,,replaced by,txn:335678,2.0,Fulica americana shufeldti
txn:403809,,,species,Fulica alai,txn:39521,ref:71102,1,0,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:290218,,,species,Fulica infelix,txn:39521,ref:50493,0,1,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:290689,,,species,Fulica podagrica,txn:39521,ref:50557,0,1,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:373521,,,species,Fulica cristata,txn:39521,ref:65172,1,3,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:403813,,,species,Fulica rufifrons,txn:39521,ref:71102,1,3,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:403812,,,species,Fulica armillata,txn:39521,ref:71102,1,4,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:403810,,,species,Fulica leucoptera,txn:39521,ref:71102,1,1,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:403815,,,species,Fulica cornuta,txn:39521,ref:71102,1,0,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:510741,,,species,Fulica montanei,txn:39521,ref:92496,0,2,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:403814,,,species,Fulica gigantea,txn:39521,ref:71102,1,0,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:143796,,,species,Fulica prisca,txn:39521,ref:29521,0,10,Chordata,Aves,Rallidae,Gruiformes,Fulica,,,,,
txn:39533,,,genus,Paraortygometra,txn:39513,ref:65508,0,2,Chordata,Aves,Rallidae,Gruiformes,Paraortygometra,Paraortygometra porzanoides,,,,
txn:370489,var:370490,,species,Paraortygometra porzanoides,txn:39533,ref:65508,0,2,Chordata,Aves,Rallidae,Gruiformes,Paraortygometra,,,,,
txn:39537,,,genus,Rallus,txn:39513,ref:4783,1,86,Chordata,Aves,Rallidae,Gruiformes,Rallus,Rallus aquaticus,,,,
txn:368407,,,genus,Epirallus,txn:39513,ref:93204,1,86,Chordata,Aves,Rallidae,Gruiformes,Rallus,Rallus natator,subjective synonym of,txn:39537,5.0,Rallus
txn:428212,,,species,Rallus richmondi,txn:39537,ref:74245,0,0,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:370496,,,species,Rallus dubius,txn:39537,ref:65508,0,0,Chordata,Aves,Rallidae,Gruiformes,Rallus,,replaced by,txn:428212,3.0,Rallus richmondi
txn:486316,,,species,Rallus virginianus,txn:39537,ref:24920,1,0,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:508769,,,species,Rallus minutus,txn:39537,ref:92065,0,2,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:368408,var:368409,,species,Rallus natator,txn:39537,ref:65386,0,1,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:381213,,,species,Rallus prenticei,txn:39537,ref:57863,0,0,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:371938,,,species,Rallus ibycus,txn:39537,ref:66032,0,2,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:336066,,,species,Rallus longirostris,txn:39537,ref:50405,1,10,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:336068,,,species,Rallus limicola,txn:39537,ref:50405,1,19,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:290021,,,species,Porzana auffenbergi,txn:39537,ref:50439,1,19,Chordata,Aves,Rallidae,Gruiformes,Rallus,,subjective synonym of,txn:336068,3.0,Rallus limicola
txn:368561,,,species,Rallus cyanocavi,txn:39537,ref:65395,0,1,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:508765,,,species,Rallus lowei,txn:39537,ref:92065,0,2,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:289806,,,species,Rallus recessus,txn:39537,ref:50360,0,1,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:381214,,,species,Rallus phillipsi,txn:39537,ref:57863,0,0,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:508767,,,species,Rallus carvaoensis,txn:39537,ref:92065,0,1,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:369037,,,species,Rallus aquaticus,txn:39537,ref:12782,1,10,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:336067,,,species,Rallus elegans,txn:39537,ref:50405,1,11,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:508768,,,species,Rallus montivagorum,txn:39537,ref:92065,0,4,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:508766,,,species,Rallus adolfocaesaris,txn:39537,ref:92065,0,2,Chordata,Aves,Rallidae,Gruiformes,Rallus,,,,,
txn:429992,,,genus,Montirallus,txn:39513,ref:58139,0,1,Chordata,Aves,Rallidae,Gruiformes,Montirallus,,,,,
txn:335245,var:429993,,species,Montirallus gypsorum,txn:429992,ref:58139,0,1,Chordata,Aves,Rallidae,Gruiformes,Montirallus,,,,,
txn:370631,,,genus,Rallina,txn:39513,ref:65172,1,3,Chordata,Aves,Rallidae,Gruiformes,Rallina,,,,,
txn:370630,var:370632,,species,Rallina eurizonoides,txn:370631,ref:65172,1,2,Chordata,Aves,Rallidae,Gruiformes,Rallina,,,,,
txn:372830,,,species,Rallina tricolor,txn:370631,ref:65172,1,1,Chordata,Aves,Rallidae,Gruiformes,Rallina,,,,,
txn:370653,,,genus,Amaurornis,txn:39513,ref:65172,1,11,Chordata,Aves,Rallidae,Gruiformes,Amaurornis,,,,,
txn:403804,,,species,Amaurornis isabellina,txn:370653,ref:71102,1,0,Chordata,Aves,Rallidae,Gruiformes,Amaurornis,,,,,
txn:371952,,,genus,Poliolimnas,txn:39513,ref:65172,1,11,Chordata,Aves,Rallidae,Gruiformes,Amaurornis,,subjective synonym of,txn:370653,5.0,Amaurornis
txn:403807,,,species,Amaurornis magnirostris,txn:370653,ref:71102,1,0,Chordata,Aves,Rallidae,Gruiformes,Amaurornis,,,,,
txn:370654,var:370655,,species,Amaurornis phoenicurus,txn:370653,ref:65172,1,1,Chordata,Aves,Rallidae,Gruiformes,Amaurornis,,,,,
txn:372572,var:372573,,species,Amaurornis cinerea,txn:370653,ref:65172,1,8,Chordata,Aves,Rallidae,Gruiformes,Amaurornis,,,,,
txn:403808,,,species,Amaurornis marginalis,txn:370653,ref:71102,1,0,Chordata,Aves,Rallidae,Gruiformes,Amaurornis,,,,,
txn:403806,,,species,Amaurornis moluccana,txn:370653,ref:71102,1,0,Chordata,Aves,Rallidae,Gruiformes,Amaurornis,,,,,
txn:372831,var:372832,,species,Amaurornis olivacea,txn:370653,ref:65172,1,2,Chordata,Aves,Rallidae,Gruiformes,Amaurornis,,,,,
txn:428260,,,genus,Cyanolimnas,txn:39513,ref:74245,1,1,Chordata,Aves,Rallidae,Gruiformes,Cyanolimnas,,,,,
txn:428261,,,species,Cyanolimnas cerverai,txn:428260,ref:74245,1,1,Chordata,Aves,Rallidae,Gruiformes,Cyanolimnas,,,,,
txn:428259,,,species,Rallus sumiderensis,txn:428260,ref:74245,1,1,Chordata,Aves,Rallidae,Gruiformes,Cyanolimnas,,subjective synonym of,txn:428261,3.0,Cyanolimnas cerverai
txn:39528,,,genus,Miorallus,txn:39513,ref:65508,0,1,Chordata,Aves,Rallidae,Gruiformes,Miorallus,Miorallus major,,,,
txn:370494,var:370495,,species,Miorallus major,txn:39528,ref:65508,0,0,Chordata,Aves,Rallidae,Gruiformes,Miorallus,,,,,
txn:39526,,,genus,Ludiortyx,txn:39513,ref:4783,0,2,Chordata,Aves,Rallidae,Gruiformes,Ludiortyx,,,,,
txn:364822,var:369579,,species,Ludiortyx hoffmanni,txn:39526,ref:28567,0,2,Chordata,Aves,Rallidae,Gruiformes,Ludiortyx,,,,,
txn:135930,var:428202,,species,Ludiortyx adelus,txn:39526,ref:74245,0,0,Chordata,Aves,Rallidae,Gruiformes,Ludiortyx,,,,,
txn:371814,,,genus,Aphanocrex,txn:39513,ref:65980,0,6,Chordata,Aves,Rallidae,Gruiformes,Aphanocrex,,,,,
txn:335264,,,species,Aphanocrex podarces,txn:371814,ref:65980,0,6,Chordata,Aves,Rallidae,Gruiformes,Aphanocrex,,,,,
txn:369009,,,genus,Crex,txn:39513,ref:65172,1,10,Chordata,Aves,Rallidae,Gruiformes,Crex,,,,,
txn:369008,var:369010,,species,Crex crex,txn:369009,ref:12782,1,7,Chordata,Aves,Rallidae,Gruiformes,Crex,,,,,
txn:39535,,,genus,Quercyrallus,txn:39513,ref:65508,0,1,Chordata,Aves,Rallidae,Gruiformes,Quercyrallus,Quercyrallus arenarius,,,,
