system,realm,scheme,time_bin,clade,spatial_resolution_deg,n_sites,n_collections,n_occurrences,gamma,median_alpha,median_occupancy,collections_per_site,occurrences_per_site
paleozoic_marine,marine,10myr,11,Cephalopoda,20,18,161,404,86,2.5,1.0,2.0,6.0
paleozoic_marine,marine,10myr,12,Cephalopoda,20,12,47,186,53,2.0,1.0,2.0,3.0
paleozoic_marine,marine,10myr,13,Cephalopoda,20,22,124,324,75,2.0,1.0,2.0,4.0
paleozoic_marine,marine,10myr,14,Cephalopoda,20,17,227,776,86,4.0,1.0,4.0,9.0
paleozoic_marine,marine,10myr,15,Cephalopoda,20,19,326,674,89,6.0,1.0,5.0,7.0
paleozoic_marine,marine,10myr,16,Cephalopoda,20,16,340,1120,81,10.0,2.0,4.5,26.0
paleozoic_marine,marine,10myr,17,Cephalopoda,20,18,504,1292,117,7.0,2.0,6.0,15.5
paleozoic_marine,marine,10myr,18,Cephalopoda,20,16,168,769,76,6.0,1.0,6.0,13.5
paleozoic_marine,marine,10myr,19,Cephalopoda,20,12,54,191,68,6.5,1.0,2.5,7.0
paleozoic_marine,marine,10myr,20,Cephalopoda,20,14,325,945,108,15.0,2.0,14.5,33.0
paleozoic_marine,marine,10myr,21,Cephalopoda,20,23,607,2705,200,7.0,1.5,6.0,12.0
paleozoic_marine,marine,10myr,22,Cephalopoda,20,16,227,540,80,5.0,2.0,5.0,9.0
paleozoic_marine,marine,10myr,23,Cephalopoda,20,9,272,1091,89,4.0,2.0,2.0,6.0
paleozoic_marine,marine,10myr,24,Cephalopoda,20,20,167,488,99,6.5,1.0,4.0,9.5
paleozoic_marine,marine,10myr,25,Cephalopoda,20,26,626,2082,170,6.5,1.0,5.5,10.0
paleozoic_marine,marine,10myr,26,Cephalopoda,20,28,213,525,109,3.5,1.0,4.0,6.5
paleozoic_marine,marine,10myr,27,Cephalopoda,20,20,216,463,85,8.5,1.0,4.0,13.0
paleozoic_marine,marine,10myr,28,Cephalopoda,20,26,1020,2742,208,7.5,1.0,6.5,19.0
paleozoic_marine,marine,10myr,6,Crinoidea,20,7,23,26,17,2.0,1.0,2.0,2.0
paleozoic_marine,marine,10myr,7,Crinoidea,20,16,34,89,49,1.0,1.0,1.0,1.5
paleozoic_marine,marine,10myr,8,Crinoidea,20,15,571,1546,109,5.0,1.0,3.0,5.0
paleozoic_marine,marine,10myr,9,Crinoidea,20,13,257,453,92,3.0,1.0,3.0,3.0
paleozoic_marine,marine,10myr,10,Crinoidea,20,16,186,874,149,4.0,1.0,3.5,6.0
paleozoic_marine,marine,10myr,11,Crinoidea,20,15,99,351,92,3.0,1.0,3.0,6.0
paleozoic_marine,marine,10myr,12,Crinoidea,20,17,78,285,100,4.0,1.0,3.0,6.0
paleozoic_marine,marine,10myr,13,Crinoidea,20,20,59,196,77,2.5,1.0,3.0,4.5
paleozoic_marine,marine,10myr,14,Crinoidea,20,13,47,95,55,3.0,1.0,2.0,4.0
paleozoic_marine,marine,10myr,15,Crinoidea,20,16,133,281,69,2.5,1.0,1.0,3.0
paleozoic_marine,marine,10myr,16,Crinoidea,20,6,18,32,23,3.5,1.0,2.5,4.0
paleozoic_marine,marine,10myr,17,Crinoidea,20,10,43,192,61,6.5,1.0,3.0,10.5
paleozoic_marine,marine,10myr,18,Crinoidea,20,11,44,263,90,10.0,1.0,1.0,15.0
paleozoic_marine,marine,10myr,19,Crinoidea,20,7,216,1701,104,17.0,1.0,7.0,51.0
paleozoic_marine,marine,10myr,20,Crinoidea,20,6,86,484,66,3.0,1.0,2.0,3.5
paleozoic_marine,marine,10myr,21,Crinoidea,20,7,86,297,79,3.0,1.0,2.0,4.0
paleozoic_marine,marine,10myr,22,Crinoidea,20,9,33,79,41,4.0,1.0,2.0,5.0
paleozoic_marine,marine,10myr,23,Crinoidea,20,6,52,338,71,2.0,1.0,1.5,2.5
paleozoic_marine,marine,10myr,24,Crinoidea,20,10,62,239,71,3.0,1.0,2.0,3.0
paleozoic_marine,marine,10myr,25,Crinoidea,20,12,72,448,151,7.0,1.0,3.5,13.0
paleozoic_marine,marine,10myr,26,Crinoidea,20,8,37,126,47,2.0,1.0,2.0,2.5
paleozoic_marine,marine,10myr,27,Crinoidea,20,12,51,77,34,2.0,1.0,1.5,4.0
paleozoic_marine,marine,10myr,28,Crinoidea,20,14,72,109,40,2.0,1.0,3.0,3.5
paleozoic_marine,marine,10myr,4,Gastropoda,20,9,19,24,5,1.0,1.0,2.0,2.0
paleozoic_marine,marine,10myr,5,Gastropoda,20,24,203,408,41,2.5,2.0,2.5,4.0
paleozoic_marine,marine,10myr,6,Gastropoda,20,30,274,830,56,3.0,3.0,3.0,4.5
paleozoic_marine,marine,10myr,7,Gastropoda,20,39,324,970,85,3.0,2.0,3.0,5.0
paleozoic_marine,marine,10myr,8,Gastropoda,20,31,985,4167,117,5.0,3.0,5.0,10.0
paleozoic_marine,marine,10myr,9,Gastropoda,20,27,455,1183,121,11.0,2.0,4.0,13.0
paleozoic_marine,marine,10myr,10,Gastropoda,20,29,321,960,119,4.0,2.0,4.0,7.0
paleozoic_marine,marine,10myr,11,Gastropoda,20,20,206,1008,151,4.0,2.0,2.0,5.0
paleozoic_marine,marine,10myr,12,Gastropoda,20,22,157,736,179,4.5,1.0,2.5,8.0
paleozoic_marine,marine,10myr,13,Gastropoda,20,29,99,325,103,3.0,1.0,3.0,5.0
paleozoic_marine,marine,10myr,14,Gastropoda,20,14,133,634,138,14.0,1.0,5.0,23.5
paleozoic_marine,marine,10myr,15,Gastropoda,20,18,484,1681,222,12.0,1.0,3.0,14.5
paleozoic_marine,marine,10myr,16,Gastropoda,20,13,80,244,75,4.0,1.0,3.0,7.0
paleozoic_marine,marine,10myr,17,Gastropoda,20,10,50,163,61,3.5,1.0,5.5,9.5
paleozoic_marine,marine,10myr,18,Gastropoda,20,8,90,455,79,10.0,1.0,6.0,18.5
paleozoic_marine,marine,10myr,19,Gastropoda,20,11,177,515,88,21.0,2.0,7.0,49.0
paleozoic_marine,marine,10myr,20,Gastropoda,20,15,241,998,138,10.0,1.0,3.0,11.0
paleozoic_marine,marine,10myr,21,Gastropoda,20,15,127,498,111,5.0,1.0,2.0,10.0
paleozoic_marine,marine,10myr,22,Gastropoda,20,18,263,1556,130,4.5,2.0,2.5,6.0
paleozoic_marine,marine,10myr,23,Gastropoda,20,12,221,1296,105,4.5,1.0,1.0,5.0
paleozoic_marine,marine,10myr,24,Gastropoda,20,24,215,655,120,4.5,1.0,2.5,5.5
paleozoic_marine,marine,10myr,25,Gastropoda,20,25,443,1809,156,3.0,1.0,2.0,7.0
paleozoic_marine,marine,10myr,26,Gastropoda,20,23,207,1070,132,3.0,1.0,2.0,3.0
paleozoic_marine,marine,10myr,27,Gastropoda,20,28,201,777,164,5.5,1.0,3.5,7.0
paleozoic_marine,marine,10myr,28,Gastropoda,20,25,560,1600,160,6.0,1.0,5.0,8.0
paleozoic_marine,marine,10myr,1,Trilobita,20,19,113,236,72,3.0,1.0,2.0,5.0
paleozoic_marine,marine,10myr,2,Trilobita,20,40,948,2803,449,11.0,1.0,9.5,20.5
paleozoic_marine,marine,10myr,3,Trilobita,20,49,1270,4843,529,13.0,1.0,11.0,37.0
paleozoic_marine,marine,10myr,4,Trilobita,20,46,2124,8406,665,10.0,2.0,6.0,20.0
paleozoic_marine,marine,10myr,5,Trilobita,20,35,1428,4535,438,26.0,2.0,9.0,51.0
paleozoic_marine,marine,10myr,6,Trilobita,20,36,1352,4503,389,21.5,2.0,16.5,61.5
paleozoic_marine,marine,10myr,7,Trilobita,20,46,1483,5267,396,17.0,2.0,9.5,34.0
paleozoic_marine,marine,10myr,8,Trilobita,20,43,2450,7843,420,26.0,2.0,16.0,56.0
paleozoic_marine,marine,10myr,9,Trilobita,20,38,1089,3178,292,9.0,2.0,4.5,13.5
paleozoic_marine,marine,10myr,10,Trilobita,20,31,661,2414,202,10.0,2.0,4.0,18.0
paleozoic_marine,marine,10myr,11,Trilobita,20,26,392,1374,157,6.5,2.0,5.0,14.0
paleozoic_marine,marine,10myr,12,Trilobita,20,26,396,1611,185,8.5,2.0,5.5,14.5
paleozoic_marine,marine,10myr,13,Trilobita,20,38,213,1007,212,6.5,1.0,4.0,8.0
paleozoic_marine,marine,10myr,14,Trilobita,20,28,324,1421,224,4.0,1.0,3.0,7.0
paleozoic_marine,marine,10myr,15,Trilobita,20,26,571,990,93,2.5,1.0,3.0,4.0
paleozoic_marine,marine,10myr,16,Trilobita,20,15,127,249,62,3.0,1.0,3.0,7.0
paleozoic_marine,marine,10myr,17,Trilobita,20,13,185,498,70,6.0,1.5,9.0,12.0
paleozoic_marine,marine,10myr,18,Trilobita,20,12,215,684,108,10.0,1.0,10.5,18.5
paleozoic_marine,marine,10myr,19,Trilobita,20,12,125,244,74,5.0,1.0,6.0,11.0
paleozoic_marine,marine,10myr,20,Trilobita,20,13,146,254,58,2.0,1.0,4.0,5.0
paleozoic_marine,marine,10myr,21,Trilobita,20,10,51,52,13,2.0,1.0,3.0,3.0
paleozoic_marine,marine,10myr,22,Trilobita,20,6,55,74,10,3.0,1.5,8.5,9.0
paleozoic_marine,marine,10myr,23,Trilobita,20,5,69,91,9,2.0,1.0,7.0,19.0
paleozoic_marine,marine,10myr,24,Trilobita,20,14,38,49,16,1.0,1.0,3.0,3.0
paleozoic_marine,marine,10myr,25,Trilobita,20,12,73,99,18,1.0,1.0,1.5,1.5
paleozoic_marine,marine,10myr,26,Trilobita,20,8,67,133,20,3.5,1.0,5.5,6.0
paleozoic_marine,marine,10myr,27,Trilobita,20,15,65,97,22,2.0,1.0,3.0,4.0
paleozoic_marine,marine,10myr,28,Trilobita,20,11,64,77,11,1.0,2.0,2.0,3.0
paleozoic_marine,marine,20myr,2,Bivalvia,5,10,24,37,18,2.0,1.0,2.0,4.0
paleozoic_marine,marine,20myr,3,Bivalvia,5,81,363,873,128,2.0,1.0,2.0,4.0
paleozoic_marine,marine,20myr,4,Bivalvia,5,102,956,2719,137,4.0,2.0,2.0,5.0
paleozoic_marine,marine,20myr,5,Bivalvia,5,105,507,1593,155,3.0,2.0,2.0,4.0
paleozoic_marine,marine,20myr,6,Bivalvia,5,90,310,1090,147,4.0,2.0,1.0,5.0
paleozoic_marine,marine,20myr,7,Bivalvia,5,71,1039,3544,141,3.0,2.0,2.0,5.0
paleozoic_marine,marine,20myr,8,Bivalvia,5,48,449,1120,88,3.0,2.0,1.5,5.0
paleozoic_marine,marine,20myr,9,Bivalvia,5,38,161,571,89,3.0,2.0,2.0,4.0
paleozoic_marine,marine,20myr,10,Bivalvia,5,63,480,1537,118,4.0,2.0,2.0,5.0
paleozoic_marine,marine,20myr,11,Bivalvia,5,55,476,1912,132,7.0,2.0,2.0,8.0
paleozoic_marine,marine,20myr,12,Bivalvia,5,123,1143,2618,185,6.0,3.0,3.0,7.0
paleozoic_marine,marine,20myr,13,Bivalvia,5,133,922,2496,201,5.0,2.0,3.0,7.0
paleozoic_marine,marine,20myr,14,Bivalvia,5,94,1350,3828,205,6.0,2.0,4.0,10.5
paleozoic_marine,marine,20myr,0,Brachiopoda,5,51,284,664,44,2.0,2.0,2.0,4.0
paleozoic_marine,marine,20myr,1,Brachiopoda,5,129,1091,2513,157,4.0,2.0,3.0,6.0
paleozoic_marine,marine,20myr,2,Brachiopoda,5,133,1032,2121,214,3.0,1.0,3.0,7.0
paleozoic_marine,marine,20myr,3,Brachiopoda,5,194,2295,7347,494,6.0,2.0,3.0,8.0
paleozoic_marine,marine,20myr,4,Brachiopoda,5,242,6573,27169,686,12.0,3.0,4.0,20.0
paleozoic_marine,marine,20myr,5,Brachiopoda,5,217,2317,14566,529,10.0,3.0,3.0,14.0
paleozoic_marine,marine,20myr,6,Brachiopoda,5,182,1223,8900,586,10.5,2.0,3.0,14.5
paleozoic_marine,marine,20myr,7,Brachiopoda,5,151,2644,13202,523,9.0,2.0,2.0,12.0
paleozoic_marine,marine,20myr,8,Brachiopoda,5,98,1474,6278,347,10.0,2.0,3.5,14.5
paleozoic_marine,marine,20myr,9,Brachiopoda,5,72,730,4556,272,11.0,2.0,2.0,13.0
paleozoic_marine,marine,20myr,10,Brachiopoda,5,102,971,4729,273,6.0,2.0,2.0,7.0
paleozoic_marine,marine,20myr,11,Brachiopoda,5,88,900,4903,263,8.5,2.0,3.0,12.5
paleozoic_marine,marine,20myr,12,Brachiopoda,5,182,3930,16731,611,13.0,3.0,6.0,21.5
paleozoic_marine,marine,20myr,13,Brachiopoda,5,206,3166,16519,590,9.5,2.0,5.5,16.0
paleozoic_marine,marine,20myr,14,Brachiopoda,5,117,3666,18140,465,10.0,2.0,4.0,17.0
paleozoic_marine,marine,20myr,2,Cephalopoda,5,43,251,718,125,5.0,1.0,4.0,9.0
paleozoic_marine,marine,20myr,3,Cephalopoda,5,126,730,1784,253,4.0,2.0,3.0,5.0
paleozoic_marine,marine,20myr,4,Cephalopoda,5,116,808,2752,210,4.0,2.0,2.0,5.0
paleozoic_marine,marine,20myr,5,Cephalopoda,5,84,379,914,150,2.0,2.0,2.0,4.5
paleozoic_marine,marine,20myr,6,Cephalopoda,5,48,171,510,107,2.0,1.0,1.0,2.0
paleozoic_marine,marine,20myr,7,Cephalopoda,5,51,553,1450,153,3.0,2.0,2.0,4.0
paleozoic_marine,marine,20myr,8,Cephalopoda,5,67,844,2412,168,5.0,2.0,2.0,9.0
paleozoic_marine,marine,20myr,9,Cephalopoda,5,48,222,960,120,3.0,2.0,2.0,4.5
paleozoic_marine,marine,20myr,10,Cephalopoda,5,97,932,3650,234,4.0,2.0,3.0,6.0
paleozoic_marine,marine,20myr,11,Cephalopoda,5,50,499,1631,132,3.5,2.0,2.5,4.5
paleozoic_marine,marine,20myr,12,Cephalopoda,5,95,793,2570,207,3.0,2.0,3.0,5.0
paleozoic_marine,marine,20myr,13,Cephalopoda,5,85,429,988,139,3.0,2.0,2.0,4.0
paleozoic_marine,marine,20myr,14,Cephalopoda,5,59,1020,2742,208,4.0,2.0,3.0,9.0
paleozoic_marine,marine,20myr,2,Crinoidea,5,6,9,13,9,1.0,1.0,1.0,2.0
paleozoic_marine,marine,20myr,3,Crinoidea,5,31,57,115,64,1.0,1.0,1.0,1.0
paleozoic_marine,marine,20myr,4,Crinoidea,5,60,828,1999,167,3.0,1.0,2.0,4.5
paleozoic_marine,marine,20myr,5,Crinoidea,5,62,285,1225,177,2.5,2.0,2.0,3.5
paleozoic_marine,marine,20myr,6,Crinoidea,5,55,137,481,141,2.0,1.0,1.0,3.0
paleozoic_marine,marine,20myr,7,Crinoidea,5,34,180,376,106,3.0,1.0,1.0,4.0
paleozoic_marine,marine,20myr,8,Crinoidea,5,20,61,224,69,3.0,1.0,1.5,3.0
paleozoic_marine,marine,20myr,9,Crinoidea,5,25,260,1964,145,5.0,2.0,1.0,8.0
paleozoic_marine,marine,20myr,10,Crinoidea,5,25,172,781,127,3.0,1.0,1.0,4.0
paleozoic_marine,marine,20myr,11,Crinoidea,5,25,85,417,95,3.0,1.0,2.0,4.0
paleozoic_marine,marine,20myr,12,Crinoidea,5,31,134,687,182,5.0,1.0,2.0,5.0
paleozoic_marine,marine,20myr,13,Crinoidea,5,28,88,203,70,1.0,1.0,1.0,2.0
paleozoic_marine,marine,20myr,14,Crinoidea,5,20,72,109,40,2.0,1.0,2.0,3.5
paleozoic_marine,marine,20myr,2,Gastropoda,5,58,222,432,43,2.5,2.0,2.0,3.5
paleozoic_marine,marine,20myr,3,Gastropoda,5,132,598,1800,96,3.0,4.0,2.0,4.5
paleozoic_marine,marine,20myr,4,Gastropoda,5,133,1440,5350,153,5.0,4.0,3.0,8.0
paleozoic_marine,marine,20myr,5,Gastropoda,5,93,527,1968,180,4.0,3.0,2.0,6.0
paleozoic_marine,marine,20myr,6,Gastropoda,5,81,256,1061,210,3.0,1.0,2.0,3.0
paleozoic_marine,marine,20myr,7,Gastropoda,5,54,617,2315,285,3.0,1.0,1.0,3.0
paleozoic_marine,marine,20myr,8,Gastropoda,5,39,130,407,105,3.0,1.0,1.0,3.0
paleozoic_marine,marine,20myr,9,Gastropoda,5,37,267,970,119,6.0,2.0,2.0,7.0
paleozoic_marine,marine,20myr,10,Gastropoda,5,55,368,1496,166,8.0,2.0,2.0,9.0
paleozoic_marine,marine,20myr,11,Gastropoda,5,56,484,2852,152,4.0,2.0,1.0,5.0
paleozoic_marine,marine,20myr,12,Gastropoda,5,83,658,2464,193,3.0,2.0,2.0,3.0
paleozoic_marine,marine,20myr,13,Gastropoda,5,82,408,1847,205,3.0,2.0,2.0,3.0
paleozoic_marine,marine,20myr,14,Gastropoda,5,53,560,1600,160,5.0,2.0,3.0,8.0
paleozoic_marine,marine,20myr,0,Trilobita,5,25,117,245,75,3.0,1.0,2.0,5.0
paleozoic_marine,marine,20myr,1,Trilobita,5,208,2218,7646,854,6.5,2.0,3.0,10.5
paleozoic_marine,marine,20myr,2,Trilobita,5,181,3552,12941,946,10.0,2.0,4.0,15.0
paleozoic_marine,marine,20myr,3,Trilobita,5,212,2835,9770,582,7.0,3.0,4.0,12.0
paleozoic_marine,marine,20myr,4,Trilobita,5,205,3539,11021,512,9.0,3.0,4.0,13.0
paleozoic_marine,marine,20myr,5,Trilobita,5,132,1053,3788,242,5.0,3.0,3.0,6.0
paleozoic_marine,marine,20myr,6,Trilobita,5,121,609,2618,275,4.0,2.0,2.0,6.0
paleozoic_marine,marine,20myr,7,Trilobita,5,90,895,2411,251,3.0,2.0,2.0,4.0
paleozoic_marine,marine,20myr,8,Trilobita,5,50,312,747,111,3.0,2.0,3.0,6.0
paleozoic_marine,marine,20myr,9,Trilobita,5,49,340,928,130,5.0,2.0,2.0,8.0
paleozoic_marine,marine,20myr,10,Trilobita,5,47,197,306,61,1.0,1.0,2.0,2.0
paleozoic_marine,marine,20myr,11,Trilobita,5,22,124,165,16,2.0,1.0,3.0,4.5
paleozoic_marine,marine,20myr,12,Trilobita,5,37,111,148,25,1.0,2.0,1.0,1.0
paleozoic_marine,marine,20myr,13,Trilobita,5,39,132,230,32,1.0,2.0,2.0,2.0
paleozoic_marine,marine,20myr,14,Trilobita,5,16,64,77,11,1.5,2.0,2.0,2.5
paleozoic_marine,marine,20myr,2,Bivalvia,10,9,24,37,18,2.0,1.0,2.0,3.0
paleozoic_marine,marine,20myr,3,Bivalvia,10,48,363,873,128,3.0,1.0,2.0,4.0
paleozoic_marine,marine,20myr,4,Bivalvia,10,69,956,2719,137,4.0,2.0,2.0,5.0
paleozoic_marine,marine,20myr,5,Bivalvia,10,69,507,1593,155,3.0,2.0,3.0,5.0
paleozoic_marine,marine,20myr,6,Bivalvia,10,64,310,1090,147,6.0,2.0,2.0,7.5
paleozoic_marine,marine,20myr,7,Bivalvia,10,46,1039,3544,141,5.5,2.0,3.0,8.0
paleozoic_marine,marine,20myr,8,Bivalvia,10,30,449,1120,88,5.0,2.0,2.5,6.5
paleozoic_marine,marine,20myr,9,Bivalvia,10,23,161,571,89,3.0,2.0,3.0,4.0
paleozoic_marine,marine,20myr,10,Bivalvia,10,41,480,1537,118,7.0,2.0,5.0,10.0
paleozoic_marine,marine,20myr,11,Bivalvia,10,41,476,1912,132,6.0,2.0,2.0,9.0
paleozoic_marine,marine,20myr,12,Bivalvia,10,85,1143,2618,185,4.0,2.0,2.0,6.0
paleozoic_marine,marine,20myr,13,Bivalvia,10,77,922,2496,201,7.0,2.0,4.0,9.0
paleozoic_marine,marine,20myr,14,Bivalvia,10,61,1350,3828,205,10.0,2.0,7.0,14.0
paleozoic_marine,marine,20myr,0,Brachiopoda,10,40,284,664,44,2.0,2.0,2.0,4.0
paleozoic_marine,marine,20myr,1,Brachiopoda,10,83,1091,2513,157,5.0,2.0,4.0,7.0
paleozoic_marine,marine,20myr,2,Brachiopoda,10,74,1032,2121,214,5.0,1.0,4.0,13.0
paleozoic_marine,marine,20myr,3,Brachiopoda,10,104,2295,7347,494,8.0,2.0,5.5,13.0
paleozoic_marine,marine,20myr,4,Brachiopoda,10,120,6573,27169,686,17.0,2.0,7.0,31.0
paleozoic_marine,marine,20myr,5,Brachiopoda,10,119,2317,14566,529,10.0,3.0,4.0,16.0
paleozoic_marine,marine,20myr,6,Brachiopoda,10,108,1223,8900,586,14.0,2.0,4.0,24.0
paleozoic_marine,marine,20myr,7,Brachiopoda,10,88,2644,13202,523,10.5,2.0,4.0,15.0
paleozoic_marine,marine,20myr,8,Brachiopoda,10,55,1474,6278,347,13.0,2.0,6.0,28.0
paleozoic_marine,marine,20myr,9,Brachiopoda,10,46,730,4556,272,10.0,2.0,3.0,12.5
paleozoic_marine,marine,20myr,10,Brachiopoda,10,69,971,4729,273,7.0,2.0,2.0,8.0
paleozoic_marine,marine,20myr,11,Brachiopoda,10,59,900,4903,263,9.0,2.0,4.0,12.0
paleozoic_marine,marine,20myr,12,Brachiopoda,10,103,3930,16731,611,18.0,3.0,9.0,33.0
paleozoic_marine,marine,20myr,13,Brachiopoda,10,108,3166,16519,590,15.0,2.0,8.5,30.5
paleozoic_marine,marine,20myr,14,Brachiopoda,10,66,3666,18140,465,15.5,2.0,12.0,38.5
paleozoic_marine,marine,20myr,2,Cephalopoda,10,31,251,718,125,5.0,1.0,3.0,5.0
paleozoic_marine,marine,20myr,3,Cephalopoda,10,65,730,1784,253,6.0,2.0,4.0,8.0
paleozoic_marine,marine,20myr,4,Cephalopoda,10,64,808,2752,210,7.0,2.0,3.0,11.5
paleozoic_marine,marine,20myr,5,Cephalopoda,10,62,379,914,150,3.0,1.0,2.0,4.0
paleozoic_marine,marine,20myr,6,Cephalopoda,10,36,171,510,107,2.0,1.0,2.0,4.0
paleozoic_marine,marine,20myr,7,Cephalopoda,10,36,553,1450,153,4.5,1.0,2.5,7.0
paleozoic_marine,marine,20myr,8,Cephalopoda,10,42,844,2412,168,8.5,2.0,4.5,16.0
paleozoic_marine,marine,20myr,9,Cephalopoda,10,31,222,960,120,5.0,2.0,3.0,8.0
paleozoic_marine,marine,20myr,10,Cephalopoda,10,54,932,3650,234,9.0,2.0,7.0,16.0
paleozoic_marine,marine,20myr,11,Cephalopoda,10,34,499,1631,132,3.5,2.0,2.0,4.0
paleozoic_marine,marine,20myr,12,Cephalopoda,10,55,793,2570,207,3.0,2.0,3.0,7.0
paleozoic_marine,marine,20myr,13,Cephalopoda,10,60,429,988,139,4.0,2.0,3.0,5.0
paleozoic_marine,marine,20myr,14,Cephalopoda,10,41,1020,2742,208,6.0,2.0,5.0,12.0
paleozoic_marine,marine,20myr,2,Crinoidea,10,5,9,13,9,1.0,1.0,1.0,1.0
paleozoic_marine,marine,20myr,3,Crinoidea,10,22,57,115,64,2.0,1.0,1.5,2.0
paleozoic_marine,marine,20myr,4,Crinoidea,10,33,828,1999,167,4.0,1.0,3.0,7.0
paleozoic_marine,marine,20myr,5,Crinoidea,10,42,285,1225,177,2.5,1.0,2.0,4.0
paleozoic_marine,marine,20myr,6,Crinoidea,10,44,137,481,141,4.0,1.0,2.0,4.5
paleozoic_marine,marine,20myr,7,Crinoidea,10,23,180,376,106,4.0,1.0,3.0,5.0
paleozoic_marine,marine,20myr,8,Crinoidea,10,15,61,224,69,4.0,1.0,2.0,6.0
paleozoic_marine,marine,20myr,9,Crinoidea,10,15,260,1964,145,12.0,1.0,4.0,19.0
paleozoic_marine,marine,20myr,10,Crinoidea,10,18,172,781,127,4.5,1.0,1.0,4.5
paleozoic_marine,marine,20myr,11,Crinoidea,10,18,85,417,95,3.5,1.0,2.5,4.0
paleozoic_marine,marine,20myr,12,Crinoidea,10,25,134,687,182,4.0,1.0,2.0,6.0
paleozoic_marine,marine,20myr,13,Crinoidea,10,21,88,203,70,2.0,1.0,1.0,3.0
paleozoic_marine,marine,20myr,14,Crinoidea,10,15,72,109,40,2.0,1.0,3.0,4.0
paleozoic_marine,marine,20myr,2,Gastropoda,10,37,222,432,43,3.0,2.0,2.0,4.0
paleozoic_marine,marine,20myr,3,Gastropoda,10,76,598,1800,96,4.0,4.0,3.0,6.0
paleozoic_marine,marine,20myr,4,Gastropoda,10,82,1440,5350,153,5.0,4.0,3.0,8.0
paleozoic_marine,marine,20myr,5,Gastropoda,10,63,527,1968,180,5.0,3.0,3.0,7.0
paleozoic_marine,marine,20myr,6,Gastropoda,10,59,256,1061,210,3.0,1.0,2.0,4.0
paleozoic_marine,marine,20myr,7,Gastropoda,10,35,617,2315,285,3.0,1.0,2.0,3.0
paleozoic_marine,marine,20myr,8,Gastropoda,10,25,130,407,105,4.0,1.0,2.0,5.0
paleozoic_marine,marine,20myr,9,Gastropoda,10,22,267,970,119,8.0,1.0,4.5,11.0
paleozoic_marine,marine,20myr,10,Gastropoda,10,37,368,1496,166,9.0,2.0,2.0,11.0
paleozoic_marine,marine,20myr,11,Gastropoda,10,38,484,2852,152,3.5,2.0,2.0,4.5
paleozoic_marine,marine,20myr,12,Gastropoda,10,55,658,2464,193,4.0,2.0,1.0,5.0
paleozoic_marine,marine,20myr,13,Gastropoda,10,52,408,1847,205,4.5,2.0,3.0,6.0
paleozoic_marine,marine,20myr,14,Gastropoda,10,39,560,1600,160,5.0,2.0,4.0,8.0
paleozoic_marine,marine,20myr,0,Trilobita,10,24,117,245,75,3.0,1.0,2.0,4.5
paleozoic_marine,marine,20myr,1,Trilobita,10,121,2218,7646,854,10.0,1.0,4.0,17.0
paleozoic_marine,marine,20myr,2,Trilobita,10,99,3552,12941,946,10.0,2.0,5.0,18.0
paleozoic_marine,marine,20myr,3,Trilobita,10,115,2835,9770,582,9.0,2.0,5.0,13.0
paleozoic_marine,marine,20myr,4,Trilobita,10,103,3539,11021,512,13.0,3.0,7.0,23.0
paleozoic_marine,marine,20myr,5,Trilobita,10,84,1053,3788,242,6.5,2.0,3.5,9.5
paleozoic_marine,marine,20myr,6,Trilobita,10,75,609,2618,275,6.0,2.0,3.0,8.0
paleozoic_marine,marine,20myr,7,Trilobita,10,56,895,2411,251,3.0,2.0,2.0,5.0
paleozoic_marine,marine,20myr,8,Trilobita,10,33,312,747,111,3.0,2.0,4.0,7.0
paleozoic_marine,marine,20myr,9,Trilobita,10,28,340,928,130,9.0,2.0,7.0,16.5
paleozoic_marine,marine,20myr,10,Trilobita,10,30,197,306,61,2.0,1.0,3.0,4.0
paleozoic_marine,marine,20myr,11,Trilobita,10,13,124,165,16,3.0,1.0,6.0,7.0
paleozoic_marine,marine,20myr,12,Trilobita,10,33,111,148,25,1.0,2.0,1.0,2.0
paleozoic_marine,marine,20myr,13,Trilobita,10,26,132,230,32,2.0,2.0,4.0,4.5
paleozoic_marine,marine,20myr,14,Trilobita,10,14,64,77,11,2.0,2.0,2.0,3.0
paleozoic_marine,marine,20myr,2,Bivalvia,20,9,24,37,18,2.0,1.0,2.0,4.0
paleozoic_marine,marine,20myr,3,Bivalvia,20,31,363,873,128,8.0,1.0,5.0,13.0
paleozoic_marine,marine,20myr,4,Bivalvia,20,36,956,2719,137,3.0,2.0,3.0,5.5
paleozoic_marine,marine,20myr,5,Bivalvia,20,39,507,1593,155,7.0,2.0,3.0,10.0
paleozoic_marine,marine,20myr,6,Bivalvia,20,38,310,1090,147,11.5,2.0,3.5,18.5
paleozoic_marine,marine,20myr,7,Bivalvia,20,29,1039,3544,141,8.0,2.0,3.0,14.0
paleozoic_marine,marine,20myr,8,Bivalvia,20,18,449,1120,88,7.5,2.0,4.5,8.5
paleozoic_marine,marine,20myr,9,Bivalvia,20,17,161,571,89,12.0,2.0,5.0,22.0
paleozoic_marine,marine,20myr,10,Bivalvia,20,21,480,1537,118,8.0,2.0,7.0,13.0
paleozoic_marine,marine,20myr,11,Bivalvia,20,29,476,1912,132,6.0,2.0,2.0,6.0
