system,realm,geological_period,clade,taxonomic_level,spatial_resolution,n_sites,n_collections,n_occurrences,gamma,median_alpha,pool_fraction,sampling_fraction,temporal_aggregation,beta_metric,beta_value,distance_decay_model,distance_decay_slope,replicate,analysis_version,time_bin,time_start_ma,time_end_ma,duration_myr
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,60,,,364,10.5,1.0,1.0,stage2,jaccard,0.9389646230288233,ols_jaccard_km,5.170119862309903e-06,0,paleo_v1,Sheinwoodian+Homerian,432.9,426.7,6.199999999999989
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,60,,,364,10.5,1.0,1.0,stage2,sorensen,0.8954260103878778,ols_jaccard_km,,0,paleo_v1,Sheinwoodian+Homerian,432.9,426.7,6.199999999999989
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,60,,,364,10.5,1.0,1.0,stage2,turnover,0.7348361867999891,ols_jaccard_km,,0,paleo_v1,Sheinwoodian+Homerian,432.9,426.7,6.199999999999989
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,60,,,364,10.5,1.0,1.0,stage2,nestedness,0.16058982358788873,ols_jaccard_km,,0,paleo_v1,Sheinwoodian+Homerian,432.9,426.7,6.199999999999989
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,59,,,113,5.0,1.0,1.0,stage2,jaccard,0.9557314295034942,ols_jaccard_km,2.713918155512346e-06,0,paleo_v1,Stage 3+Stage 4,521.0,506.5,14.5
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,59,,,113,5.0,1.0,1.0,stage2,sorensen,0.9245275899735721,ols_jaccard_km,,0,paleo_v1,Stage 3+Stage 4,521.0,506.5,14.5
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,59,,,113,5.0,1.0,1.0,stage2,turnover,0.8433734780946321,ols_jaccard_km,,0,paleo_v1,Stage 3+Stage 4,521.0,506.5,14.5
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,59,,,113,5.0,1.0,1.0,stage2,nestedness,0.08115411187893974,ols_jaccard_km,,0,paleo_v1,Stage 3+Stage 4,521.0,506.5,14.5
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,69,,,271,7.0,1.0,1.0,stage2,jaccard,0.9544868787957413,ols_jaccard_km,2.637476791611694e-06,0,paleo_v1,Tremadocian+Floian,486.85,471.3,15.550000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,69,,,271,7.0,1.0,1.0,stage2,sorensen,0.9205487476155797,ols_jaccard_km,,0,paleo_v1,Tremadocian+Floian,486.85,471.3,15.550000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,69,,,271,7.0,1.0,1.0,stage2,turnover,0.8146521400258886,ols_jaccard_km,,0,paleo_v1,Tremadocian+Floian,486.85,471.3,15.550000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,69,,,271,7.0,1.0,1.0,stage2,nestedness,0.10589660758969098,ols_jaccard_km,,0,paleo_v1,Tremadocian+Floian,486.85,471.3,15.550000000000011
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,62,,,265,9.0,1.0,1.0,stage2,jaccard,0.9432220815924535,ols_jaccard_km,4.488997174606237e-06,0,paleo_v1,Visean+Serpukhovian,346.7,323.4,23.30000000000001
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,62,,,265,9.0,1.0,1.0,stage2,sorensen,0.9038873454610549,ols_jaccard_km,,0,paleo_v1,Visean+Serpukhovian,346.7,323.4,23.30000000000001
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,62,,,265,9.0,1.0,1.0,stage2,turnover,0.7335804951177847,ols_jaccard_km,,0,paleo_v1,Visean+Serpukhovian,346.7,323.4,23.30000000000001
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,62,,,265,9.0,1.0,1.0,stage2,nestedness,0.17030685034327012,ols_jaccard_km,,0,paleo_v1,Visean+Serpukhovian,346.7,323.4,23.30000000000001
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,45,,,88,4.0,1.0,1.0,stage2,jaccard,0.9370064465005724,ols_jaccard_km,3.5229580241383613e-06,0,paleo_v1,Wuliuan+Drumian,506.5,500.5,6.0
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,45,,,88,4.0,1.0,1.0,stage2,sorensen,0.8987262709517244,ols_jaccard_km,,0,paleo_v1,Wuliuan+Drumian,506.5,500.5,6.0
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,45,,,88,4.0,1.0,1.0,stage2,turnover,0.7839244257426076,ols_jaccard_km,,0,paleo_v1,Wuliuan+Drumian,506.5,500.5,6.0
paleozoic_marine,marine,Paleozoic,Brachiopoda,genus,10,45,,,88,4.0,1.0,1.0,stage2,nestedness,0.11480184520911689,ols_jaccard_km,,0,paleo_v1,Wuliuan+Drumian,506.5,500.5,6.0
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,26,,,94,2.0,1.0,1.0,stage2,jaccard,0.9500791732857736,ols_jaccard_km,6.1419466479031674e-06,0,paleo_v1,Aeronian+Telychian,440.5,432.9,7.600000000000023
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,26,,,94,2.0,1.0,1.0,stage2,sorensen,0.9205369468857351,ols_jaccard_km,,0,paleo_v1,Aeronian+Telychian,440.5,432.9,7.600000000000023
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,26,,,94,2.0,1.0,1.0,stage2,turnover,0.7865215169445939,ols_jaccard_km,,0,paleo_v1,Aeronian+Telychian,440.5,432.9,7.600000000000023
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,26,,,94,2.0,1.0,1.0,stage2,nestedness,0.13401542994114107,ols_jaccard_km,,0,paleo_v1,Aeronian+Telychian,440.5,432.9,7.600000000000023
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,48,,,171,3.0,1.0,1.0,stage2,jaccard,0.9572796643735061,ols_jaccard_km,4.179782919000856e-06,0,paleo_v1,Artinskian+Kungurian,290.1,274.4,15.700000000000044
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,48,,,171,3.0,1.0,1.0,stage2,sorensen,0.9273732006073405,ols_jaccard_km,,0,paleo_v1,Artinskian+Kungurian,290.1,274.4,15.700000000000044
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,48,,,171,3.0,1.0,1.0,stage2,turnover,0.7982019921949001,ols_jaccard_km,,0,paleo_v1,Artinskian+Kungurian,290.1,274.4,15.700000000000044
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,48,,,171,3.0,1.0,1.0,stage2,nestedness,0.1291712084124405,ols_jaccard_km,,0,paleo_v1,Artinskian+Kungurian,290.1,274.4,15.700000000000044
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,30,,,99,4.0,1.0,1.0,stage2,jaccard,0.9422082426881734,ols_jaccard_km,1.2069045674077036e-06,0,paleo_v1,Asselian+Sakmarian,298.9,290.1,8.799999999999955
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,30,,,99,4.0,1.0,1.0,stage2,sorensen,0.9046184821400924,ols_jaccard_km,,0,paleo_v1,Asselian+Sakmarian,298.9,290.1,8.799999999999955
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,30,,,99,4.0,1.0,1.0,stage2,turnover,0.7342265705771454,ols_jaccard_km,,0,paleo_v1,Asselian+Sakmarian,298.9,290.1,8.799999999999955
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,30,,,99,4.0,1.0,1.0,stage2,nestedness,0.17039191156294708,ols_jaccard_km,,0,paleo_v1,Asselian+Sakmarian,298.9,290.1,8.799999999999955
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,34,,,147,6.0,1.0,1.0,stage2,jaccard,0.9573942349262351,ols_jaccard_km,4.521619757658529e-06,0,paleo_v1,Bashkirian+Moscovian,323.4,307.0,16.399999999999977
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,34,,,147,6.0,1.0,1.0,stage2,sorensen,0.9269530832374625,ols_jaccard_km,,0,paleo_v1,Bashkirian+Moscovian,323.4,307.0,16.399999999999977
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,34,,,147,6.0,1.0,1.0,stage2,turnover,0.8206627857121127,ols_jaccard_km,,0,paleo_v1,Bashkirian+Moscovian,323.4,307.0,16.399999999999977
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,34,,,147,6.0,1.0,1.0,stage2,nestedness,0.10629029752534971,ols_jaccard_km,,0,paleo_v1,Bashkirian+Moscovian,323.4,307.0,16.399999999999977
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,40,,,171,4.5,1.0,1.0,stage2,jaccard,0.9567872136854026,ols_jaccard_km,2.0045209583479184e-06,0,paleo_v1,Capitanian+Wuchiapingian,264.28,254.14,10.139999999999986
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,40,,,171,4.5,1.0,1.0,stage2,sorensen,0.9271167658401368,ols_jaccard_km,,0,paleo_v1,Capitanian+Wuchiapingian,264.28,254.14,10.139999999999986
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,40,,,171,4.5,1.0,1.0,stage2,turnover,0.8120424466723535,ols_jaccard_km,,0,paleo_v1,Capitanian+Wuchiapingian,264.28,254.14,10.139999999999986
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,40,,,171,4.5,1.0,1.0,stage2,nestedness,0.11507431916778343,ols_jaccard_km,,0,paleo_v1,Capitanian+Wuchiapingian,264.28,254.14,10.139999999999986
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,22,,,128,8.5,1.0,1.0,stage2,jaccard,0.9445105565222185,ols_jaccard_km,1.3356759578711741e-05,0,paleo_v1,Changhsingian,254.14,251.902,2.2379999999999995
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,22,,,128,8.5,1.0,1.0,stage2,sorensen,0.9066506621522581,ols_jaccard_km,,0,paleo_v1,Changhsingian,254.14,251.902,2.2379999999999995
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,22,,,128,8.5,1.0,1.0,stage2,turnover,0.771400758593882,ols_jaccard_km,,0,paleo_v1,Changhsingian,254.14,251.902,2.2379999999999995
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,22,,,128,8.5,1.0,1.0,stage2,nestedness,0.135249903558376,ols_jaccard_km,,0,paleo_v1,Changhsingian,254.14,251.902,2.2379999999999995
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,48,,,159,4.5,1.0,1.0,stage2,jaccard,0.9619205007654248,ols_jaccard_km,2.7471470811246463e-06,0,paleo_v1,Dapingian+Darriwilian,471.3,458.2,13.100000000000025
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,48,,,159,4.5,1.0,1.0,stage2,sorensen,0.9348659310011866,ols_jaccard_km,,0,paleo_v1,Dapingian+Darriwilian,471.3,458.2,13.100000000000025
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,48,,,159,4.5,1.0,1.0,stage2,turnover,0.8536041842279631,ols_jaccard_km,,0,paleo_v1,Dapingian+Darriwilian,471.3,458.2,13.100000000000025
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,48,,,159,4.5,1.0,1.0,stage2,nestedness,0.08126174677322331,ols_jaccard_km,,0,paleo_v1,Dapingian+Darriwilian,471.3,458.2,13.100000000000025
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,40,,,120,3.0,1.0,1.0,stage2,jaccard,0.9351756509829112,ols_jaccard_km,5.431384899323198e-06,0,paleo_v1,Emsian+Eifelian,410.62,387.95,22.670000000000016
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,40,,,120,3.0,1.0,1.0,stage2,sorensen,0.8995652231255344,ols_jaccard_km,,0,paleo_v1,Emsian+Eifelian,410.62,387.95,22.670000000000016
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,40,,,120,3.0,1.0,1.0,stage2,turnover,0.7536660623533533,ols_jaccard_km,,0,paleo_v1,Emsian+Eifelian,410.62,387.95,22.670000000000016
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,40,,,120,3.0,1.0,1.0,stage2,nestedness,0.14589916077218115,ols_jaccard_km,,0,paleo_v1,Emsian+Eifelian,410.62,387.95,22.670000000000016
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,43,,,210,10.0,1.0,1.0,stage2,jaccard,0.944758983947777,ols_jaccard_km,2.2226892855755795e-06,0,paleo_v1,Famennian+Tournaisian,372.15,346.7,25.44999999999999
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,43,,,210,10.0,1.0,1.0,stage2,sorensen,0.9053247440965135,ols_jaccard_km,,0,paleo_v1,Famennian+Tournaisian,372.15,346.7,25.44999999999999
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,43,,,210,10.0,1.0,1.0,stage2,turnover,0.784735777525483,ols_jaccard_km,,0,paleo_v1,Famennian+Tournaisian,372.15,346.7,25.44999999999999
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,43,,,210,10.0,1.0,1.0,stage2,nestedness,0.12058896657103037,ols_jaccard_km,,0,paleo_v1,Famennian+Tournaisian,372.15,346.7,25.44999999999999
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,31,,,109,3.0,1.0,1.0,stage2,jaccard,0.9286845981078153,ols_jaccard_km,4.014882285806954e-06,0,paleo_v1,Givetian+Frasnian,387.95,372.15,15.800000000000011
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,31,,,109,3.0,1.0,1.0,stage2,sorensen,0.888743437805768,ols_jaccard_km,,0,paleo_v1,Givetian+Frasnian,387.95,372.15,15.800000000000011
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,31,,,109,3.0,1.0,1.0,stage2,turnover,0.6865874294227436,ols_jaccard_km,,0,paleo_v1,Givetian+Frasnian,387.95,372.15,15.800000000000011
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,31,,,109,3.0,1.0,1.0,stage2,nestedness,0.2021560083830245,ols_jaccard_km,,0,paleo_v1,Givetian+Frasnian,387.95,372.15,15.800000000000011
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,19,,,58,4.0,1.0,1.0,stage2,jaccard,0.9146322870315247,ols_jaccard_km,6.455177958418591e-06,0,paleo_v1,Gorstian+Ludfordian,426.7,422.7,4.0
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,19,,,58,4.0,1.0,1.0,stage2,sorensen,0.8704423032156583,ols_jaccard_km,,0,paleo_v1,Gorstian+Ludfordian,426.7,422.7,4.0
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,19,,,58,4.0,1.0,1.0,stage2,turnover,0.7104716920506394,ols_jaccard_km,,0,paleo_v1,Gorstian+Ludfordian,426.7,422.7,4.0
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,19,,,58,4.0,1.0,1.0,stage2,nestedness,0.15997061116501898,ols_jaccard_km,,0,paleo_v1,Gorstian+Ludfordian,426.7,422.7,4.0
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,9,,,38,3.0,1.0,1.0,stage2,jaccard,0.9882605820105819,ols_jaccard_km,1.1618283433405911e-06,0,paleo_v1,Hirnantian+Rhuddanian,445.2,440.5,4.699999999999989
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,9,,,38,3.0,1.0,1.0,stage2,sorensen,0.9823232323232323,ols_jaccard_km,,0,paleo_v1,Hirnantian+Rhuddanian,445.2,440.5,4.699999999999989
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,9,,,38,3.0,1.0,1.0,stage2,turnover,0.9675925925925927,ols_jaccard_km,,0,paleo_v1,Hirnantian+Rhuddanian,445.2,440.5,4.699999999999989
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,9,,,38,3.0,1.0,1.0,stage2,nestedness,0.01473063973063973,ols_jaccard_km,,0,paleo_v1,Hirnantian+Rhuddanian,445.2,440.5,4.699999999999989
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,16,,,84,6.5,1.0,1.0,stage2,jaccard,0.9344439141456493,ols_jaccard_km,5.919547048475908e-06,0,paleo_v1,Kasimovian+Gzhelian,307.0,298.9,8.100000000000023
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,16,,,84,6.5,1.0,1.0,stage2,sorensen,0.8916799796208411,ols_jaccard_km,,0,paleo_v1,Kasimovian+Gzhelian,307.0,298.9,8.100000000000023
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,16,,,84,6.5,1.0,1.0,stage2,turnover,0.6777950117012618,ols_jaccard_km,,0,paleo_v1,Kasimovian+Gzhelian,307.0,298.9,8.100000000000023
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,16,,,84,6.5,1.0,1.0,stage2,nestedness,0.2138849679195795,ols_jaccard_km,,0,paleo_v1,Kasimovian+Gzhelian,307.0,298.9,8.100000000000023
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,16,,,53,2.0,1.0,1.0,stage2,jaccard,0.9198764181350465,ols_jaccard_km,8.151672759892028e-06,0,paleo_v1,Lochkovian+Pragian,419.62,410.62,9.0
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,16,,,53,2.0,1.0,1.0,stage2,sorensen,0.8865975258322727,ols_jaccard_km,,0,paleo_v1,Lochkovian+Pragian,419.62,410.62,9.0
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,16,,,53,2.0,1.0,1.0,stage2,turnover,0.7359375,ols_jaccard_km,,0,paleo_v1,Lochkovian+Pragian,419.62,410.62,9.0
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,16,,,53,2.0,1.0,1.0,stage2,nestedness,0.1506600258322728,ols_jaccard_km,,0,paleo_v1,Lochkovian+Pragian,419.62,410.62,9.0
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,49,,,126,3.0,1.0,1.0,stage2,jaccard,0.9614260943064084,ols_jaccard_km,1.9055560569238733e-06,0,paleo_v1,Roadian+Wordian,274.4,264.28,10.120000000000005
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,49,,,126,3.0,1.0,1.0,stage2,sorensen,0.9367693569982501,ols_jaccard_km,,0,paleo_v1,Roadian+Wordian,274.4,264.28,10.120000000000005
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,49,,,126,3.0,1.0,1.0,stage2,turnover,0.8503823080667949,ols_jaccard_km,,0,paleo_v1,Roadian+Wordian,274.4,264.28,10.120000000000005
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,49,,,126,3.0,1.0,1.0,stage2,nestedness,0.08638704893145527,ols_jaccard_km,,0,paleo_v1,Roadian+Wordian,274.4,264.28,10.120000000000005
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,60,,,190,7.5,1.0,1.0,stage2,jaccard,0.9409709315222384,ols_jaccard_km,7.067470586467318e-06,0,paleo_v1,Sandbian+Katian,458.2,445.2,13.0
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,60,,,190,7.5,1.0,1.0,stage2,sorensen,0.9062962844896054,ols_jaccard_km,,0,paleo_v1,Sandbian+Katian,458.2,445.2,13.0
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,60,,,190,7.5,1.0,1.0,stage2,turnover,0.7476747691588589,ols_jaccard_km,,0,paleo_v1,Sandbian+Katian,458.2,445.2,13.0
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,60,,,190,7.5,1.0,1.0,stage2,nestedness,0.15862151533074642,ols_jaccard_km,,0,paleo_v1,Sandbian+Katian,458.2,445.2,13.0
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,29,,,54,2.0,1.0,1.0,stage2,jaccard,0.944996291723785,ols_jaccard_km,4.908904516914705e-06,0,paleo_v1,Sheinwoodian+Homerian,432.9,426.7,6.199999999999989
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,29,,,54,2.0,1.0,1.0,stage2,sorensen,0.9160790666876808,ols_jaccard_km,,0,paleo_v1,Sheinwoodian+Homerian,432.9,426.7,6.199999999999989
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,29,,,54,2.0,1.0,1.0,stage2,turnover,0.7977795193312435,ols_jaccard_km,,0,paleo_v1,Sheinwoodian+Homerian,432.9,426.7,6.199999999999989
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,29,,,54,2.0,1.0,1.0,stage2,nestedness,0.11829954735643726,ols_jaccard_km,,0,paleo_v1,Sheinwoodian+Homerian,432.9,426.7,6.199999999999989
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,51,,,198,5.0,1.0,1.0,stage2,jaccard,0.964945421755158,ols_jaccard_km,3.822632670962329e-06,0,paleo_v1,Tremadocian+Floian,486.85,471.3,15.550000000000011
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,51,,,198,5.0,1.0,1.0,stage2,sorensen,0.9408170101772049,ols_jaccard_km,,0,paleo_v1,Tremadocian+Floian,486.85,471.3,15.550000000000011
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,51,,,198,5.0,1.0,1.0,stage2,turnover,0.8493088810971167,ols_jaccard_km,,0,paleo_v1,Tremadocian+Floian,486.85,471.3,15.550000000000011
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,51,,,198,5.0,1.0,1.0,stage2,nestedness,0.09150812908008836,ols_jaccard_km,,0,paleo_v1,Tremadocian+Floian,486.85,471.3,15.550000000000011
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,47,,,185,9.0,1.0,1.0,stage2,jaccard,0.9555969448659978,ols_jaccard_km,2.522347726182651e-06,0,paleo_v1,Visean+Serpukhovian,346.7,323.4,23.30000000000001
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,47,,,185,9.0,1.0,1.0,stage2,sorensen,0.922507845940302,ols_jaccard_km,,0,paleo_v1,Visean+Serpukhovian,346.7,323.4,23.30000000000001
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,47,,,185,9.0,1.0,1.0,stage2,turnover,0.8145412184629935,ols_jaccard_km,,0,paleo_v1,Visean+Serpukhovian,346.7,323.4,23.30000000000001
paleozoic_marine,marine,Paleozoic,Cephalopoda,genus,10,47,,,185,9.0,1.0,1.0,stage2,nestedness,0.10796662747730847,ols_jaccard_km,,0,paleo_v1,Visean+Serpukhovian,346.7,323.4,23.30000000000001
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,13,,,109,4.0,1.0,1.0,stage2,jaccard,0.9642306605216583,ols_jaccard_km,3.2146696623029856e-06,0,paleo_v1,Aeronian+Telychian,440.5,432.9,7.600000000000023
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,13,,,109,4.0,1.0,1.0,stage2,sorensen,0.9385457976703694,ols_jaccard_km,,0,paleo_v1,Aeronian+Telychian,440.5,432.9,7.600000000000023
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,13,,,109,4.0,1.0,1.0,stage2,turnover,0.8320462285763289,ols_jaccard_km,,0,paleo_v1,Aeronian+Telychian,440.5,432.9,7.600000000000023
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,13,,,109,4.0,1.0,1.0,stage2,nestedness,0.10649956909404032,ols_jaccard_km,,0,paleo_v1,Aeronian+Telychian,440.5,432.9,7.600000000000023
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,19,,,152,6.0,1.0,1.0,stage2,jaccard,0.9549508524601221,ols_jaccard_km,8.9046896178979e-06,0,paleo_v1,Artinskian+Kungurian,290.1,274.4,15.700000000000044
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,19,,,152,6.0,1.0,1.0,stage2,sorensen,0.9362472666205763,ols_jaccard_km,,0,paleo_v1,Artinskian+Kungurian,290.1,274.4,15.700000000000044
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,19,,,152,6.0,1.0,1.0,stage2,turnover,0.8426190964741286,ols_jaccard_km,,0,paleo_v1,Artinskian+Kungurian,290.1,274.4,15.700000000000044
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,19,,,152,6.0,1.0,1.0,stage2,nestedness,0.09362817014644774,ols_jaccard_km,,0,paleo_v1,Artinskian+Kungurian,290.1,274.4,15.700000000000044
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,10,,,71,3.0,1.0,1.0,stage2,jaccard,0.9928433949585681,ols_jaccard_km,-2.3498080766649745e-07,0,paleo_v1,Asselian+Sakmarian,298.9,290.1,8.799999999999955
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,10,,,71,3.0,1.0,1.0,stage2,sorensen,0.9864140330806997,ols_jaccard_km,,0,paleo_v1,Asselian+Sakmarian,298.9,290.1,8.799999999999955
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,10,,,71,3.0,1.0,1.0,stage2,turnover,0.9415637860082305,ols_jaccard_km,,0,paleo_v1,Asselian+Sakmarian,298.9,290.1,8.799999999999955
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,10,,,71,3.0,1.0,1.0,stage2,nestedness,0.04485024707246929,ols_jaccard_km,,0,paleo_v1,Asselian+Sakmarian,298.9,290.1,8.799999999999955
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,16,,,91,4.0,1.0,1.0,stage2,jaccard,0.9718058816979368,ols_jaccard_km,6.735859382952049e-06,0,paleo_v1,Bashkirian+Moscovian,323.4,307.0,16.399999999999977
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,16,,,91,4.0,1.0,1.0,stage2,sorensen,0.9551815138205375,ols_jaccard_km,,0,paleo_v1,Bashkirian+Moscovian,323.4,307.0,16.399999999999977
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,16,,,91,4.0,1.0,1.0,stage2,turnover,0.8843565462315462,ols_jaccard_km,,0,paleo_v1,Bashkirian+Moscovian,323.4,307.0,16.399999999999977
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,16,,,91,4.0,1.0,1.0,stage2,nestedness,0.07082496758899123,ols_jaccard_km,,0,paleo_v1,Bashkirian+Moscovian,323.4,307.0,16.399999999999977
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,19,,,52,2.0,1.0,1.0,stage2,jaccard,0.9594630954796073,ols_jaccard_km,4.829319959241571e-06,0,paleo_v1,Capitanian+Wuchiapingian,264.28,254.14,10.139999999999986
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,19,,,52,2.0,1.0,1.0,stage2,sorensen,0.944077234569004,ols_jaccard_km,,0,paleo_v1,Capitanian+Wuchiapingian,264.28,254.14,10.139999999999986
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,19,,,52,2.0,1.0,1.0,stage2,turnover,0.8981856350277403,ols_jaccard_km,,0,paleo_v1,Capitanian+Wuchiapingian,264.28,254.14,10.139999999999986
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,19,,,52,2.0,1.0,1.0,stage2,nestedness,0.04589159954126363,ols_jaccard_km,,0,paleo_v1,Capitanian+Wuchiapingian,264.28,254.14,10.139999999999986
paleozoic_marine,marine,Paleozoic,Crinoidea,genus,10,19,,,55,1.0,1.0,1.0,stage2,jaccard,0.9702862691666938,ols_jaccard_km,8.881202532925201e-06,0,paleo_v1,Dapingian+Darriwilian,471.3,458.2,13.100000000000025
