occurrence_no,collection_no,collection_name,identified_name,identified_rank,accepted_name,accepted_rank,genus,family,class,guild,diet,lng,lat,Systems_tract,early_interval,late_interval,max_ma,min_ma,state,county,formation,member,abund_value,abund_unit,taxon,resolution
491443,49627,Nail Quarry,Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.00222,41.893055,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Talking Rocks,1.0,individuals,Diplodocus,genus
408395,13212,"Quarry 1, Como Bluff (YPM)",Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.041,41.893101,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Brushy Basin,1.0,individuals,Diplodocus,genus
408760,39347,"Quarry 8, Como Bluff (YPM)",Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.021599,41.893101,6.0,Tithonian,,152.1,145.0,Wyoming,Albany,Morrison,Brushy Basin,1.0,individuals,Diplodocus,genus
536373,55483,AMNH Stego 99 Quarry,Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.310997,41.951698,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,,1.0,individuals,Diplodocus,genus
491250,49577,Bone Cabin Quarry West (BCQ West),Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.291,41.967098,6.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Wyoming,Albany,Morrison,,1.0,individuals,Diplodocus,genus
474520,47065,East Camarasaurus Quarry '93,Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.291,41.967098,6.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Wyoming,Albany,Morrison,Brushy Basin,1.0,individuals,Diplodocus,genus
562995,56654,Ninemile Hill,Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.145699,41.98,6.0,Early Tithonian,,150.8,145.0,Wyoming,Carbon,Morrison,Brushy Basin,,,Diplodocus,genus
1123323,22648,Bone Cabin Quarry (AMNH),Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.048615,42.017776,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,1.0,specimens,Diplodocus,genus
149598,13214,Freeze Out Mtns. Kansas Univ. Expedition,Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.389999,42.035831,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Converse,Morrison,,,,Diplodocus,genus
702805,75453,"Zane Quarry, Sheep Creek",Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-105.85611,42.196388,6.0,Kimmeridgian,,157.3,152.1,Wyoming,Albany,Morrison,Lake Como,1.0,individuals,Diplodocus,genus
625876,55320,"Something Interesting Quarry (SI), unit 1",Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-108.184586,43.622528,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Hot Springs,Morrison,,,,Diplodocus,genus
220055,22678,"RB Quarry, Warm Springs Ranch",Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-108.199997,43.630001,6.0,Late Kimmeridgian,Tithonian,155.7,145.0,Wyoming,Hot Spings,Morrison,,1.0,individuals,Diplodocus,genus
557981,57904,Wonderland North (SDSM V951),Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-103.344597,44.184399,6.0,Kimmeridgian,Tithonian,157.3,145.0,South Dakota,Meade,Morrison,,1.0,individuals,Diplodocus,genus
632804,68097,Sinbad Valley,Diplodocus ? sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-108.99778,38.502777,,Kimmeridgian,Tithonian,157.3,145.0,Colorado,Mesa,Morrison,,1.0,individuals,Diplodocus,genus
560988,58518,Cisco sauropod site,Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-109.320557,38.970001,,Kimmeridgian,Tithonian,157.3,145.0,Utah,Grand,Morrison,,1.0,individuals,Diplodocus,genus
557980,57903,Quarry R (AMNH),Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-105.963402,41.9077,,Kimmeridgian,,157.3,152.1,Wyoming,Albany,Morrison,,1.0,individuals,Diplodocus,genus
1317663,55482,Lynn Quarry,Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.145699,41.98,,Tithonian,,152.1,145.0,Wyoming,Carbon,Morrison,Brushy Basin,,,Diplodocus,genus
560980,58513,Dyer Ranch Quarry 2,Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.3153,42.181629,,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Carbon,Morrison,,1.0,individuals,Diplodocus,genus
1123322,142334,"near Brown's Ranch, Elk Mountains",Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.421387,44.037498,,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Johnson,Morrison,,2.0,specimens,Diplodocus,genus
1317669,176983,Poison Creek Quarry 1,Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.866402,44.0933,,Kimmeridgian,,157.3,152.1,Wyoming,Johnson,Morrison,,,,Diplodocus,genus
1388595,190894,Sheep Mountain anticline,Diplodocus ? sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-108.124908,44.637482,,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Big Horn,Morrison,,,,Diplodocus,genus
499707,50714,"AMNH 03-30, Horse Coul̩e",Diplodocus sp.,genus,Diplodocus,genus,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-108.100197,45.453602,,Kimmeridgian,Tithonian,157.3,145.0,Montana,Big Horn,Morrison,,1.0,specimens,Diplodocus,genus
296465,28366,"Felch Quarry 1, Garden Park (YPM)",n. gen. Diplodocus n. sp. longus,species,Diplodocus longus,species,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-105.224701,38.539501,3.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Fremont,Morrison,Brushy Basin,1.0,individuals,Diplodocus,genus
408921,39377,"Felch Quarry 2, Garden Park (YPM)",Diplodocus longus,species,Diplodocus longus,species,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-105.224701,38.539501,3.0,Kimmeridgian,Tithonian,157.3,145.0,Colorado,Fremont,Morrison,Brushy Basin,1.0,individuals,Diplodocus,genus
405147,38872,"NMMNH L-369, Lee Acres",Diplodocus carnegiei,species,Diplodocus carnegii,species,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.769997,35.563332,4.0,Kimmeridgian,Tithonian,157.3,145.0,New Mexico,Sandoval,Morrison,Brushy Basin,1.0,individuals,Diplodocus,genus
150350,13352,"Carnegie Quarry D, Sheep Creek",Diplodocus carnegii,species,Diplodocus carnegii,species,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-105.916199,42.152302,4.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,1.0,individuals,Diplodocus,genus
557969,57897,"Carnegie Quarry D, Sheep Creek",Diplodocus n. sp. carnegii,species,Diplodocus carnegii,species,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-105.916199,42.152302,4.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Talking Rocks,2.0,individuals,Diplodocus,genus
513531,51992,NMMNH locality L-344,n. gen. Seismosaurus n. sp. halli,species,Diplodocus hallorum,species,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.943939,35.580383,4.0,Kimmeridgian,Tithonian,157.3,145.0,New Mexico,Sandoval,Morrison,Jackpile Sandstone,1.0,individuals,Diplodocus,genus
1265057,21852,Dinosaur National Monument Quarry (CM),Diplodocus hallorum,species,Diplodocus hallorum,species,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-109.300552,40.441387,4.0,Early Tithonian,,150.8,145.0,Utah,Uintah,Morrison,Brushy Basin,2.0,specimens,Diplodocus,genus
481995,48163,"DeWeese Quarry, Green Acres (DMNH)",Diplodocus longus,species,Diplodocus longus,species,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-105.193703,38.544998,4.0,Tithonian,,152.1,145.0,Colorado,Fremont,Morrison,Brushy Basin,1.0,individuals,Diplodocus,genus
225582,21852,Dinosaur National Monument Quarry (CM),Diplodocus longus,species,Diplodocus longus,species,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-109.300552,40.441387,4.0,Early Tithonian,,150.8,145.0,Utah,Uintah,Morrison,Brushy Basin,29.0,individuals,Diplodocus,genus
1265058,168056,Como Bluff (AMNH 223),Diplodocus hallorum,species,Diplodocus hallorum,species,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.07917,41.901386,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Carbon,Morrison,,,,Diplodocus,genus
219971,22648,Bone Cabin Quarry (AMNH),Diplodocus longus,species,Diplodocus longus,species,Diplodocus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.048615,42.017776,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,6.0,specimens,Diplodocus,genus
481954,48156,"Egg Gulch, Garden Park",Dryosaurus ? sp.,genus,Dryosaurus,genus,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-105.2202,38.533501,2.0,Early Kimmeridgian,,155.7,150.8,Colorado,Fremont,Morrison,Salt Wash,1.0,individuals,Dryosaurus,genus
481983,48161,"Small's Quarry, Garden Park",Dryosaurus sp.,genus,Dryosaurus,genus,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-105.212502,38.541,4.0,Tithonian,,152.1,145.0,Colorado,Fremont,Morrison,Brushy Basin,4.0,specimens,Dryosaurus,genus
1561457,220417,Aaron Scott Quarry [PROXY],Dryosaurus sp.,genus,Dryosaurus,genus,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-111.024002,39.005001,4.0,Kimmeridgian,Tithonian,157.3,145.0,Utah,Emery,Morrison,Brushy Basin,1.0,specimens,Dryosaurus,genus
220165,22711,Rainbow Park (DNM 94),Dryosaurus sp.,genus,Dryosaurus,genus,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-109.205833,40.423611,5.0,Tithonian,,152.1,145.0,Utah,Uintah,Morrison,Brushy Basin,1.0,specimens,Dryosaurus,genus
558007,57913,Rainbow Park microsite (DNM 96),Dryosaurus sp.,genus,Dryosaurus,genus,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-109.1651,40.504601,5.0,Tithonian,,152.1,145.0,Utah,Uintah,Morrison,Brushy Basin,1.0,specimens,Dryosaurus,genus
541885,55487,"Bertha Quarry, Como Bluff",Dryosaurus sp.,genus,Dryosaurus,genus,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-105.979721,41.893055,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,1.0,individuals,Dryosaurus,genus
408741,39340,"Quarry 3, Como Bluff (YPM)",Dryosaurus sp.,genus,Dryosaurus,genus,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-106.021599,41.893101,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Brushy Basin,1.0,individuals,Dryosaurus,genus
491254,49577,Bone Cabin Quarry West (BCQ West),Dryosaurus sp.,genus,Dryosaurus,genus,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-106.291,41.967098,6.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Wyoming,Albany,Morrison,,1.0,individuals,Dryosaurus,genus
474521,47065,East Camarasaurus Quarry '93,Dryosaurus sp.,genus,Dryosaurus,genus,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-106.291,41.967098,6.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Wyoming,Albany,Morrison,Brushy Basin,2.0,individuals,Dryosaurus,genus
520483,53041,Uravan Locality (BYU),Dryosaurus altus,species,Dryosaurus altus,species,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-108.827545,38.316418,4.0,Tithonian,,152.1,145.0,Colorado,Montrose,Morrison,Brushy Basin,8.0,individuals,Dryosaurus,genus
490814,45975,Dry Mesa Quarry [BYU],Dryosaurus altus,species,Dryosaurus altus,species,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-108.397202,38.583099,4.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Montrose,Morrison,Brushy Basin,4.0,individuals,Dryosaurus,genus
1123586,25141,Calico Gulch Dinosaur Quarry,Dryosaurus altus,species,Dryosaurus altus,species,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-108.391647,40.455929,4.0,Kimmeridgian,Tithonian,157.3,145.0,Colorado,Moffat,Morrison,,1.0,individuals,Dryosaurus,genus
479357,21852,Dinosaur National Monument Quarry (CM),Dryosaurus n. sp. elderae,species,Dryosaurus elderae,species,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-109.300552,40.441387,4.0,Early Tithonian,,150.8,145.0,Utah,Uintah,Morrison,Brushy Basin,10.0,individuals,Dryosaurus,genus
479358,21852,Dinosaur National Monument Quarry (CM),Dryosaurus elderae,species,Dryosaurus elderae,species,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-109.300552,40.441387,4.0,Early Tithonian,,150.8,145.0,Utah,Uintah,Morrison,Brushy Basin,1.0,individuals,Dryosaurus,genus
408067,39253,"Quarry 13, Como Bluff (YPM)",Dryosaurus n. sp. altus,species,Dryosaurus altus,species,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-105.963402,41.9077,5.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,3.0,specimens,Dryosaurus,genus
408756,39344,"Quarry 5, Como Bluff (YPM)",Laosaurus n. sp. altus,species,Dryosaurus altus,species,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-106.078903,41.878601,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Carbon,Morrison,Brushy Basin,1.0,individuals,Dryosaurus,genus
491258,22648,Bone Cabin Quarry (AMNH),Dryosaurus altus,species,Dryosaurus altus,species,Dryosaurus,Dryosauridae,Ornithischia,herbivore,herbivore,-106.048615,42.017776,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,1.0,individuals,Dryosaurus,genus
930951,106532,Lance Creek area,n. gen. Dyslocosaurus n. sp. polyonychius,species,Dyslocosaurus polyonychius,species,Dyslocosaurus,Dicraeosauridae,Sauropoda,herbivore,herbivore,-104.28611,43.2425,,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Niobrara,Morrison,,1.0,individuals,Dyslocosaurus,genus
560971,58510,Poison Creek Quarry (MSM),Elaphrosaurus ? sp.,genus,Elaphrosaurus,genus,Elaphrosaurus,Noasauridae,Theropoda,predator,carnivore,-106.778,44.087002,5.0,Kimmeridgian,,157.3,152.1,Wyoming,Johnson,Morrison,Brushy Basin,1.0,individuals,Elaphrosaurus,genus
1248848,39370,"Quarry 12, Como Bluff (YPM)",n. gen. Fosterovenator n. sp. churei,species,Fosterovenator churei,species,Fosterovenator,Ceratosauridae,Theropoda,predator,carnivore,-106.1073,41.8825,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Carbon,Morrison,Brushy Basin,1.0,individuals,Fosterovenator,genus
1392259,191718,"Cisco Mammal Quarry, OMNH V1728",Fruitadens ? sp.,genus,Fruitadens haagarorum,genus,Fruitadens,Heterodontosauridae,Ornithischia,herbivore,herbivore,-109.269165,38.992222,4.0,Early Tithonian,,150.8,145.0,Utah,Grand,Morrison,Brushy Basin,,,Fruitadens,genus
663699,71476,FPA General Site (LACM),n. gen. Fruitadens n. sp. haagarorum,species,Fruitadens haagarorum,species,Fruitadens,Heterodontosauridae,Ornithischia,herbivore,herbivore,-108.769997,39.146,4.0,Early Tithonian,,150.8,145.0,Colorado,Mesa,Morrison,Brushy Basin,4.0,individuals,Fruitadens,genus
832774,92360,"George's ""Coelurosaur"" Site, FPA",Fruitadens haagarorum,species,Fruitadens haagarorum,species,Fruitadens,Heterodontosauridae,Ornithischia,herbivore,herbivore,-108.770508,39.148617,4.0,Early Tithonian,,150.8,145.0,Colorado,Mesa,Morrison,Brushy Basin,1.0,individuals,Fruitadens,genus
832773,53040,"Main Callison Quarry, FPA",Fruitadens haagarorum,species,Fruitadens haagarorum,species,Fruitadens,Heterodontosauridae,Ornithischia,herbivore,herbivore,-108.769501,39.149235,4.0,Tithonian,,152.1,145.0,Colorado,Mesa,Morrison,Brushy Basin,1.0,individuals,Fruitadens,genus
1591964,58509,Red Fork Powder River Quarry B,Galeamopus sp.,genus,Galeamopus,genus,Galeamopus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.780556,43.649166,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Johnson,Morrison,,3.0,specimens,Galeamopus,genus
1265063,28366,"Felch Quarry 1, Garden Park (YPM)",Galeamopus pabsti,species,Galeamopus pabsti,species,Galeamopus,Diplodocidae,Sauropoda,herbivore,herbivore,-105.224701,38.539501,3.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Fremont,Morrison,Brushy Basin,,,Galeamopus,genus
1363629,185607,Howe-Scott Quarry,Galeamopus n. sp. pabsti,species,Galeamopus pabsti,species,Galeamopus,Diplodocidae,Sauropoda,herbivore,herbivore,-107.816666,44.650002,5.0,Kimmeridgian,,157.3,152.1,Wyoming,Big Horn,Morrison,,1.0,individuals,Galeamopus,genus
1363628,22648,Bone Cabin Quarry (AMNH),Galeamopus hayi,species,Galeamopus hayi,species,Galeamopus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.048615,42.017776,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,Lake Como,,,Galeamopus,genus
485071,48565,Red Fork Powder River Quarry A,Diplodocus n. sp. hayi,species,Galeamopus hayi,species,Galeamopus,Diplodocidae,Sauropoda,herbivore,herbivore,-106.780556,43.649166,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Johnson,Morrison,,1.0,individuals,Galeamopus,genus
491253,49577,Bone Cabin Quarry West (BCQ West),n. gen. Gargoyleosaurus n. sp. parkpini,species,Gargoyleosaurus parkpinorum,species,Gargoyleosaurus,Nodosauridae,Ornithischia,herbivore,herbivore,-106.291,41.967098,6.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Wyoming,Albany,Morrison,,1.0,individuals,Gargoyleosaurus,genus
1248398,164787,Gordon-Bramson-Brothers Quarry (MWC),Haplocanthosaurus sp.,genus,Haplocanthosaurus,genus,Haplocanthosaurus,NO_FAMILY_SPECIFIED,Sauropoda,herbivore,herbivore,-106.933334,39.200001,4.0,Kimmeridgian,,157.3,152.1,Colorado,Pitkin,Morrison,,,,Haplocanthosaurus,genus
1598418,21852,Dinosaur National Monument Quarry (CM),Haplocanthosaurus ? sp.,genus,Haplocanthosaurus,genus,Haplocanthosaurus,NO_FAMILY_SPECIFIED,Sauropoda,herbivore,herbivore,-109.300552,40.441387,4.0,Early Tithonian,,150.8,145.0,Utah,Uintah,Morrison,Brushy Basin,3.0,specimens,Haplocanthosaurus,genus
560975,58510,Poison Creek Quarry (MSM),Haplocanthosaurus ? sp.,genus,Haplocanthosaurus,genus,Haplocanthosaurus,NO_FAMILY_SPECIFIED,Sauropoda,herbivore,herbivore,-106.778,44.087002,5.0,Kimmeridgian,,157.3,152.1,Wyoming,Johnson,Morrison,Brushy Basin,2.0,individuals,Haplocanthosaurus,genus
560969,58509,Red Fork Powder River Quarry B,Haplocanthosaurus ? sp.,genus,Haplocanthosaurus,genus,Haplocanthosaurus,NO_FAMILY_SPECIFIED,Sauropoda,herbivore,herbivore,-106.780556,43.649166,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Johnson,Morrison,,1.0,individuals,Haplocanthosaurus,genus
540084,48837,"Carnegie Quarry N, Sheep Creek",Haplocanthosaurus sp.,genus,Haplocanthosaurus,genus,Haplocanthosaurus,NO_FAMILY_SPECIFIED,Sauropoda,herbivore,herbivore,-105.90976,42.155437,,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Albany,Morrison,,1.0,individuals,Haplocanthosaurus,genus
481951,48155,"Delfs Quarry, Garden Park (CMNH)",Haplocanthosaurus n. sp. delfsi,species,Haplocanthosaurus delfsi,species,Haplocanthosaurus,NO_FAMILY_SPECIFIED,Sauropoda,herbivore,herbivore,-105.2202,38.533501,2.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Fremont,Morrison,Salt Wash,1.0,individuals,Haplocanthosaurus,genus
408085,28366,"Felch Quarry 1, Garden Park (YPM)",n. gen. Haplocanthus n. sp. priscus,species,Haplocanthosaurus priscus,species,Haplocanthosaurus,NO_FAMILY_SPECIFIED,Sauropoda,herbivore,herbivore,-105.224701,38.539501,3.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Fremont,Morrison,Brushy Basin,1.0,individuals,Haplocanthosaurus,genus
408086,28366,"Felch Quarry 1, Garden Park (YPM)",Haplocanthosaurus n. sp. utterbacki,species,Haplocanthosaurus priscus,species,Haplocanthosaurus,NO_FAMILY_SPECIFIED,Sauropoda,herbivore,herbivore,-105.224701,38.539501,3.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Fremont,Morrison,Brushy Basin,1.0,individuals,Haplocanthosaurus,genus
1456918,74664,Jimbo Quarry (2A) (PROXY),n. gen. Hesperornithoides n. sp. miessleri,species,Hesperornithoides miessleri,species,Hesperornithoides,Troodontidae,Theropoda,predator,"carnivore, omnivore",-105.439041,42.629375,6.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Converse,Morrison,,1.0,specimens,Hesperornithoides,genus
1363632,185607,Howe-Scott Quarry,Hesperosaurus sp.,genus,Hesperosaurus mjosi,genus,Hesperosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-107.816666,44.650002,5.0,Kimmeridgian,,157.3,152.1,Wyoming,Big Horn,Morrison,,2.0,individuals,Hesperosaurus,genus
1400761,49624,Upper Strickland Creek Quarry,Hesperosaurus mjosi,species,Hesperosaurus mjosi,species,Hesperosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-110.616386,45.544167,4.0,Kimmeridgian,,157.3,152.1,Montana,Park,Morrison,,1.0,individuals,Hesperosaurus,genus
491257,38884,"Meilyn Quarry, Flat Top Anticline",Stegosaurus mjosi,species,Hesperosaurus mjosi,species,Hesperosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.138054,41.980556,5.0,Kimmeridgian,,157.3,152.1,Wyoming,Carbon,Morrison,,2.0,individuals,Hesperosaurus,genus
1033190,126540,Dana Quarry,Hesperosaurus mjosi,species,Hesperosaurus mjosi,species,Hesperosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-107.458336,44.051388,5.0,Late Oxfordian,Early Kimmeridgian,161.2,150.8,Wyoming,Washakie,Morrison,,1.0,individuals,Hesperosaurus,genus
467545,46465,Howe-Stephens Quarry,Hesperosaurus mjosi,species,Hesperosaurus mjosi,species,Hesperosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-107.816666,44.650002,5.0,Kimmeridgian,,157.3,152.1,Wyoming,Big Horn,Morrison,Brushy Basin,1.0,individuals,Hesperosaurus,genus
534968,55349,"Buffalo Quarry, Smith Ranch",n. gen. Hesperosaurus n. sp. mjosi,species,Hesperosaurus mjosi,species,Hesperosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-106.698891,44.348057,,Kimmeridgian,,157.3,152.1,Wyoming,Johnson,Morrison,,1.0,individuals,Hesperosaurus,genus
1532902,215054,JRDI 5ES Quarry,Stegosaurus mjosi,species,Hesperosaurus mjosi,species,Hesperosaurus,Stegosauridae,Ornithischia,herbivore,herbivore,-108.792999,46.867001,,Kimmeridgian,Tithonian,157.3,145.0,Montana,Fergus,Morrison,,6.0,individuals,Hesperosaurus,genus
467551,46462,Howe Quarry 2,n. gen. Kaatedocus n. sp. siberi,species,Kaatedocus siberi,species,Kaatedocus,Dicraeosauridae,Sauropoda,herbivore,herbivore,-107.779167,44.535557,5.0,Kimmeridgian,,157.3,152.1,Wyoming,Big Horn,Morrison,Brushy Basin,450.0,specimens,Kaatedocus,genus
481759,48129,"Cope Quarry III, Cope's Nipple",Amphicoelias n. sp. fragillimus,species,Maraapunisaurus fragillimus,species,Maraapunisaurus,Rebbachisauridae,Sauropoda,herbivore,herbivore,-105.231598,38.547501,5.0,Tithonian,,152.1,145.0,Colorado,Fremont,Morrison,Brushy Basin,1.0,specimens,Maraapunisaurus,genus
490809,45975,Dry Mesa Quarry [BYU],Marshosaurus sp.,genus,Marshosaurus bicentesimus,genus,Marshosaurus,Piatnitzkysauridae,Theropoda,predator,carnivore,-108.397202,38.583099,4.0,Late Kimmeridgian,Early Tithonian,155.7,145.0,Colorado,Montrose,Morrison,Brushy Basin,1.0,specimens,Marshosaurus,genus
491750,46439,Cleveland-Lloyd Dinosaur Quarry,n. gen. Marshosaurus n. sp. bicentesimus,species,Marshosaurus bicentesimus,species,Marshosaurus,Piatnitzkysauridae,Theropoda,predator,carnivore,-110.687622,39.32399,4.0,Tithonian,,152.1,145.0,Utah,Emery,Morrison,Brushy Basin,2.0,individuals,Marshosaurus,genus
534969,55350,Nielsen Gulch (DNM),Marshosaurus bicentesimus,species,Marshosaurus bicentesimus,species,Marshosaurus,Piatnitzkysauridae,Theropoda,predator,carnivore,-109.278313,40.440536,4.0,Kimmeridgian,Tithonian,157.3,145.0,Utah,Uintah,Morrison,Brushy Basin,1.0,individuals,Marshosaurus,genus
485015,48557,Alcova Quarry (UW),Stegosaurus n. sp. longispinus,species,Miragaia longispinus,species,Miragaia,Stegosauridae,Ornithischia,herbivore,herbivore,-106.687599,42.552223,5.0,Kimmeridgian,Tithonian,157.3,145.0,Wyoming,Natrona,Morrison,,1.0,specimens,Miragaia,genus
1418246,196439,Griffin Ranch,Alcovasaurus ? longispinus,species,Miragaia longispinus,species,Miragaia,Stegosauridae,Ornithischia,herbivore,herbivore,-106.291,41.967098,,Kimmeridgian,,157.3,152.1,Wyoming,Albany,Morrison,,1.0,specimens,Miragaia,genus
409319,11611,"Mygatt-Moore Quarry, lower mudstone",n. gen. Mymoorapelta n. sp. maysi,species,Mymoorapelta maysi,species,Mymoorapelta,Nodosauridae,Ornithischia,herbivore,herbivore,-108.995796,39.2383,4.0,Kimmeridgian,Tithonian,157.3,145.0,Colorado,Mesa,Morrison,Brushy Basin,2.0,individuals,Mymoorapelta,genus
