iso3_o,iso3_d,gdp_o,gdp_d,dist,tradeflow_baci
KOR,MDG,1651422932.448,14191911.512,10384,33187.874
KOR,MDV,1651422932.448,5607762.625,6560,9659.17
KOR,MEX,1651422932.448,1269404276.771,12070,14320119.125
KOR,MHL,1651422932.448,239462.2,5604,3443457.158
KOR,MKD,1651422932.448,12606338.449,8417,26027.301
KOR,MLI,1651422932.448,17280250.805,12737,28107.555
KOR,MLT,1651422932.448,15719500.921,9312,715397.063
KOR,MMR,1651422932.448,68697759.361,3793,701528.272
KOR,MNE,1651422932.448,5542201.151,8527,9447.929
KOR,MNG,1651422932.448,14206359.007,1997,292475.918
KOR,MNP,1651422932.448,1182000,3092,15794.14
KOR,MOZ,1651422932.448,15390031.04,12096,62292.287
KOR,MRT,1651422932.448,7889655.284,12732,12249.167
KOR,MUS,1651422932.448,14045808.843,9673,83383.751
KOR,MWI,1651422932.448,11025370.769,11224,12287.001
KOR,MYS,1651422932.448,365276379.481,4603,9073619.25
KOR,NAM,1651422932.448,12543203.411,13217,6736.617
KOR,NCL,1651422932.448,9438130.987,7808,50203.094
KOR,NER,1651422932.448,12916455.161,11952,11488.976
KOR,NGA,1651422932.448,448120428.859,12416,844110.656
KOR,NIC,1651422932.448,12596636.042,13508,93541.33
KOR,NLD,1651422932.448,910194347.569,8578,4253732.875
KOR,NOR,1651422932.448,404941363.636,7737,1925541.102
KOR,NPL,1651422932.448,34186190.996,4024,72778.231
KOR,NRU,1651422932.448,118724.074,5882,3159.696
KOR,NZL,1651422932.448,213434571.358,9597,1526649.125
KOR,OMN,1651422932.448,88060858.257,6596,643206.646
KOR,PAK,1651422932.448,320909489.23,5778,897889.242
KOR,PAN,1651422932.448,66984427.2,14164,1713320.577
KOR,PER,1651422932.448,228323495.041,16312,876146.273
KOR,PHL,1651422932.448,376823278.561,2613,8926474.75
KOR,PLW,1651422932.448,274200,3419,19091.747
KOR,PNG,1651422932.448,24751344.561,5614,48133.468
KOR,POL,1651422932.448,597280564.672,7760,5462128.123
KOR,PRT,1651422932.448,239986922.639,10442,588915.564
KOR,PRY,1651422932.448,37925338.329,18577,156217.39
KOR,PSE,1651422932.448,17133500,8157,74061.377
KOR,PYF,1651422932.448,6008055.248,10624,130982.041
KOR,QAT,1651422932.448,175837550.996,7123,411098.704
KOR,ROU,1651422932.448,249881592.298,7952,574143.124
KOR,RUS,1651422932.448,1693113904.263,6622,8123725.594
KOR,RWA,1651422932.448,10356327.149,10755,18638.23
KOR,SAU,1651422932.448,803616264.791,7563,3962158.363
KOR,SDN,1651422932.448,32338079.165,9355,142387.751
KOR,SEN,1651422932.448,23398811.424,13134,97589.794
KOR,SGP,1651422932.448,375472731.271,4664,13544552.5
KOR,SLB,1651422932.448,1570093.229,6234,49485.522
KOR,SLE,1651422932.448,4076578.543,13450,8544.068
KOR,SLV,1651422932.448,26896660,13195,255752.118
KOR,SMR,1651422932.448,1616231.696,8837,69.038
KOR,SOM,1651422932.448,6476674.592,9136,26710.008
KOR,SRB,1651422932.448,51514222.382,8287,182674.336
KOR,STP,1651422932.448,427425.04,12610,885.604
KOR,SUR,1651422932.448,3984483.762,15191,18064.95
KOR,SVK,1651422932.448,105284375.641,8258,2735550.161
KOR,SVN,1651422932.448,54178877.606,8559,1736829.783
KOR,SWE,1651422932.448,533879529.188,7451,1169450.7
KOR,SWZ,1651422932.448,4466066.557,12229,3717.306
KOR,SYC,1651422932.448,1684228.529,8715,21895.904
KOR,TCA,1651422932.448,1197415,13202,788.499
KOR,TCD,1651422932.448,11314951.343,11056,1636.593
KOR,TGO,1651422932.448,7220395.248,12611,1299542.736
KOR,THA,1651422932.448,544081056.185,3720,8068366.094
KOR,TJK,1651422932.448,8300784.857,5021,37415.532
KOR,TKM,1651422932.448,45231428.571,5897,13105.852
KOR,TLS,1651422932.448,2047931.7,5108,3048.632
KOR,TON,1651422932.448,512350.059,8878,3284.553
KOR,TTO,1651422932.448,23886216.403,14592,85668.167
KOR,TUN,1651422932.448,41772900.763,9524,215656.133
KOR,TUR,1651422932.448,761004425.605,7974,5763477.83
KOR,TUV,1651422932.448,54223.149,7446,277.391
KOR,TWN,1651422932.448,610872000,1487,16162997.75
KOR,TZA,1651422932.448,61136873.692,10269,137993.426
KOR,UGA,1651422932.448,35353060.634,10379,38797.41
KOR,UKR,1651422932.448,153882982.016,7312,418453.467
KOR,URY,1651422932.448,61231149.881,19599,145500.556
KOR,USA,1651422932.448,21372572437,11077,74727449.5
KOR,UZB,1651422932.448,59907674.027,4899,2493846.582
KOR,VCT,1651422932.448,910149.699,14325,1953.865
KOR,VNM,1651422932.448,330391329.476,3599,47327204
KOR,VUT,1651422932.448,936526.268,7497,6969.532
KOR,WSM,1651422932.448,852007.105,8555,41088.298
KOR,YEM,1651422932.448,21887614.217,8358,169184.742
KOR,ZAF,1651422932.448,387934574.098,12483,880344.297
KOR,ZMB,1651422932.448,23308667.781,11799,28811.357
KOR,ZWE,1651422932.448,19284289.739,11710,16389.691
KWT,LAO,136196760.181,18740559.554,5663,4.634
KWT,LBN,136196760.181,51605959.131,1286,585847.973
KWT,LBR,136196760.181,3319596.5,6654,122.302
KWT,LBY,136196760.181,69252306.372,3326,1526.035
KWT,LKA,136196760.181,83902574.443,4161,20387.926
KWT,LSO,136196760.181,2451257.579,6850,21.572
KWT,LTU,136196760.181,54697379.017,3350,2977.618
KWT,LUX,136196760.181,70195715.496,4166,26.533
KWT,LVA,136196760.181,34308783.825,3586,5285.755
KWT,MAR,136196760.181,119870439.114,5241,21929.379
KWT,MDA,136196760.181,11971345.003,2562,31.707
KWT,MDG,136196760.181,14191911.512,5343,24175.143
KWT,MDV,136196760.181,5607762.625,3876,75.188
KWT,MEX,136196760.181,1269404276.771,13562,233.142
KWT,MKD,136196760.181,12606338.449,2764,188.443
KWT,MLI,136196760.181,17280250.805,6047,34.644
KWT,MLT,136196760.181,15719500.921,3206,285.33
KWT,MMR,136196760.181,68697759.361,5091,3689.737
KWT,MNE,136196760.181,5542201.151,2949,1.203
KWT,MNG,136196760.181,14206359.007,5377,8.751
KWT,MOZ,136196760.181,15390031.04,6343,2842.693
KWT,MRT,136196760.181,7889655.284,6563,450.211
KWT,MUS,136196760.181,14045808.843,5575,1163.466
KWT,MWI,136196760.181,11025370.769,5032,78424.803
KWT,MYS,136196760.181,365276379.481,6360,149301.539
KWT,NER,136196760.181,12916455.161,5031,396.867
KWT,NGA,136196760.181,448120428.859,5314,27014.716
KWT,NIC,136196760.181,12596636.042,13295,11.539
KWT,NLD,136196760.181,910194347.569,4343,1740991.867
KWT,NOR,136196760.181,404941363.636,4389,3277.745
KWT,NPL,136196760.181,34186190.996,3644,950.695
KWT,NZL,136196760.181,213434571.358,15054,3786.543
KWT,OMN,136196760.181,88060858.257,1235,203311.75
KWT,PAK,136196760.181,320909489.23,1955,785695.813
KWT,PAN,136196760.181,66984427.2,12977,5.843
KWT,PER,136196760.181,228323495.041,14046,319.668
KWT,PHL,136196760.181,376823278.561,7602,707001.191
KWT,POL,136196760.181,597280564.672,3370,5444.713
KWT,PRT,136196760.181,239986922.639,5289,41985.34
KWT,PSE,136196760.181,17133500,1319,968.079
KWT,QAT,136196760.181,175837550.996,566,414063.98
KWT,ROU,136196760.181,249881592.298,2553,2725.206
KWT,RUS,136196760.181,1693113904.263,3044,5075.488
KWT,RWA,136196760.181,10356327.149,3957,1.062
KWT,SAU,136196760.181,803616264.791,534,844627.617
KWT,SDN,136196760.181,32338079.165,2202,12423.544
KWT,SEN,136196760.181,23398811.424,6863,2231.283
KWT,SGP,136196760.181,375472731.271,6673,1967040.82
KWT,SLE,136196760.181,4076578.543,6769,43.16
KWT,SLV,136196760.181,26896660,13396,129.276
KWT,SOM,136196760.181,6476674.592,3037,132.796
KWT,SRB,136196760.181,51514222.382,2963,246.48
KWT,SUR,136196760.181,3984483.762,10959,34.963
KWT,SVK,136196760.181,105284375.641,3359,1012.767
KWT,SVN,136196760.181,54178877.606,3446,3844.439
KWT,SWE,136196760.181,533879529.188,4025,42147.334
KWT,SWZ,136196760.181,4466066.557,6419,25.762
KWT,SYC,136196760.181,1684228.529,3845,41.716
KWT,TCD,136196760.181,11314951.343,3905,18.931
KWT,TGO,136196760.181,7220395.248,5534,1727.813
KWT,THA,136196760.181,544081056.185,5662,760702.009
KWT,TJK,136196760.181,8300784.857,2168,23.166
KWT,TTO,136196760.181,23886216.403,11272,106.287
KWT,TUN,136196760.181,41772900.763,3601,14384.876
KWT,TUR,136196760.181,761004425.605,2153,146526.402
KWT,TWN,136196760.181,610872000,7175,3847510.75
KWT,TZA,136196760.181,61136873.692,4112,1323.755
KWT,UGA,136196760.181,35353060.634,3607,1093.094
KWT,UKR,136196760.181,153882982.016,2760,8143.925
KWT,URY,136196760.181,61231149.881,13012,1.044
KWT,USA,136196760.181,21372572437,10219,1163107.43
KWT,UZB,136196760.181,59907674.027,2329,202.098
KWT,VNM,136196760.181,330391329.476,6406,3258303.781
KWT,YEM,136196760.181,21887614.217,1600,11975.387
KWT,ZAF,136196760.181,387934574.098,6507,51952.533
KWT,ZMB,136196760.181,23308667.781,5389,133006.82
KWT,ZWE,136196760.181,19284289.739,5530,3.546
LAO,LBN,18740559.554,51605959.131,6834,191.157
LAO,LKA,18740559.554,83902574.443,2754,54.112
LAO,LTU,18740559.554,54697379.017,7584,0.109
LAO,LUX,18740559.554,70195715.496,8961,61.186
LAO,LVA,18740559.554,34308783.825,7655,0.562
LAO,MAC,18740559.554,55204758.07,1237,744.351
LAO,MAR,18740559.554,119870439.114,10682,317.606
LAO,MDA,18740559.554,11971345.003,7344,124.062
LAO,MDG,18740559.554,14191911.512,7273,698.395
LAO,MDV,18740559.554,5607762.625,3517,435.781
LAO,MEX,18740559.554,1269404276.771,15241,58417.762
LAO,MKD,18740559.554,12606338.449,7977,29.335
LAO,MLI,18740559.554,17280250.805,11692,98.59
LAO,MLT,18740559.554,15719500.921,8695,10.845
LAO,MMR,18740559.554,68697759.361,697,2895.255
LAO,MNE,18740559.554,5542201.151,8147,35.705
LAO,MNG,18740559.554,14206359.007,3344,312.865
LAO,MOZ,18740559.554,15390031.04,9008,41.282
LAO,MRT,18740559.554,7889655.284,12213,0.63
LAO,MUS,18740559.554,14045808.843,6484,416.47
LAO,MYS,18740559.554,365276379.481,1643,19602.118
LAO,NAM,18740559.554,12543203.411,10325,7222.85
LAO,NGA,18740559.554,448120428.859,10764,14.839
LAO,NIC,18740559.554,12596636.042,16538,4.416
LAO,NLD,18740559.554,910194347.569,8955,16975.28
LAO,NOR,18740559.554,404941363.636,8397,2316.058
LAO,NPL,18740559.554,34186190.996,2072,24.429
LAO,NZL,18740559.554,213434571.358,9692,2230.921
LAO,OMN,18740559.554,88060858.257,4607,28.032
LAO,PAK,18740559.554,320909489.23,3750,22.639
LAO,PAN,18740559.554,66984427.2,17013,447.694
LAO,PER,18740559.554,228323495.041,19347,327.735
LAO,PHL,18740559.554,376823278.561,1999,6288.735
LAO,PNG,18740559.554,24751344.561,5762,94.07
LAO,POL,18740559.554,597280564.672,7880,15209.251
LAO,PRT,18740559.554,239986922.639,10547,3916.656
LAO,PRY,18740559.554,37925338.329,17831,1.01
LAO,PYF,18740559.554,6008055.248,12434,12.512
LAO,QAT,18740559.554,175837550.996,5329,133.483
LAO,ROU,18740559.554,249881592.298,7571,64.061
LAO,RUS,18740559.554,1693113904.263,6812,13975.625
LAO,RWA,18740559.554,10356327.149,8241,0.656
LAO,SAU,18740559.554,803616264.791,5808,6622.621
LAO,SDN,18740559.554,32338079.165,7430,805.526
LAO,SGP,18740559.554,375472731.271,1850,13717.114
LAO,SLV,18740559.554,26896660,16275,36.727
LAO,SRB,18740559.554,51514222.382,8012,773.432
LAO,SVK,18740559.554,105284375.641,8213,405.509
LAO,SVN,18740559.554,54178877.606,8449,1004.262
LAO,SWE,18740559.554,533879529.188,7997,30071.476
LAO,SWZ,18740559.554,4466066.557,9145,2170.333
LAO,SYC,18740559.554,1684228.529,5747,8.039
LAO,TGO,18740559.554,7220395.248,11004,8.838
LAO,THA,18740559.554,544081056.185,520,2415865
LAO,TTO,18740559.554,23886216.403,16395,35.032
LAO,TUN,18740559.554,41772900.763,9046,29.696
LAO,TUR,18740559.554,761004425.605,7364,7299.085
LAO,TWN,18740559.554,610872000,2102,13211.963
LAO,TZA,18740559.554,61136873.692,7476,6.39
LAO,UGA,18740559.554,35353060.634,7893,21.668
LAO,UKR,18740559.554,153882982.016,7224,679.811
LAO,URY,18740559.554,61231149.881,17205,781.564
LAO,USA,18740559.554,21372572437,13498,148856.535
LAO,VCT,18740559.554,910149.699,16137,0.427
LAO,VNM,18740559.554,330391329.476,911,1086585.594
LAO,YEM,18740559.554,21887614.217,6211,320.361
LAO,ZAF,18740559.554,387934574.098,9422,1624.824
LAO,ZMB,18740559.554,23308667.781,8947,0.141
LBN,LBR,51605959.131,3319596.5,5653,14974.429
LBN,LBY,51605959.131,69252306.372,2074,16705.851
LBN,LKA,51605959.131,83902574.443,5445,380.513
LBN,LTU,51605959.131,54697379.017,2443,910.652
LBN,LUX,51605959.131,70195715.496,2970,530.917
LBN,LVA,51605959.131,34308783.825,2703,465.928
LBN,MAC,51605959.131,55204758.07,7608,67.38
LBN,MAR,51605959.131,119870439.114,3964,31001.344
LBN,MDA,51605959.131,11971345.003,1559,432.728
LBN,MDG,51605959.131,14191911.512,5983,59.666
LBN,MDV,51605959.131,5607762.625,5128,1827.548
LBN,MEX,51605959.131,1269404276.771,12402,982.723
LBN,MKD,51605959.131,12606338.449,1524,1221.234
LBN,MLI,51605959.131,17280250.805,4982,5145.743
LBN,MLT,51605959.131,15719500.921,1926,1170.318
LBN,MMR,51605959.131,68697759.361,6302,824.412
LBN,MNE,51605959.131,5542201.151,1704,75.594
LBN,MNG,51605959.131,14206359.007,5990,2.625
LBN,MNP,51605959.131,1182000,10861,1.786
LBN,MOZ,51605959.131,15390031.04,6633,6602.054
LBN,MRT,51605959.131,7889655.284,5381,1118.293
LBN,MUS,51605959.131,14045808.843,6423,355.02
LBN,MWI,51605959.131,11025370.769,5300,894.389
LBN,MYS,51605959.131,365276379.481,7630,3661.426
LBN,NAM,51605959.131,12543203.411,6546,1.92
LBN,NER,51605959.131,12916455.161,4054,1357.892
LBN,NGA,51605959.131,448120428.859,4488,45245.933
LBN,NIC,51605959.131,12596636.042,12028,0.017
LBN,NLD,51605959.131,910194347.569,3185,80661.06
LBN,NOR,51605959.131,404941363.636,3408,1977.108
LBN,NPL,51605959.131,34186190.996,4773,139.53
LBN,NZL,51605959.131,213434571.358,16339,1333.269
LBN,OMN,51605959.131,88060858.257,2520,34448.727
LBN,PAK,51605959.131,320909489.23,3210,3214.581
LBN,PAN,51605959.131,66984427.2,11692,869.915
LBN,PER,51605959.131,228323495.041,12824,446.475
LBN,PHL,51605959.131,376823278.561,8712,126.372
LBN,POL,51605959.131,597280564.672,2343,13376.556
LBN,PRT,51605959.131,239986922.639,4004,17283.301
LBN,PRY,51605959.131,37925338.329,11804,1089.868
LBN,PYF,51605959.131,6008055.248,18124,95.045
LBN,QAT,51605959.131,175837550.996,1812,146400.817
LBN,ROU,51605959.131,249881592.298,1421,3552.407
LBN,RUS,51605959.131,1693113904.263,2434,15451.577
LBN,RWA,51605959.131,10356327.149,4008,1923.787
LBN,SAU,51605959.131,803616264.791,1492,264752.489
LBN,SDN,51605959.131,32338079.165,2054,9112.597
LBN,SEN,51605959.131,23398811.424,5708,10510.108
LBN,SGP,51605959.131,375472731.271,7945,2352.28
LBN,SLE,51605959.131,4076578.543,5716,7639.357
LBN,SLV,51605959.131,26896660,12144,65.22
LBN,SOM,51605959.131,6476674.592,3673,447.148
LBN,SRB,51605959.131,51514222.382,1768,401.296
LBN,STP,51605959.131,427425.04,4775,146
LBN,SVK,51605959.131,105284375.641,2201,192.095
LBN,SVN,51605959.131,54178877.606,2231,1485.902
LBN,SWE,51605959.131,533879529.188,3104,16070.091
LBN,SWZ,51605959.131,4466066.557,6680,80.586
LBN,SYC,51605959.131,1684228.529,4752,832.427
LBN,TCD,51605959.131,11314951.343,3182,138.52
LBN,TGO,51605959.131,7220395.248,4680,6322.339
LBN,THA,51605959.131,544081056.185,6879,3396.303
LBN,TJK,51605959.131,8300784.857,3021,10.046
LBN,TKM,51605959.131,45231428.571,2109,40.728
LBN,TTO,51605959.131,23886216.403,9995,16.312
LBN,TUN,51605959.131,41772900.763,2317,14611.997
LBN,TUR,51605959.131,761004425.605,978,72951.908
LBN,TWN,51605959.131,610872000,8157,1548.606
LBN,TZA,51605959.131,61136873.692,4525,3070.277
LBN,UGA,51605959.131,35353060.634,3730,4641.949
LBN,UKR,51605959.131,153882982.016,1882,2133.714
LBN,URY,51605959.131,61231149.881,12195,315.992
LBN,USA,51605959.131,21372572437,9043,92332.942
LBN,UZB,51605959.131,59907674.027,3068,26.237
LBN,VCT,51605959.131,910149.699,9813,33.911
LBN,VNM,51605959.131,330391329.476,7620,716.107
LBN,YEM,51605959.131,21887614.217,2234,9923.917
LBN,ZAF,51605959.131,387934574.098,6698,69518.802
LBN,ZMB,51605959.131,23308667.781,5511,7814.321
LBN,ZWE,51605959.131,19284289.739,5744,2070.197
LBR,LKA,3319596.5,83902574.443,10005,35.107
LBR,LTU,3319596.5,54697379.017,6258,0.056
LBR,LUX,3319596.5,70195715.496,5056,0.519
LBR,MAR,3319596.5,119870439.114,3040,14.774
LBR,MKD,3319596.5,12606338.449,5075,0.869
LBR,MLI,3319596.5,17280250.805,766,5798.69
LBR,MMR,3319596.5,68697759.361,11603,0.725
LBR,MOZ,3319596.5,15390031.04,5879,19153.243
LBR,MRT,3319596.5,7889655.284,1420,537.473
LBR,MUS,3319596.5,14045808.843,8021,902.985
LBR,MYS,3319596.5,365276379.481,12460,17026.02
LBR,NER,3319596.5,12916455.161,1624,41.307
LBR,NGA,3319596.5,448120428.859,1570,6368.083
LBR,NLD,3319596.5,910194347.569,5307,23106.715
LBR,NOR,3319596.5,404941363.636,6221,96.584
LBR,NPL,3319596.5,34186190.996,10291,0.008
LBR,NZL,3319596.5,213434571.358,16573,41.641
LBR,PAK,3319596.5,320909489.23,8501,27.308
LBR,PER,3319596.5,228323495.041,7606,0.236
LBR,POL,3319596.5,597280564.672,5865,181175.17
LBR,PRT,3319596.5,239986922.639,3594,215.019
LBR,PYF,3319596.5,6008055.248,15385,4.109
LBR,ROU,3319596.5,249881592.298,5539,1813.619
LBR,RUS,3319596.5,1693113904.263,6942,1680.673
LBR,SAU,3319596.5,803616264.791,6446,27.767
LBR,SEN,3319596.5,23398811.424,1179,12.422
LBR,SGP,3319596.5,375472731.271,12727,64.93
LBR,SWE,3319596.5,533879529.188,6375,4.171
LBR,TGO,3319596.5,7220395.248,1329,4.086
LBR,THA,3319596.5,544081056.185,12131,5768.255
LBR,TUN,3319596.5,41772900.763,3996,179.81
LBR,TUR,3319596.5,761004425.605,5505,11427.872
LBR,TWN,3319596.5,610872000,13804,26.697
LBR,UGA,3319596.5,35353060.634,4864,585.397
LBR,UKR,3319596.5,153882982.016,6213,54.662
LBR,USA,3319596.5,21372572437,7309,67553.605
LBR,ZAF,3319596.5,387934574.098,5524,67.879
LBY,LKA,69252306.372,83902574.443,7420,0.007
LBY,LTU,69252306.372,54697379.017,2603,2.378
LBY,LUX,69252306.372,70195715.496,1948,124.104
LBY,MAR,69252306.372,119870439.114,1938,18816.695
LBY,MKD,69252306.372,12606338.449,1247,844.387
LBY,MLI,69252306.372,17280250.805,3109,391.072
LBY,MLT,69252306.372,15719500.921,357,17718.43
LBY,MNE,69252306.372,5542201.151,1189,0.06
LBY,MRT,69252306.372,7889655.284,3342,611.245
LBY,MYS,69252306.372,365276379.481,9685,259471.193
LBY,NER,69252306.372,12916455.161,2422,290.526
LBY,NGA,69252306.372,448120428.859,3096,39.391
LBY,NLD,69252306.372,910194347.569,2267,179464.738
LBY,NOR,69252306.372,404941363.636,3011,1.185
LBY,NZL,69252306.372,213434571.358,18287,0.332
LBY,PAK,69252306.372,320909489.23,5275,4301.58
LBY,PHL,69252306.372,376823278.561,10734,7.16
LBY,POL,69252306.372,597280564.672,2241,214.961
LBY,PRT,69252306.372,239986922.639,2113,7640.512
LBY,PYF,69252306.372,6008055.248,17594,2.467
LBY,QAT,69252306.372,175837550.996,3795,2946.135
LBY,ROU,69252306.372,249881592.298,1702,35409.607
LBY,RUS,69252306.372,1693113904.263,3168,6.192
LBY,SAU,69252306.372,803616264.791,3381,15857.467
LBY,SEN,69252306.372,23398811.424,3692,33.066
LBY,SGP,69252306.372,375472731.271,9999,335831.665
LBY,SVK,69252306.372,105284375.641,1728,0.131
LBY,SVN,69252306.372,54178877.606,1467,101.401
LBY,SWE,69252306.372,533879529.188,2963,142167.434
LBY,TGO,69252306.372,7220395.248,3210,2.401
LBY,THA,69252306.372,544081056.185,8953,382962.177
LBY,TUN,69252306.372,41772900.763,517,66157.592
LBY,TUR,69252306.372,761004425.605,1665,465897.672
LBY,TWN,69252306.372,610872000,10084,1023.396
LBY,UGA,69252306.372,35353060.634,4138,0.048
LBY,UKR,69252306.372,153882982.016,2414,2828.44
LBY,USA,69252306.372,21372572437,7504,1396425.088
LBY,YEM,69252306.372,21887614.217,3680,21.804
LBY,ZAF,69252306.372,387934574.098,6725,1.43
LCA,LTU,2118791.548,54697379.017,8510,6.956
LCA,LUX,2118791.548,70195715.496,7189,2.192
LCA,MAC,2118791.548,55204758.07,15955,0.29
LCA,MDV,2118791.548,5607762.625,14621,7.262
LCA,MEX,2118791.548,1269404276.771,4104,124.77
LCA,MLT,2118791.548,15719500.921,7816,0.779
LCA,MNE,2118791.548,5542201.151,8178,0.109
LCA,MWI,2118791.548,11025370.769,10889,0.04
LCA,NAM,2118791.548,12543203.411,9419,0.067
LCA,NGA,2118791.548,448120428.859,7085,2.558
LCA,NLD,2118791.548,910194347.569,7153,452.729
LCA,NZL,2118791.548,213434571.358,13970,15.112
LCA,PAK,2118791.548,320909489.23,12932,12.119
LCA,PAN,2118791.548,66984427.2,2095,240.777
LCA,POL,2118791.548,597280564.672,8246,7.555
LCA,PRT,2118791.548,239986922.639,5758,3.266
LCA,PRY,2118791.548,37925338.329,4364,3.018
LCA,PYF,2118791.548,6008055.248,10330,0.274
LCA,ROU,2118791.548,249881592.298,8705,12.991
LCA,RUS,2118791.548,1693113904.263,9262,224.793
LCA,SAU,2118791.548,803616264.791,11091,29.772
LCA,SGP,2118791.548,375472731.271,17642,675.196
LCA,SUR,2118791.548,3984483.762,1104,3503.51
LCA,SVK,2118791.548,105284375.641,7981,73.316
LCA,SVN,2118791.548,54178877.606,7785,1.51
LCA,SWE,2118791.548,533879529.188,8057,8.78
LCA,SWZ,2118791.548,4466066.557,10902,3.666
LCA,TCA,2118791.548,1197415,1356,161.232
LCA,THA,2118791.548,544081056.185,16332,174.049
LCA,TTO,2118791.548,23886216.403,374,8065.996
LCA,TUR,2118791.548,761004425.605,8998,6.33
LCA,TWN,2118791.548,610872000,15679,182.348
LCA,UKR,2118791.548,153882982.016,8927,57.924
LCA,USA,2118791.548,21372572437,3219,36773.332
LCA,VCT,2118791.548,910149.699,97,3364.131
LCA,ZAF,2118791.548,387934574.098,10597,2.333
LKA,LSO,83902574.443,2451257.579,6889,923.51
LKA,LTU,83902574.443,54697379.017,7164,4775.012
LKA,LUX,83902574.443,70195715.496,8253,3509.093
LKA,LVA,83902574.443,34308783.825,7340,7292.531
LKA,MAC,83902574.443,55204758.07,3990,2370.823
LKA,MAR,83902574.443,119870439.114,9357,13372.887
LKA,MDA,83902574.443,11971345.003,6562,1009.744
LKA,MDG,83902574.443,14191911.512,4554,687.338
LKA,MDV,83902574.443,5607762.625,766,159605.657
LKA,MEX,83902574.443,1269404276.771,17086,170912.068
LKA,MHL,83902574.443,239462.2,10092,4.725
LKA,MKD,83902574.443,12606338.449,6911,1468.572
LKA,MLI,83902574.443,17280250.805,9619,821.986
